PG%,SG%,SF%,PF%,C%,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Height,Weight,YearsPro,Season
3.0,81.0,16.0,0.0,0.0,25,48,0,17.4,2.5,6.0,0.414,1.2,3.4,0.36200000000000004,1.3,2.6,0.48,0.516,0.5,0.7,0.667,0.2,1.7,1.9,1.2,0.5,0.1,0.4,0.9,6.7,10.9,0.527,0.562,0.114,1.2,10.6,5.8,1.3,0.5,6.5,16.5,0.6,0.4,0.9,0.053,-0.9,-0.5,-1.5,0.1,195.58,95.25431999999999,3,2020
0.0,0.0,15.0,86.0,0.0,19,38,19,19.8,2.4,6.2,0.39,0.7,2.6,0.28600000000000003,1.7,3.6,0.46399999999999997,0.449,0.8,1.2,0.674,0.5,2.6,3.1,0.5,0.5,0.2,0.9,2.1,6.4,6.2,0.474,0.415,0.195,3.0,14.9,8.9,1.3,0.9,12.0,16.9,-0.8,0.5,-0.3,-0.02,-5.3,-1.4,-6.7,-0.9,203.2,104.32616,1,2020
50.0,43.0,6.0,0.0,0.0,23,29,0,14.2,2.2,5.4,0.414,0.6,1.7,0.34700000000000003,1.7,3.7,0.444,0.46799999999999997,0.7,1.0,0.7240000000000001,0.3,1.6,1.9,2.2,0.5,0.2,0.9,1.6,5.8,11.6,0.495,0.312,0.185,2.7,12.2,7.5,1.7,1.3,13.7,20.8,0.0,0.4,0.4,0.044000000000000004,-2.6,-1.3,-3.9,-0.2,198.12,92.98636,3,2020
0.0,0.0,0.0,0.0,100.0,26,57,56,33.0,7.3,13.8,0.5329999999999999,0.1,0.6,0.14300000000000002,7.2,13.1,0.551,0.536,3.0,5.2,0.575,4.4,10.8,15.2,2.7,1.9,1.6,3.6,3.5,17.7,22.0,0.5529999999999999,0.045,0.375,14.9,37.5,26.0,2.8,4.2,18.2,25.9,0.6,3.6,4.2,0.10800000000000001,-0.1,1.1,0.9,1.4,208.28,126.552168,8,2020
0.0,0.0,18.0,79.0,3.0,34,45,1,8.1,0.5,1.3,0.4,0.4,0.9,0.429,0.1,0.4,0.33299999999999996,0.55,0.0,0.0,1.0,0.1,1.0,1.2,0.6,0.3,0.1,0.2,0.9,1.5,7.8,0.5579999999999999,0.7,0.033,1.8,13.7,7.8,2.0,0.7,11.6,8.0,0.3,0.5,0.8,0.102,-2.8,2.0,-0.8,0.1,198.12,107.501304,13,2020
81.0,19.0,0.0,0.0,0.0,25,51,32,24.9,3.0,6.7,0.444,0.6,2.2,0.259,2.4,4.5,0.535,0.48700000000000004,0.8,1.1,0.741,0.5,3.2,3.6,3.4,2.0,0.3,1.3,3.1,7.3,12.1,0.51,0.327,0.158,1.9,14.9,8.1,3.8,1.3,15.7,14.6,0.3,2.0,2.3,0.085,-3.7,3.1,-0.6,0.4,190.5,92.98636,4,2020
12.0,87.0,1.0,0.0,0.0,21,37,0,9.5,1.1,3.5,0.32799999999999996,0.6,2.1,0.316,0.5,1.4,0.34600000000000003,0.42200000000000004,0.4,0.5,0.684,0.2,1.1,1.3,0.6,0.3,0.1,0.4,0.9,3.3,6.9,0.444,0.594,0.14800000000000002,1.9,12.4,7.2,1.7,1.1,9.9,18.4,-0.3,0.4,0.1,0.013999999999999999,-4.4,-0.2,-4.6,-0.2,180.34,90.7184,1,2020
0.0,0.0,0.0,22.0,78.0,23,5,0,3.0,0.2,1.4,0.14300000000000002,0.0,0.8,0.0,0.2,0.6,0.33299999999999996,0.14300000000000002,0.0,0.0,0.0,0.4,0.8,1.2,0.2,0.0,0.0,0.0,0.2,0.4,-1.3,0.14300000000000002,0.5710000000000001,0.0,14.1,27.0,20.7,0.0,0.0,0.0,19.5,-0.1,0.0,-0.1,-0.183,-7.8,-3.1,-10.9,0.0,208.28,108.86208,4,2020
12.0,85.0,3.0,0.0,0.0,32,36,1,15.5,1.7,4.8,0.35100000000000003,1.4,4.0,0.35,0.3,0.9,0.355,0.494,0.3,0.4,0.846,0.1,1.7,1.8,1.2,0.4,0.1,0.5,1.1,5.1,8.5,0.509,0.8220000000000001,0.075,0.7,12.0,6.2,1.1,0.7,9.1,15.0,0.2,0.2,0.4,0.035,-1.9,-0.9,-2.9,-0.1,193.04,93.893544,11,2020
0.0,0.0,0.0,0.0,100.0,25,51,51,29.5,7.5,15.7,0.47700000000000004,1.1,3.4,0.331,6.4,12.3,0.517,0.512,6.9,8.5,0.807,2.8,8.9,11.6,3.0,0.9,1.3,3.1,3.4,23.0,25.8,0.59,0.215,0.5429999999999999,10.3,33.2,21.7,1.4,3.7,13.8,32.9,3.3,2.7,6.0,0.192,3.7,1.0,4.7,2.5,213.36,127.00576,6,2020
0.0,3.0,84.0,13.0,0.0,29,69,18,18.3,2.3,5.2,0.446,0.8,2.4,0.325,1.5,2.8,0.5529999999999999,0.522,1.1,1.4,0.8059999999999999,1.0,2.5,3.6,0.9,0.5,0.3,0.8,2.0,6.6,11.5,0.565,0.47100000000000003,0.273,6.1,15.3,10.6,1.3,1.5,12.6,15.7,1.0,1.4,2.4,0.09,-2.2,-0.4,-2.6,-0.2,198.12,97.52228,7,2020
0.0,0.0,1.0,14.0,85.0,22,22,3,12.4,2.0,3.0,0.642,0.0,0.0,1.0,1.9,3.0,0.636,0.649,0.9,1.2,0.769,1.3,2.6,3.9,0.7,0.2,0.8,1.0,1.7,4.9,17.3,0.682,0.015,0.38799999999999996,11.1,22.6,16.8,0.9,5.5,21.1,15.8,0.5,0.3,0.8,0.134,-1.4,-0.3,-1.7,0.0,205.74,111.13004,2,2020
24.0,65.0,11.0,0.0,0.0,22,29,1,14.4,1.6,4.6,0.336,0.4,1.3,0.33299999999999996,1.1,3.3,0.337,0.384,0.9,1.0,0.862,0.3,1.1,1.4,1.1,0.4,0.4,0.9,1.4,4.4,5.5,0.436,0.29100000000000004,0.21600000000000003,2.3,8.6,5.3,1.3,2.6,14.6,17.5,-0.7,0.2,-0.5,-0.055999999999999994,-5.8,-1.3,-7.1,-0.5,193.04,95.25431999999999,2,2020
7.0,69.0,24.0,1.0,0.0,24,35,1,13.9,1.6,3.4,0.47100000000000003,0.4,1.2,0.349,1.2,2.2,0.539,0.534,0.9,1.2,0.7440000000000001,0.3,1.6,1.9,1.1,0.4,0.2,0.9,1.1,4.5,10.3,0.5760000000000001,0.361,0.361,2.7,12.6,7.7,1.3,1.4,18.4,15.0,0.2,0.2,0.4,0.043,-2.5,-0.4,-2.9,-0.1,195.58,97.068688,6,2020
0.0,0.0,0.0,0.0,100.0,24,7,0,4.7,1.6,2.0,0.7859999999999999,0.0,0.0,0.0,1.6,2.0,0.7859999999999999,0.7859999999999999,0.1,0.4,0.33299999999999996,0.1,2.0,2.1,0.1,0.1,0.6,0.4,1.0,3.3,28.4,0.7509999999999999,0.0,0.214,3.3,44.9,24.3,1.5,11.2,16.4,23.7,0.1,0.1,0.2,0.223,0.4,6.0,6.5,0.1,226.06,141.067112,1,2020
0.0,0.0,0.0,0.0,100.0,28,51,49,24.4,4.1,6.6,0.617,0.0,0.1,0.14300000000000002,4.1,6.5,0.627,0.618,0.8,1.4,0.563,3.2,6.6,9.8,1.6,0.6,0.9,1.1,2.1,9.0,18.5,0.62,0.021,0.209,13.9,28.9,21.4,1.1,3.1,12.9,14.0,2.6,1.6,4.2,0.162,0.7,0.3,1.0,0.9,205.74,120.20188,10,2020
0.0,3.0,89.0,8.0,0.0,21,56,38,22.4,1.4,3.9,0.355,0.9,3.0,0.292,0.5,0.9,0.5579999999999999,0.466,0.3,0.4,0.75,0.4,0.9,1.3,0.9,0.5,0.3,0.6,2.8,3.9,3.7,0.48100000000000004,0.764,0.091,2.1,4.4,3.3,1.0,1.2,11.9,9.1,-0.3,0.9,0.6,0.021,-4.8,0.3,-4.5,-0.8,198.12,86.18248,3,2020
0.0,0.0,0.0,11.0,89.0,21,56,13,12.7,1.8,3.6,0.518,0.1,0.7,0.135,1.8,2.9,0.605,0.53,0.5,0.9,0.569,1.2,2.3,3.5,0.9,0.3,0.3,0.8,1.9,4.3,11.9,0.542,0.18600000000000003,0.256,10.0,20.0,15.0,1.2,2.0,15.9,15.3,0.4,0.4,0.8,0.055,-3.2,-0.9,-4.1,-0.4,205.74,108.86208,1,2020
100.0,0.0,0.0,0.0,0.0,26,50,0,10.6,1.6,3.8,0.42,0.5,1.6,0.304,1.1,2.2,0.505,0.484,0.7,0.8,0.857,0.1,0.9,1.0,1.4,0.4,0.1,0.6,0.8,4.4,12.2,0.528,0.42,0.223,1.2,9.4,5.2,1.6,0.7,11.9,19.2,0.3,0.3,0.7,0.06,-1.5,-0.3,-1.8,0.0,182.88,80.73937600000002,4,2020
0.0,0.0,47.0,52.0,2.0,26,71,68,29.9,3.4,7.4,0.466,1.6,4.3,0.376,1.8,3.1,0.589,0.575,1.1,1.5,0.722,2.0,3.7,5.7,1.6,0.6,0.5,1.0,2.5,9.5,12.3,0.595,0.58,0.207,7.3,12.7,10.0,1.0,1.6,10.8,12.9,3.3,1.5,4.9,0.11,0.1,-0.3,-0.2,0.9,200.66,99.79024,4,2020
26.0,74.0,1.0,0.0,0.0,26,63,62,25.1,3.8,9.2,0.41700000000000004,2.3,6.0,0.38799999999999996,1.5,3.2,0.47,0.544,1.2,1.4,0.833,0.2,1.8,2.0,1.7,0.5,0.0,0.9,1.8,11.2,11.1,0.57,0.6559999999999999,0.155,0.8,7.8,4.3,1.0,0.0,8.4,18.5,1.3,0.3,1.5,0.047,-0.6,-2.1,-2.7,-0.3,187.96,92.98636,4,2020
0.0,54.0,46.0,0.0,0.0,27,66,66,31.5,6.6,14.1,0.467,2.6,6.6,0.39899999999999997,4.0,7.5,0.527,0.56,2.7,3.3,0.818,0.3,2.3,2.6,3.2,1.1,0.2,1.9,2.4,18.5,16.4,0.595,0.467,0.237,0.9,8.2,4.4,1.7,0.7,10.9,23.9,2.9,1.7,4.6,0.106,1.4,-0.4,1.0,1.6,200.66,92.98636,8,2020
10.0,84.0,5.0,0.0,0.0,23,19,0,6.6,0.8,1.8,0.441,0.4,0.8,0.5,0.4,0.9,0.389,0.5589999999999999,0.1,0.2,0.5,0.1,0.4,0.5,0.2,0.5,0.1,0.3,0.6,2.1,9.8,0.5589999999999999,0.47100000000000003,0.11800000000000001,1.7,7.1,4.3,3.5,1.4,12.3,14.0,0.0,0.2,0.2,0.057,-3.5,1.2,-2.3,0.0,195.58,97.52228,2,2020
4.0,46.0,47.0,4.0,0.0,25,13,0,11.2,0.5,2.2,0.24100000000000002,0.3,1.8,0.174,0.2,0.5,0.5,0.31,0.7,1.1,0.643,0.1,0.7,0.8,0.2,0.2,0.0,0.4,1.7,2.1,-0.9,0.384,0.7929999999999999,0.483,0.7,6.6,3.6,0.6,0.0,12.5,11.5,-0.2,0.1,-0.2,-0.06,-8.9,-2.1,-11.0,-0.3,190.5,90.7184,1,2020
100.0,0.0,0.0,0.0,0.0,29,27,11,13.1,1.3,3.5,0.36200000000000004,0.4,1.1,0.33299999999999996,0.9,2.4,0.375,0.415,0.7,0.9,0.792,0.3,0.9,1.2,3.4,0.5,0.1,1.3,1.6,3.6,9.8,0.46399999999999997,0.319,0.255,2.8,7.8,5.3,1.9,0.9,25.6,17.3,-0.1,0.2,0.1,0.016,-3.0,-1.6,-4.6,-0.2,182.88,77.11064,6,2020
87.0,13.0,0.0,0.0,0.0,21,72,60,27.7,5.0,10.7,0.465,0.5,1.9,0.267,4.5,8.8,0.507,0.488,1.6,2.2,0.73,0.6,2.7,3.3,5.1,1.3,0.2,2.0,2.0,12.1,14.3,0.517,0.175,0.20600000000000002,2.1,11.0,6.4,2.2,0.5,14.9,21.4,0.6,2.0,2.7,0.065,-1.8,0.0,-1.8,0.1,190.5,94.800728,3,2020
0.0,0.0,14.0,70.0,16.0,22,30,1,7.8,0.7,1.6,0.43799999999999994,0.2,0.7,0.3,0.5,0.9,0.536,0.5,0.5,0.7,0.682,0.7,1.0,1.7,0.3,0.4,0.2,0.5,1.3,2.1,9.6,0.546,0.41700000000000004,0.45799999999999996,9.5,13.9,11.7,2.2,2.6,21.7,13.4,0.0,0.2,0.2,0.048,-3.7,-0.1,-3.8,-0.1,205.74,92.98636,1,2020
0.0,0.0,0.0,2.0,98.0,21,43,7,14.2,2.2,3.1,0.701,0.0,0.0,0.0,2.2,3.1,0.701,0.701,0.7,1.4,0.5329999999999999,1.2,1.3,2.5,0.5,0.3,1.3,0.7,2.3,5.1,16.2,0.6859999999999999,0.0,0.44799999999999995,9.0,10.3,9.6,1.0,8.7,15.3,13.3,1.1,0.8,1.9,0.146,-2.8,1.5,-1.3,0.1,208.28,106.140528,1,2020
0.0,0.0,0.0,98.0,2.0,31,62,62,29.6,5.8,13.2,0.43799999999999994,2.9,7.1,0.405,2.9,6.1,0.47600000000000003,0.547,4.3,4.8,0.893,0.5,4.6,5.2,1.9,0.7,0.1,1.2,1.2,18.7,19.5,0.612,0.537,0.365,2.1,16.8,9.7,1.1,0.2,7.4,24.6,4.5,1.9,6.3,0.166,4.1,-0.9,3.3,2.4,208.28,105.68693600000002,12,2020
31.0,66.0,3.0,0.0,0.0,28,66,6,25.8,3.6,8.2,0.435,2.0,5.0,0.39899999999999997,1.6,3.2,0.493,0.557,1.1,1.3,0.8590000000000001,0.5,1.8,2.3,1.5,0.7,0.2,0.6,1.5,10.3,12.3,0.584,0.611,0.157,2.2,7.8,5.0,1.4,0.5,6.5,15.9,2.4,0.7,3.1,0.087,0.0,-0.9,-0.8,0.5,185.42,90.7184,6,2020
100.0,0.0,0.0,0.0,0.0,20,59,59,30.9,4.7,11.8,0.401,1.8,5.0,0.355,3.0,6.8,0.434,0.47600000000000003,1.1,1.2,0.875,0.5,1.4,1.9,3.9,0.7,0.1,2.6,1.6,12.3,8.5,0.498,0.423,0.10300000000000001,1.6,5.2,3.4,1.1,0.2,17.1,20.7,-1.3,0.0,-1.3,-0.034,-2.7,-2.8,-5.6,-1.7,185.42,87.089664,1,2020
0.0,0.0,0.0,8.0,92.0,35,44,43,26.4,2.7,6.3,0.42700000000000005,1.3,3.4,0.385,1.4,3.0,0.473,0.529,0.8,1.1,0.735,0.7,5.5,6.3,3.3,0.8,0.9,1.3,2.8,7.5,11.8,0.551,0.53,0.17600000000000002,2.9,21.7,12.5,1.4,3.2,16.4,13.2,0.8,2.2,3.0,0.124,-1.2,2.8,1.6,1.1,210.82,115.66596,13,2020
0.0,0.0,1.0,91.0,8.0,33,67,5,21.8,4.0,8.9,0.446,1.1,3.3,0.336,2.9,5.6,0.511,0.508,1.8,2.0,0.882,0.9,4.5,5.4,1.7,0.5,0.5,1.3,1.5,10.8,15.4,0.5529999999999999,0.369,0.228,4.5,22.2,13.4,1.1,2.0,11.8,22.0,0.9,1.1,2.1,0.068,0.0,-0.9,-0.8,0.4,203.2,113.398,14,2020
0.0,0.0,53.0,47.0,0.0,29,48,48,29.6,7.1,16.3,0.439,3.3,7.9,0.41200000000000003,3.9,8.4,0.46399999999999997,0.539,4.0,4.5,0.8759999999999999,0.5,5.2,5.7,3.9,1.4,0.4,2.6,2.4,21.5,21.1,0.589,0.48700000000000004,0.27699999999999997,1.8,17.7,10.0,2.3,1.2,12.5,29.6,2.5,2.3,4.8,0.161,3.8,1.1,4.9,2.5,203.2,99.79024,10,2020
0.0,0.0,0.0,14.0,86.0,34,62,56,16.5,2.7,4.6,0.584,0.1,0.2,0.28600000000000003,2.6,4.4,0.599,0.591,0.7,0.9,0.732,1.8,2.5,4.3,0.8,0.4,0.5,0.8,2.0,6.1,16.1,0.61,0.049,0.196,11.2,16.7,13.9,1.3,2.8,13.1,14.8,1.8,0.8,2.6,0.12,-0.8,-0.3,-1.1,0.2,205.74,105.233344,11,2020
0.0,0.0,0.0,1.0,99.0,21,46,17,14.5,3.0,5.5,0.5539999999999999,0.0,0.0,0.0,3.0,5.4,0.5579999999999999,0.5539999999999999,0.8,1.1,0.7759999999999999,0.9,3.2,4.1,1.3,0.5,0.4,1.0,2.6,6.9,16.4,0.58,0.008,0.195,7.1,25.1,15.9,1.6,2.6,13.9,20.6,0.8,0.8,1.6,0.11199999999999999,-2.2,0.9,-1.3,0.1,210.82,108.86208,3,2020
6.0,78.0,17.0,0.0,0.0,21,70,70,34.7,6.8,14.5,0.47100000000000003,1.2,3.6,0.34700000000000003,5.6,10.9,0.512,0.514,4.1,5.1,0.807,0.7,5.2,5.9,3.3,1.1,0.7,1.9,1.7,19.0,17.7,0.568,0.247,0.35200000000000004,2.2,16.1,9.4,1.6,1.7,10.3,23.7,3.1,3.0,6.1,0.121,1.3,0.4,1.7,2.2,195.58,81.64656,2,2020
0.0,0.0,0.0,0.0,100.0,27,68,68,34.3,5.7,8.2,0.693,0.0,0.0,0.0,5.7,8.2,0.693,0.693,3.7,5.9,0.63,3.4,10.1,13.5,1.5,0.8,2.0,1.9,3.2,15.1,21.7,0.6990000000000001,0.0,0.7240000000000001,11.2,31.3,21.6,1.1,4.8,15.0,16.2,6.5,4.2,10.7,0.221,1.7,1.9,3.6,3.3,215.9,117.026736,7,2020
100.0,0.0,0.0,0.0,0.0,24,34,1,12.6,2.2,5.6,0.4,0.8,2.6,0.299,1.5,3.0,0.485,0.46799999999999997,0.8,0.9,0.9329999999999999,0.3,1.8,2.1,1.5,0.4,0.1,0.9,1.3,6.1,11.6,0.507,0.45799999999999996,0.158,2.7,15.5,9.0,1.3,0.8,12.5,22.4,-0.1,0.2,0.1,0.013000000000000001,-1.6,-1.3,-2.9,-0.1,182.88,81.64656,2,2020
0.0,0.0,8.0,90.0,2.0,24,62,62,32.5,5.4,12.4,0.43700000000000006,1.2,3.8,0.308,4.2,8.5,0.494,0.484,2.4,3.6,0.674,1.7,5.9,7.7,3.7,0.8,0.6,1.6,2.0,14.4,15.1,0.516,0.309,0.292,5.5,20.3,12.7,1.2,1.7,10.4,20.7,1.4,2.3,3.7,0.087,-0.1,0.1,0.0,1.0,203.2,106.59412,6,2020
11.0,48.0,34.0,6.0,0.0,31,36,15,28.2,4.8,12.9,0.369,2.7,8.4,0.317,2.1,4.4,0.469,0.473,2.3,3.0,0.7659999999999999,0.3,1.7,2.0,1.5,0.6,0.4,1.2,1.9,14.4,10.3,0.51,0.654,0.231,0.9,6.5,3.7,1.0,1.1,7.8,22.5,-0.1,0.6,0.5,0.024,-1.8,-2.1,-3.9,-0.5,190.5,97.52228,12,2020
1.0,62.0,34.0,4.0,0.0,26,55,20,16.9,1.6,4.4,0.36,0.6,2.2,0.275,1.0,2.2,0.44299999999999995,0.428,0.7,1.0,0.643,0.9,1.8,2.7,0.8,0.4,0.1,0.5,1.9,4.4,6.6,0.456,0.496,0.231,5.7,11.7,8.6,1.2,0.5,9.8,13.1,-0.2,0.4,0.2,0.009000000000000001,-4.5,-1.0,-5.6,-0.8,195.58,99.336648,4,2020
0.0,2.0,36.0,62.0,0.0,25,71,24,26.6,4.3,8.9,0.478,1.4,3.5,0.389,2.9,5.4,0.537,0.555,2.1,2.8,0.75,0.8,2.7,3.5,1.2,0.7,0.8,0.9,2.2,12.0,14.4,0.591,0.397,0.309,3.4,11.2,7.3,1.3,2.8,8.0,18.0,2.8,1.6,4.4,0.111,0.1,-0.6,-0.5,0.7,203.2,95.25431999999999,6,2020
100.0,0.0,0.0,0.0,0.0,26,2,0,11.5,0.5,1.0,0.5,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,1.0,1.0,0.0,0.0,2.5,0.5,1.0,-5.0,0.5,0.0,0.0,4.6,4.6,4.6,0.0,0.0,71.4,12.5,-0.1,0.0,-0.1,-0.226,-11.3,-4.7,-16.0,-0.1,182.88,81.64656,1,2020
0.0,2.0,86.0,12.0,0.0,32,68,68,24.8,2.9,7.0,0.41600000000000004,1.8,4.8,0.36700000000000005,1.1,2.2,0.524,0.542,0.5,0.7,0.688,0.8,2.6,3.3,1.3,1.3,0.5,0.9,2.0,8.0,10.8,0.552,0.69,0.10099999999999999,3.3,11.2,7.3,2.4,1.7,11.3,13.9,0.8,2.5,3.4,0.096,-1.1,1.5,0.5,1.1,198.12,97.52228,11,2020
0.0,0.0,23.0,73.0,4.0,29,43,43,28.4,2.9,7.3,0.389,0.8,3.0,0.27899999999999997,2.0,4.3,0.465,0.446,1.5,1.9,0.759,0.5,5.7,6.2,6.2,1.4,0.8,2.3,2.6,8.0,12.5,0.489,0.408,0.263,2.0,22.3,11.8,2.3,2.4,21.8,15.7,-0.2,1.3,1.1,0.044000000000000004,-2.1,1.9,-0.2,0.6,198.12,104.32616,8,2020
0.0,0.0,1.0,92.0,7.0,29,63,1,20.7,2.4,5.6,0.429,1.5,3.8,0.387,0.9,1.8,0.518,0.56,0.6,0.8,0.75,1.2,4.9,6.2,0.8,0.5,0.4,0.9,2.8,6.8,11.1,0.5760000000000001,0.6759999999999999,0.136,6.3,24.1,15.4,1.0,1.6,12.6,13.7,1.1,2.0,3.1,0.115,-1.2,0.7,-0.5,0.5,203.2,102.965384,6,2020
1.0,41.0,55.0,3.0,0.0,26,48,2,9.8,1.3,2.6,0.5,0.2,0.7,0.273,1.1,1.9,0.581,0.536,0.6,0.9,0.667,0.5,1.4,1.9,0.5,0.5,0.2,0.5,0.9,3.4,13.1,0.564,0.262,0.33299999999999996,5.6,15.6,10.6,2.5,1.6,13.7,15.3,0.4,0.8,1.1,0.113,-2.1,1.4,-0.7,0.2,193.04,92.98636,1,2020
0.0,0.0,0.0,49.0,51.0,33,48,4,20.0,3.3,7.2,0.462,1.3,3.8,0.33899999999999997,2.0,3.4,0.602,0.552,1.5,1.9,0.802,0.5,2.3,2.8,1.0,0.5,0.4,0.9,1.9,9.4,13.7,0.59,0.532,0.265,2.7,12.0,7.5,1.3,1.7,9.9,19.0,1.2,0.9,2.1,0.10400000000000001,0.0,-0.1,-0.1,0.5,203.2,106.59412,13,2020
0.0,0.0,0.0,87.0,13.0,30,18,18,28.4,4.9,13.9,0.35200000000000004,1.5,6.2,0.243,3.4,7.7,0.439,0.406,4.2,5.4,0.7759999999999999,0.9,3.7,4.7,3.3,0.4,0.4,2.2,1.5,15.5,11.9,0.47600000000000003,0.444,0.392,3.7,15.0,9.3,0.7,1.1,12.0,28.4,-0.4,0.3,-0.1,-0.012,-1.7,-2.6,-4.3,-0.3,205.74,113.398,11,2020
0.0,70.0,29.0,1.0,0.0,24,44,0,11.0,1.4,3.6,0.395,0.6,1.9,0.301,0.8,1.7,0.5,0.475,0.5,0.6,0.9229999999999999,0.3,1.3,1.7,1.0,0.3,0.2,0.8,0.8,3.9,8.8,0.514,0.529,0.166,3.1,12.6,7.9,1.2,1.4,17.6,17.6,-0.3,0.4,0.1,0.013999999999999999,-2.7,-0.7,-3.4,-0.2,198.12,91.171992,1,2020
0.0,100.0,0.0,0.0,0.0,22,3,0,3.3,0.7,1.7,0.4,0.0,1.0,0.0,0.7,0.7,1.0,0.4,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.0,0.0,0.0,0.3,1.3,6.6,0.4,0.6,0.0,0.0,11.5,5.6,0.0,0.0,0.0,21.7,0.0,0.0,0.0,-0.045,-7.5,-4.8,-12.3,0.0,185.42,75.749864,1,2020
0.0,0.0,22.0,77.0,2.0,21,48,48,30.1,5.3,11.4,0.466,0.5,1.8,0.287,4.8,9.5,0.5,0.489,2.4,2.9,0.8290000000000001,1.6,4.5,6.1,1.8,0.8,0.2,1.1,2.2,13.5,13.5,0.535,0.16,0.257,5.7,17.0,11.1,1.2,0.5,8.0,19.0,1.3,0.5,1.8,0.06,-1.2,-2.0,-3.2,-0.4,203.2,104.32616,1,2020
94.0,4.0,2.0,0.0,0.0,24,11,0,7.4,0.5,2.7,0.2,0.4,1.5,0.235,0.2,1.2,0.154,0.267,0.4,0.7,0.5,0.2,0.5,0.6,1.2,0.4,0.1,0.5,0.5,1.8,3.1,0.298,0.5670000000000001,0.267,2.8,6.6,4.8,2.4,1.1,13.0,20.9,-0.3,0.1,-0.2,-0.11599999999999999,-5.8,-0.6,-6.4,-0.1,187.96,97.52228,2,2020
0.0,0.0,0.0,13.0,87.0,22,9,0,14.8,1.7,2.4,0.682,0.0,0.0,0.0,1.7,2.4,0.682,0.682,1.0,2.0,0.5,1.6,2.7,4.2,0.4,0.3,0.7,0.6,2.6,4.3,13.6,0.652,0.0,0.818,11.4,19.2,15.4,1.1,3.8,14.3,11.1,0.2,0.2,0.4,0.13699999999999998,-3.4,-0.3,-3.7,-0.1,205.74,103.872568,1,2020
100.0,0.0,0.0,0.0,0.0,26,2,0,6.5,2.0,4.5,0.444,1.0,1.5,0.667,1.0,3.0,0.33299999999999996,0.556,1.0,1.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,6.0,21.3,0.607,0.33299999999999996,0.222,0.0,8.0,4.1,0.0,0.0,0.0,31.6,0.0,0.0,0.0,0.146,5.1,-2.1,3.1,0.0,190.5,95.25431999999999,2,2020
1.0,43.0,52.0,4.0,0.0,30,68,68,36.5,9.9,22.3,0.444,4.4,12.4,0.355,5.5,9.9,0.556,0.5429999999999999,10.2,11.8,0.865,1.0,5.5,6.6,7.5,1.8,0.9,4.5,3.3,34.3,29.1,0.626,0.557,0.528,2.9,16.0,9.4,2.3,2.1,14.2,36.3,9.9,3.2,13.1,0.254,8.1,1.6,9.6,7.3,195.58,99.79024,11,2020
100.0,0.0,0.0,0.0,0.0,22,3,0,2.7,0.3,1.3,0.25,0.0,0.7,0.0,0.3,0.7,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,-5.3,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3,0.0,0.0,0.0,-0.249,-10.1,-5.6,-15.7,0.0,177.8,79.3786,1,2020
0.0,0.0,0.0,0.0,100.0,26,63,2,27.8,7.5,12.9,0.58,0.0,0.3,0.0,7.5,12.6,0.593,0.58,3.7,5.6,0.6579999999999999,2.6,4.5,7.1,1.7,0.6,1.1,1.7,2.3,18.6,23.2,0.607,0.022000000000000002,0.43200000000000005,9.9,16.3,13.2,1.1,3.6,10.1,25.7,4.4,2.5,7.0,0.191,2.5,0.5,2.9,2.2,200.66,108.86208,5,2020
3.0,84.0,13.0,0.0,0.0,25,56,55,31.8,3.9,9.3,0.42,1.3,3.8,0.33299999999999996,2.6,5.5,0.479,0.48700000000000004,1.3,1.6,0.815,0.5,2.4,2.9,2.1,1.4,0.3,1.1,2.1,10.4,9.7,0.519,0.405,0.177,1.6,8.6,5.1,2.1,0.7,9.7,15.1,0.5,1.4,1.9,0.052000000000000005,-2.8,0.3,-2.5,-0.2,193.04,95.25431999999999,6,2020
0.0,10.0,80.0,10.0,0.0,28,69,69,30.8,5.5,11.4,0.486,2.5,5.9,0.424,3.0,5.5,0.5529999999999999,0.596,0.9,1.3,0.7190000000000001,0.9,3.4,4.3,2.1,0.6,0.2,1.5,2.3,14.5,13.3,0.606,0.518,0.114,3.2,11.2,7.3,0.9,0.7,11.2,18.3,2.5,1.8,4.3,0.09699999999999999,0.4,-0.6,-0.2,1.0,198.12,99.79024,6,2020
0.0,0.0,23.0,74.0,3.0,27,72,72,34.3,7.7,16.3,0.47100000000000003,1.8,5.0,0.36700000000000005,5.9,11.3,0.517,0.527,2.4,3.0,0.8059999999999999,1.0,5.9,6.9,3.2,0.7,0.6,1.4,2.3,19.6,17.2,0.556,0.304,0.184,3.1,19.1,11.1,1.0,1.4,7.6,23.9,3.5,2.7,6.2,0.121,1.3,-0.5,0.8,1.8,203.2,102.511792,9,2020
