,Player,Team,Salary
571,Nicolas Claxton,Brooklyn Nets,7393.813964632582
572,Naz Reid,Minnesota Timberwolves,7393.813964632582
573,KZ Okpala,Miami Heat,7393.813964632582
574,Talen Horton-Tucker,Los Angeles Lakers,7393.813964632582
575,Alen Smailagic,Golden State Warriors,7393.813964632582
576,Eric Paschall,Golden State Warriors,7393.813964632582
577,Vlatko Cancar,Denver Nuggets,7393.813964632582
578,Daniel Gafford,Chicago Bulls,7393.813964632582
579,Max Strus,Chicago Bulls,7393.813964632582
580,Javonte Green,Boston Celtics,7393.813964632582
581,Damion Lee,Golden State Warriors,6500.960004846986
582,Isaiah Briscoe,Orlando Magic,6441.468566025289
583,Juwan Morgan,Utah Jazz,5099.8403052593
584,Timothe Luwawu-Cabarrot,Brooklyn Nets,3924.589261141653
585,Marquese Chriss,Golden State Warriors,3924.589261141653
586,Marvin Williams,Charlotte Hornets,3345.7201876855415
587,Michael Kidd-Gilchrist,Charlotte Hornets,3245.099824848818
588,Rayjon Tucker,Utah Jazz,3067.1313572384092
589,Chris Clemons,Houston Rockets,2907.8233682334617
590,Gary Clark,Orlando Magic,2826.4537042422576
591,Brandon Goodwin,Atlanta Hawks,2503.7109826278174
592,Reggie Jackson,LA Clippers,2408.675314650907
593,DeMarre Carroll,San Antonio Spurs,2408.675314650907
594,Anzejs Pasecniks,Washington Wizards,2129.95085886018
595,Chris Silva,Miami Heat,1997.5482749129558
596,Jeff Green,Utah Jazz,1769.6378561938795
597,Troy Daniels,Los Angeles Lakers,1354.8816261773868
598,Dion Waiters,Miami Heat,1291.129725352758
599,Norvel Pelle,Philadelphia 76ers,1123.6241132582006
600,Juan Toscano-Anderson,Golden State Warriors,1123.6241132582006
601,Ky Bowman,Golden State Warriors,1123.6241132582006
602,Tyler Zeller,San Antonio Spurs,553.0658841487997
603,Jimmer Fredette,Phoenix Suns,398.3507703958219
604,Jontay Porter,Memphis Grizzlies,358.96529676562216
605,Anthony Tolliver,Memphis Grizzlies,307.23019264247756
606,Tyler Johnson,Phoenix Suns,307.23019264247756
607,Luguentz Dort,Oklahoma City Thunder,221.97167499541874
