PG%,SG%,SF%,PF%,C%,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Height,Weight,YearsPro,Season
2.0,77.0,21.0,0.0,0.0,35,71,66,27.0,3.9,8.4,0.461,0.2,0.8,0.278,3.6,7.6,0.479,0.473,1.1,1.8,0.615,2.3,3.2,5.5,1.4,1.6,0.4,1.4,2.5,9.1,13.3,0.493,0.091,0.218,9.6,13.8,11.7,3.1,1.4,13.3,17.9,0.2,2.9,3.1,0.077,-2.0,1.1,-1.0,0.5,193.04,96.615096,13,2017
0.0,76.0,24.0,0.0,0.0,28,76,76,38.0,8.4,18.2,0.45799999999999996,1.7,4.6,0.369,6.7,13.6,0.488,0.505,2.9,3.5,0.818,1.0,3.7,4.6,4.9,1.1,0.1,1.9,1.9,21.3,19.3,0.5379999999999999,0.253,0.19399999999999998,3.0,11.4,7.1,1.5,0.1,8.8,26.3,6.0,2.4,8.4,0.14,3.4,-0.7,2.7,3.4,200.66,108.86208,9,2010
2.0,49.0,47.0,2.0,0.0,23,21,0,13.8,2.0,5.5,0.374,0.3,1.0,0.273,1.8,4.4,0.39799999999999996,0.4,0.7,1.0,0.667,0.2,2.2,2.4,1.8,0.4,0.0,1.6,1.2,5.0,6.9,0.42700000000000005,0.191,0.183,1.6,19.3,10.3,1.6,0.0,21.0,24.7,-0.8,0.2,-0.6,-0.096,-5.3,-0.8,-6.0,-0.3,198.12,99.79024,2,2011
99.0,2.0,0.0,0.0,0.0,34,63,63,25.2,4.2,9.0,0.466,0.4,1.1,0.33299999999999996,3.8,7.9,0.484,0.486,1.3,1.9,0.726,0.1,1.7,1.8,4.5,0.5,0.0,1.4,1.5,10.1,13.0,0.514,0.121,0.20600000000000002,0.7,7.3,4.0,1.1,0.1,12.5,20.2,1.4,1.7,3.0,0.092,-1.6,-0.9,-2.6,-0.2,187.96,83.91452,16,2017
0.0,0.0,0.0,0.0,100.0,20,3,0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.7,1.0,0.3,0.0,0.3,0.3,0.0,0.0,-6.0,0.0,0.0,0.0,18.9,36.2,27.7,0.0,14.8,25.0,29.1,-0.1,0.0,-0.1,-0.48,-14.0,-2.3,-16.2,0.0,208.28,113.398,2,2019
0.0,1.0,92.0,7.0,0.0,22,77,41,22.6,2.2,4.8,0.46,0.9,2.2,0.401,1.4,2.7,0.507,0.55,0.7,0.9,0.7120000000000001,0.9,2.3,3.2,0.9,0.7,0.2,0.8,1.9,6.0,9.5,0.57,0.449,0.196,4.4,11.2,7.7,1.5,0.5,12.9,11.3,1.4,0.6,2.0,0.055,-2.1,-1.0,-3.2,-0.5,203.2,93.439952,1,2014
0.0,0.0,0.0,0.0,100.0,23,59,24,15.8,3.6,6.1,0.586,0.0,0.1,0.2,3.6,6.1,0.591,0.5870000000000001,1.0,1.5,0.6629999999999999,1.4,3.3,4.7,0.7,0.3,0.7,0.9,1.6,8.2,17.9,0.603,0.013999999999999999,0.24600000000000002,9.2,21.4,15.4,0.7,3.5,11.5,19.9,1.4,0.8,2.2,0.115,-0.6,-0.9,-1.5,0.1,210.82,124.7378,4,2019
0.0,0.0,0.0,46.0,54.0,22,61,61,35.5,9.2,18.6,0.493,0.6,1.8,0.324,8.6,16.9,0.511,0.508,5.3,7.0,0.758,2.1,8.1,10.3,1.9,1.3,2.0,2.0,2.4,24.3,25.0,0.5589999999999999,0.095,0.379,6.4,26.4,16.1,1.8,4.7,8.4,29.6,4.4,2.8,7.2,0.16,3.6,0.4,3.9,3.2,208.28,114.758776,4,2016
0.0,0.0,88.0,12.0,0.0,23,81,81,29.0,3.6,7.6,0.47700000000000004,0.0,0.1,0.111,3.6,7.5,0.483,0.478,1.9,2.4,0.784,1.9,5.0,7.0,1.4,1.0,1.0,0.7,2.3,9.2,14.3,0.528,0.015,0.314,7.3,19.3,13.2,1.7,2.9,7.4,14.6,2.7,3.1,5.8,0.11900000000000001,-1.6,0.9,-0.7,0.7,200.66,105.233344,5,2017
0.0,0.0,0.0,41.0,59.0,28,81,58,24.7,3.9,7.0,0.56,0.0,0.0,0.0,3.9,6.9,0.561,0.56,2.6,3.5,0.73,1.8,4.6,6.4,1.6,0.8,0.8,1.2,2.0,10.3,18.7,0.609,0.004,0.506,8.8,20.3,14.9,1.6,2.3,12.7,18.2,4.7,3.5,8.2,0.19699999999999998,0.8,1.3,2.2,2.1,210.82,108.86208,6,2013
82.0,18.0,0.0,0.0,0.0,26,52,2,16.1,1.5,4.4,0.332,0.3,1.1,0.237,1.2,3.3,0.365,0.36200000000000004,1.4,1.7,0.82,0.7,1.9,2.7,2.2,0.8,0.4,1.0,1.9,4.6,10.8,0.446,0.258,0.389,4.7,13.3,8.9,2.6,2.3,16.2,16.6,-0.2,1.1,0.9,0.05,-3.3,1.8,-1.5,0.1,198.12,86.18248,5,2018
47.0,53.0,0.0,0.0,0.0,35,68,2,15.8,1.9,5.1,0.38,0.9,2.9,0.31,1.0,2.2,0.47600000000000003,0.47,1.5,2.0,0.7609999999999999,0.2,1.5,1.6,1.8,0.5,0.2,0.8,2.0,6.3,10.7,0.527,0.5760000000000001,0.386,1.2,9.9,5.6,1.6,1.3,12.1,18.5,0.6,0.9,1.5,0.068,-2.6,0.4,-2.2,-0.1,190.5,83.91452,15,2019
0.0,0.0,1.0,83.0,16.0,25,78,15,18.5,2.9,6.3,0.465,0.2,0.6,0.33299999999999996,2.8,5.8,0.478,0.48,1.3,1.8,0.752,1.8,3.0,4.8,0.9,0.6,0.4,1.1,2.4,7.4,14.6,0.52,0.091,0.27699999999999997,10.5,19.3,14.7,1.6,2.1,13.0,19.8,1.2,1.4,2.6,0.086,-1.5,-1.0,-2.5,-0.2,205.74,102.965384,2,2016
100.0,0.0,0.0,0.0,0.0,30,56,0,22.3,3.7,8.7,0.419,0.8,2.4,0.326,2.9,6.3,0.455,0.46399999999999997,0.8,1.1,0.758,0.4,2.2,2.6,3.6,0.5,0.2,1.1,1.9,8.9,11.8,0.485,0.276,0.127,1.9,11.1,6.3,1.1,0.7,10.6,19.9,0.5,1.1,1.7,0.064,-1.6,-0.3,-2.0,0.0,182.88,79.3786,9,2019
0.0,44.0,55.0,1.0,0.0,27,60,7,18.0,2.6,7.1,0.366,1.0,3.1,0.314,1.6,3.9,0.40700000000000003,0.435,0.9,1.1,0.8,0.5,1.8,2.4,0.8,0.3,0.4,0.9,1.1,7.0,9.9,0.465,0.44299999999999995,0.153,3.3,11.1,7.3,0.9,1.6,10.5,21.3,-0.3,1.5,1.3,0.055999999999999994,-1.6,-0.3,-1.9,0.0,203.2,95.25431999999999,8,2013
2.0,87.0,10.0,0.0,0.0,23,74,58,26.5,2.5,6.5,0.37799999999999995,1.0,3.1,0.33299999999999996,1.4,3.5,0.418,0.457,0.7,1.0,0.746,1.1,3.1,4.2,1.7,1.2,0.2,1.1,2.8,6.7,9.6,0.48,0.47100000000000003,0.147,4.7,14.0,9.2,2.5,0.6,13.3,14.1,0.4,1.6,2.0,0.048,-2.4,0.4,-2.0,0.0,195.58,99.79024,3,2014
0.0,0.0,0.0,22.0,78.0,24,64,54,30.1,4.1,8.1,0.504,0.0,0.0,0.0,4.1,8.1,0.504,0.504,2.5,3.4,0.7440000000000001,3.4,7.6,11.0,2.1,0.5,1.6,1.8,3.1,10.7,17.9,0.557,0.0,0.42100000000000004,12.9,27.6,20.3,0.9,4.0,16.0,17.1,2.7,3.5,6.2,0.154,0.1,1.5,1.6,1.7,210.82,105.233344,3,2010
82.0,18.0,0.0,0.0,0.0,34,54,7,15.9,1.4,3.4,0.42,0.3,1.2,0.27,1.1,2.2,0.5,0.467,0.2,0.2,0.846,0.3,1.3,1.6,3.0,0.7,0.2,1.1,1.3,3.3,10.3,0.48200000000000004,0.348,0.07200000000000001,2.3,9.6,6.0,2.3,1.1,23.7,12.6,0.1,0.8,0.9,0.051,-1.7,0.9,-0.8,0.3,187.96,88.45044,6,2010
0.0,0.0,86.0,14.0,0.0,23,63,57,28.6,3.9,8.7,0.452,1.0,2.8,0.337,3.0,5.9,0.507,0.506,0.7,1.2,0.551,1.4,3.3,4.8,2.1,1.2,0.5,1.3,2.3,9.5,13.3,0.513,0.324,0.142,5.7,13.6,9.6,2.1,1.2,12.2,16.7,1.6,1.8,3.4,0.09,0.1,0.7,0.8,1.3,205.74,102.965384,1,2012
0.0,0.0,0.0,24.0,76.0,32,18,0,9.9,0.6,1.7,0.355,0.0,0.0,0.0,0.6,1.7,0.355,0.355,0.1,0.1,0.5,0.7,1.1,1.8,0.2,0.1,0.2,0.2,1.7,1.3,3.3,0.361,0.0,0.065,8.1,12.8,10.5,0.3,1.7,8.6,9.1,-0.1,0.2,0.2,0.046,-5.8,0.5,-5.4,-0.2,208.28,115.66596,7,2011
0.0,0.0,0.0,68.0,32.0,21,82,44,27.0,4.1,7.5,0.5429999999999999,0.0,0.0,0.0,4.1,7.5,0.544,0.5429999999999999,1.7,2.2,0.75,2.6,5.0,7.6,0.3,0.4,2.4,0.9,3.3,9.9,17.7,0.579,0.002,0.298,11.7,20.8,16.4,0.7,6.5,9.2,15.7,4.3,3.2,7.6,0.16399999999999998,-0.2,0.7,0.5,1.4,208.28,106.59412,3,2011
0.0,0.0,0.0,0.0,100.0,26,79,79,28.7,4.9,10.9,0.44799999999999995,0.0,0.1,0.25,4.9,10.8,0.449,0.449,2.1,2.8,0.741,3.7,4.6,8.3,1.4,0.5,2.6,2.1,3.5,11.9,17.3,0.489,0.005,0.261,14.8,17.4,16.1,0.9,6.7,14.5,22.5,1.3,4.9,6.1,0.129,-1.7,1.4,-0.3,0.9,218.44,127.00576,5,2013
0.0,0.0,0.0,4.0,96.0,21,32,2,8.8,1.1,1.6,0.706,0.0,0.0,0.0,1.1,1.6,0.706,0.706,0.3,0.5,0.6,0.8,1.7,2.5,0.2,0.3,1.3,0.3,1.1,2.5,18.8,0.703,0.0,0.294,10.2,20.4,15.3,1.5,12.5,14.8,10.3,0.5,0.6,1.2,0.201,-1.7,3.4,1.8,0.3,208.28,108.86208,1,2019
0.0,0.0,0.0,82.0,18.0,27,82,82,32.4,4.0,8.1,0.502,0.2,0.5,0.37200000000000005,3.9,7.5,0.511,0.514,1.7,2.0,0.8140000000000001,2.3,5.6,7.9,1.9,1.1,1.2,1.3,3.1,10.0,14.2,0.555,0.065,0.253,8.1,20.5,14.2,1.7,3.1,12.7,14.0,3.2,2.5,5.7,0.10300000000000001,-0.8,0.6,-0.1,1.3,210.82,108.86208,4,2017
100.0,0.0,0.0,0.0,0.0,23,46,29,26.0,3.5,8.6,0.406,1.5,3.8,0.386,2.0,4.7,0.42200000000000004,0.49200000000000005,1.6,1.9,0.831,0.4,2.0,2.4,3.7,0.9,0.2,1.5,2.0,10.0,13.1,0.5329999999999999,0.447,0.226,1.8,9.2,5.3,1.8,0.7,13.9,19.6,0.8,1.0,1.8,0.07200000000000001,-0.9,-0.3,-1.1,0.3,182.88,81.64656,1,2017
70.0,30.0,0.0,0.0,0.0,32,65,65,34.0,4.7,11.4,0.41100000000000003,2.4,7.0,0.34700000000000003,2.3,4.4,0.514,0.518,2.5,3.0,0.83,0.6,4.2,4.8,8.7,1.4,0.5,2.8,2.6,14.2,16.5,0.562,0.613,0.263,2.1,12.9,7.6,2.0,1.2,18.1,19.6,3.6,3.0,6.6,0.14400000000000002,1.7,0.6,2.3,2.4,185.42,88.904032,13,2019
1.0,22.0,65.0,12.0,0.0,33,73,0,20.2,3.2,7.9,0.4,2.1,6.0,0.354,1.0,1.9,0.547,0.535,0.8,0.9,0.838,0.4,2.1,2.5,0.5,0.5,0.4,0.8,1.7,9.2,11.4,0.555,0.763,0.11800000000000001,2.2,11.7,6.8,1.1,1.6,8.3,19.5,0.9,1.0,1.9,0.061,-0.2,-1.5,-1.7,0.1,200.66,92.98636,14,2019
0.0,92.0,8.0,0.0,0.0,28,76,41,21.3,2.9,7.4,0.389,1.3,3.5,0.358,1.6,3.9,0.41600000000000004,0.474,0.7,0.8,0.857,0.3,2.0,2.3,1.1,0.6,0.1,0.6,1.1,7.7,10.1,0.498,0.478,0.11199999999999999,1.4,10.9,6.1,1.5,0.3,7.1,17.5,0.5,0.3,0.8,0.025,-1.5,-1.3,-2.8,-0.3,193.04,90.7184,7,2016
0.0,0.0,23.0,70.0,7.0,24,80,77,27.2,5.6,10.3,0.545,0.0,0.0,0.0,5.6,10.2,0.547,0.545,2.5,3.9,0.65,3.0,5.6,8.6,1.2,0.9,0.9,1.7,2.4,13.7,19.8,0.573,0.004,0.379,11.8,22.2,16.9,1.6,2.3,12.4,21.3,4.0,2.5,6.5,0.14400000000000002,1.2,-0.3,1.0,1.6,203.2,103.418976,3,2014
13.0,80.0,7.0,0.0,0.0,27,14,0,9.9,1.0,2.4,0.41200000000000003,0.1,0.9,0.16699999999999998,0.9,1.6,0.545,0.441,0.1,0.1,1.0,0.1,1.0,1.1,0.9,0.4,0.0,0.2,0.5,2.3,8.2,0.45899999999999996,0.353,0.059000000000000004,0.8,11.1,6.0,1.8,0.0,7.9,11.9,0.0,0.1,0.2,0.06,-3.9,1.5,-2.5,0.0,195.58,85.728888,5,2018
0.0,0.0,0.0,34.0,66.0,38,24,4,10.4,0.7,2.2,0.321,0.0,0.0,0.0,0.7,2.2,0.321,0.321,0.3,0.8,0.42100000000000004,1.0,2.3,3.3,0.6,0.3,0.6,0.6,1.2,1.8,8.6,0.342,0.0,0.358,10.9,27.1,18.7,1.5,4.8,19.6,14.3,-0.4,0.4,0.0,0.006999999999999999,-4.8,1.2,-3.6,-0.1,210.82,108.86208,17,2013
1.0,54.0,44.0,2.0,0.0,27,81,80,28.5,4.0,9.1,0.436,2.4,5.6,0.418,1.6,3.5,0.466,0.5660000000000001,1.4,1.6,0.8740000000000001,0.7,3.6,4.2,2.0,1.2,1.1,1.1,2.0,11.7,16.5,0.596,0.619,0.172,2.7,13.9,8.4,2.2,2.8,10.5,17.5,4.0,3.9,7.8,0.163,2.6,2.0,4.6,3.8,198.12,97.52228,6,2015
10.0,85.0,5.0,0.0,0.0,27,63,24,24.6,3.3,8.4,0.38799999999999996,1.1,3.4,0.327,2.1,5.0,0.43,0.455,2.1,2.4,0.893,0.2,1.4,1.6,2.7,0.7,0.3,1.5,1.9,9.8,11.4,0.516,0.409,0.281,1.0,6.7,3.9,1.6,1.1,13.7,19.9,0.9,0.8,1.7,0.051,-1.1,-0.7,-1.8,0.1,193.04,96.615096,5,2011
0.0,0.0,89.0,11.0,0.0,23,81,81,30.5,3.7,8.2,0.455,0.5,1.6,0.303,3.2,6.6,0.49200000000000005,0.485,2.2,2.7,0.8190000000000001,1.3,3.8,5.1,1.1,0.8,0.6,0.9,2.0,10.1,13.0,0.54,0.19899999999999998,0.324,5.0,14.8,9.8,1.4,1.4,8.7,15.5,3.1,2.6,5.7,0.11199999999999999,-0.4,0.1,-0.4,1.0,205.74,108.86208,5,2010
0.0,0.0,12.0,87.0,2.0,23,57,11,16.2,1.6,4.2,0.382,0.1,0.6,0.19399999999999998,1.5,3.6,0.415,0.396,0.7,1.2,0.5710000000000001,0.9,2.3,3.2,0.6,0.7,0.4,0.8,2.2,4.1,7.8,0.425,0.149,0.29,6.1,16.1,11.0,2.1,2.1,14.2,15.7,-1.0,1.5,0.5,0.027999999999999997,-5.6,1.3,-4.3,-0.6,203.2,104.32616,2,2013
0.0,0.0,0.0,0.0,100.0,30,48,13,14.2,1.7,3.1,0.544,0.0,0.0,0.0,1.7,3.1,0.544,0.544,1.3,1.6,0.813,1.1,2.0,3.2,0.4,0.2,1.0,0.7,2.1,4.6,13.5,0.614,0.0,0.51,8.7,15.9,12.3,0.6,5.9,15.1,14.0,1.0,0.8,1.8,0.129,-3.2,0.9,-2.3,0.0,218.44,122.46984,9,2017
0.0,0.0,0.0,0.0,100.0,28,80,80,35.3,4.8,10.0,0.475,0.0,0.0,0.0,4.8,10.0,0.47600000000000003,0.475,3.1,4.2,0.737,3.5,7.7,11.3,5.4,1.2,1.5,2.4,3.1,12.6,20.0,0.531,0.003,0.419,11.6,24.5,18.2,1.9,3.3,17.0,18.7,4.5,6.6,11.2,0.19,1.7,3.6,5.3,5.2,210.82,105.233344,7,2014
0.0,0.0,56.0,44.0,0.0,22,44,14,20.3,2.2,4.8,0.45899999999999996,0.3,1.1,0.28,1.9,3.6,0.516,0.493,0.5,0.9,0.605,0.7,3.5,4.2,0.8,0.5,0.1,0.6,1.3,5.2,8.8,0.507,0.239,0.182,3.7,18.9,11.2,1.2,0.6,10.0,12.2,0.0,0.6,0.6,0.03,-3.4,-0.5,-3.9,-0.4,200.66,89.357624,1,2019
91.0,9.0,0.0,0.0,0.0,31,38,1,15.5,1.4,3.7,0.371,0.2,1.0,0.179,1.2,2.7,0.446,0.396,0.6,0.7,0.815,0.3,1.4,1.7,2.8,0.9,0.1,1.7,1.8,3.5,7.8,0.43799999999999994,0.27899999999999997,0.193,2.2,10.9,6.5,2.9,0.6,29.3,16.0,-0.8,0.5,-0.3,-0.027000000000000003,-4.5,0.2,-4.3,-0.3,190.5,83.91452,9,2010
0.0,0.0,0.0,7.0,93.0,29,55,35,16.7,1.9,3.3,0.583,0.0,0.0,0.0,1.9,3.3,0.583,0.583,0.5,1.1,0.45,1.4,2.7,4.1,0.8,0.3,0.5,1.1,1.4,4.3,10.6,0.574,0.0,0.33299999999999996,9.4,18.3,13.9,0.9,2.8,23.4,12.8,0.1,0.7,0.9,0.046,-3.7,-0.1,-3.8,-0.4,210.82,112.944408,6,2018
0.0,0.0,33.0,66.0,1.0,19,47,8,17.0,2.0,4.4,0.447,0.3,1.0,0.271,1.7,3.4,0.5,0.478,0.9,1.3,0.721,1.0,2.6,3.6,0.7,0.4,0.5,0.8,1.8,5.2,11.4,0.517,0.231,0.293,6.4,17.8,12.0,1.3,2.2,13.9,15.5,0.3,0.7,1.0,0.06,-2.6,-0.1,-2.7,-0.2,205.74,99.79024,1,2015
100.0,0.0,0.0,0.0,0.0,24,72,72,35.1,9.3,19.7,0.473,2.5,6.1,0.401,6.9,13.6,0.505,0.535,4.1,4.6,0.905,0.7,2.5,3.2,5.8,1.2,0.3,2.5,2.2,25.2,23.0,0.58,0.311,0.231,2.3,7.5,5.0,1.6,0.8,10.3,30.8,7.4,1.5,8.9,0.17,4.7,-1.3,3.4,3.4,190.5,87.543256,6,2017
0.0,0.0,20.0,78.0,2.0,25,71,2,18.1,2.4,5.8,0.42200000000000004,0.9,2.5,0.34700000000000003,1.6,3.3,0.479,0.496,1.2,1.7,0.68,0.8,2.9,3.7,1.2,0.6,0.2,1.0,1.4,6.9,12.9,0.528,0.429,0.298,5.1,16.8,11.3,1.7,0.8,13.4,18.3,1.0,1.4,2.4,0.091,-0.4,0.0,-0.3,0.5,205.74,102.0582,5,2014
0.0,0.0,1.0,99.0,1.0,28,65,42,22.6,2.8,5.9,0.478,0.0,0.0,0.0,2.8,5.9,0.48,0.478,0.9,1.6,0.547,1.9,3.2,5.1,0.6,0.5,0.8,1.1,2.3,6.5,11.7,0.493,0.005,0.27699999999999997,9.9,17.4,13.6,1.2,2.7,14.2,15.8,0.4,1.3,1.7,0.057,-2.6,-0.6,-3.2,-0.5,200.66,117.93392,7,2012
0.0,2.0,98.0,1.0,0.0,23,25,9,16.1,1.8,4.1,0.447,0.0,0.1,0.0,1.8,4.0,0.46,0.447,0.7,1.1,0.643,0.7,2.7,3.4,0.8,0.6,0.5,1.0,1.4,4.4,10.1,0.47700000000000004,0.028999999999999998,0.272,4.8,20.5,12.5,2.1,2.3,17.8,16.2,-0.4,0.5,0.1,0.015,-3.8,1.1,-2.6,-0.1,200.66,99.79024,1,2011
89.0,11.0,0.0,0.0,0.0,26,75,54,36.5,5.7,13.4,0.425,1.5,4.4,0.353,4.1,9.0,0.46,0.483,2.6,3.2,0.805,0.6,2.9,3.6,8.3,1.7,0.1,2.9,2.0,15.5,16.6,0.524,0.327,0.24,2.0,9.2,5.6,2.3,0.3,16.6,21.6,3.6,1.8,5.4,0.094,1.6,-1.0,0.6,1.8,185.42,92.98636,6,2011
0.0,0.0,2.0,95.0,3.0,23,23,3,12.3,1.7,3.6,0.47600000000000003,0.1,0.7,0.125,1.6,2.9,0.561,0.488,0.6,0.8,0.684,0.8,2.7,3.5,0.4,0.3,0.4,0.8,1.6,4.0,10.6,0.515,0.195,0.23199999999999998,7.1,24.9,16.0,1.1,3.0,16.6,17.1,-0.1,0.4,0.3,0.054000000000000006,-5.2,-0.3,-5.6,-0.3,203.2,106.59412,3,2018
0.0,0.0,86.0,14.0,0.0,26,75,75,35.9,8.3,18.0,0.461,2.6,6.6,0.39299999999999996,5.7,11.4,0.501,0.534,4.5,5.0,0.898,0.8,5.8,6.6,3.3,1.6,0.4,2.9,2.7,23.7,20.2,0.5870000000000001,0.368,0.27699999999999997,2.5,17.9,10.3,2.2,0.9,12.7,28.9,3.9,3.1,7.1,0.126,3.0,0.1,3.1,3.4,205.74,99.79024,7,2017
83.0,17.0,0.0,0.0,0.0,37,77,18,21.3,2.4,5.8,0.42200000000000004,1.6,4.2,0.39,0.8,1.6,0.504,0.563,0.5,0.6,0.813,0.2,1.4,1.6,1.9,0.9,0.2,1.0,1.5,7.0,11.4,0.579,0.7240000000000001,0.10800000000000001,1.0,7.1,4.1,2.0,0.9,13.7,14.3,2.0,1.5,3.6,0.10400000000000001,-0.1,0.6,0.5,1.0,187.96,83.91452,16,2015
100.0,0.0,0.0,0.0,0.0,32,50,0,13.4,2.1,5.1,0.415,1.1,2.8,0.384,1.0,2.3,0.452,0.52,0.4,0.4,0.95,0.2,1.3,1.5,1.9,0.4,0.0,1.0,1.3,5.6,13.6,0.539,0.545,0.079,1.6,11.1,6.4,1.6,0.2,15.8,21.8,0.6,0.8,1.3,0.095,0.0,-0.6,-0.6,0.2,185.42,83.91452,1,2012
0.0,24.0,66.0,10.0,0.0,25,11,4,27.6,4.5,10.5,0.42200000000000004,1.2,4.1,0.289,3.3,6.5,0.507,0.478,1.3,1.9,0.667,1.1,4.5,5.6,2.3,0.7,0.3,1.5,2.2,11.4,12.4,0.499,0.38799999999999996,0.18100000000000002,4.2,18.9,11.3,1.3,0.8,12.0,20.7,0.0,0.2,0.2,0.03,-1.6,-1.7,-3.3,-0.1,200.66,99.79024,5,2016
0.0,8.0,77.0,16.0,0.0,24,40,25,26.6,5.2,12.1,0.429,1.2,3.9,0.312,4.0,8.2,0.483,0.478,2.1,3.1,0.691,0.9,2.9,3.8,3.9,1.1,0.4,1.7,1.9,13.7,14.9,0.509,0.319,0.255,3.5,11.4,7.5,1.9,1.0,11.4,24.0,0.5,1.2,1.7,0.077,-0.3,0.5,0.2,0.6,200.66,92.532768,3,2019
0.0,0.0,81.0,19.0,0.0,27,75,75,38.7,6.2,14.6,0.426,1.0,3.1,0.322,5.2,11.5,0.455,0.461,3.1,3.8,0.816,2.2,4.2,6.3,3.0,1.1,0.4,1.9,1.4,16.5,15.1,0.508,0.213,0.258,6.3,12.6,9.4,1.5,0.8,10.6,21.5,3.0,3.3,6.3,0.105,1.0,-0.3,0.8,2.0,205.74,99.79024,9,2013
0.0,0.0,48.0,30.0,22.0,33,46,18,14.2,1.6,3.2,0.507,0.0,0.0,0.0,1.6,3.2,0.507,0.507,0.5,1.0,0.568,0.9,2.9,3.8,0.3,0.2,0.3,0.5,1.7,3.8,10.5,0.523,0.0,0.301,8.4,24.7,16.8,0.9,2.0,12.7,13.9,0.3,0.8,1.1,0.083,-3.1,-0.9,-3.9,-0.3,203.2,106.59412,10,2014
0.0,0.0,0.0,68.0,33.0,26,55,55,36.3,8.8,17.1,0.512,0.0,0.2,0.182,8.7,16.9,0.516,0.513,4.1,5.0,0.8140000000000001,2.7,5.3,8.0,2.4,0.9,0.8,2.0,2.8,21.7,22.7,0.56,0.012,0.29100000000000004,8.6,17.5,12.9,1.3,1.7,9.5,27.0,5.4,1.6,7.0,0.16899999999999998,3.4,-0.4,3.0,2.5,210.82,108.86208,6,2012
0.0,0.0,0.0,64.0,36.0,22,41,15,15.2,1.9,4.1,0.473,0.0,0.0,0.0,1.9,4.1,0.473,0.473,0.3,0.3,0.7859999999999999,1.1,3.0,4.2,0.8,0.3,0.4,0.5,1.8,4.1,12.7,0.488,0.0,0.084,8.3,22.2,15.2,1.1,2.2,10.4,14.5,0.4,1.2,1.6,0.124,-2.8,1.0,-1.7,0.0,205.74,102.0582,1,2012
0.0,0.0,3.0,39.0,58.0,20,53,4,8.4,1.1,2.0,0.523,0.0,0.2,0.222,1.0,1.8,0.551,0.5329999999999999,0.4,0.6,0.618,0.8,1.5,2.3,0.5,0.3,0.3,0.3,1.2,2.5,13.6,0.5529999999999999,0.084,0.318,11.5,18.5,15.2,1.6,3.0,12.2,13.4,0.7,0.8,1.4,0.155,-2.4,0.7,-1.7,0.0,205.74,99.79024,2,2017
0.0,0.0,0.0,0.0,100.0,25,2,0,1.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,1.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,13.1,0.0,0.0,2.0,100.0,0.0,57.9,0.0,0.0,0.0,28.5,0.0,0.0,0.0,-0.18,1.8,-26.1,-24.3,0.0,210.82,129.27372,4,2014
0.0,0.0,0.0,100.0,0.0,22,2,0,6.5,0.5,2.0,0.25,0.0,0.5,0.0,0.5,1.5,0.33299999999999996,0.25,0.0,0.0,0.0,0.5,1.0,1.5,0.0,0.5,0.0,0.0,0.0,1.0,5.7,0.25,0.25,0.0,8.2,16.4,12.3,3.8,0.0,0.0,13.2,0.0,0.0,0.0,-0.026000000000000002,-7.5,-1.6,-9.2,0.0,203.2,108.86208,1,2019
1.0,81.0,18.0,0.0,0.0,30,71,57,33.4,5.0,11.3,0.44299999999999995,1.3,3.4,0.382,3.7,7.9,0.469,0.5,1.5,1.8,0.84,0.3,3.4,3.7,2.0,0.4,0.1,1.2,2.0,12.8,10.9,0.531,0.298,0.16399999999999998,1.1,11.0,6.1,0.5,0.3,8.7,17.9,1.8,0.9,2.7,0.055,-1.3,-1.6,-2.9,-0.5,195.58,95.25431999999999,9,2016
0.0,0.0,0.0,83.0,17.0,23,39,0,8.4,1.4,2.9,0.491,0.0,0.2,0.0,1.4,2.7,0.528,0.491,0.8,1.2,0.6890000000000001,0.7,1.7,2.4,0.3,0.5,0.5,0.9,1.1,3.7,15.6,0.534,0.07,0.395,10.1,22.1,16.2,2.9,5.0,21.7,22.5,-0.1,0.6,0.5,0.073,-3.6,0.7,-2.9,-0.1,210.82,102.0582,5,2013
0.0,31.0,67.0,3.0,0.0,27,30,0,9.5,1.6,2.5,0.64,0.0,0.0,0.0,1.6,2.5,0.64,0.64,0.7,1.1,0.618,0.7,1.3,2.0,0.3,0.2,0.9,0.4,1.6,3.9,18.4,0.65,0.0,0.45299999999999996,7.8,16.6,12.1,1.3,7.6,12.6,16.2,0.6,0.4,1.0,0.17600000000000002,-1.2,2.8,1.6,0.3,210.82,95.25431999999999,3,2013
