,Unnamed: 0,Player,Height,Weight,College,USA,YearsPro,DraftRound,DraftNum,Season
383,383,Sergio Rodriguez,190.5,79.83219199999998,0,0,4,1,27,2010
384,384,Shane Battier,203.2,99.79024,1,1,9,1,6,2010
385,385,Shannon Brown,193.04,95.25432,1,1,4,1,25,2010
386,386,Shaquille ONeal*,215.9,147.4174,1,1,18,1,1,2010
387,387,Shaun Livingston,200.66,83.91452,0,1,6,1,4,2010
388,388,Shavlik Randolph,208.28,107.047712,1,1,5,Undrafted,Undrafted,2010
389,389,Shawn Marion,200.66,103.418976,1,1,11,1,9,2010
390,390,Shelden Williams,205.74,113.398,1,1,4,1,5,2010
391,391,Solomon Jones,208.28,111.13004,1,1,4,2,33,2010
392,392,Sonny Weems,198.12,92.079176,1,1,2,2,39,2010
393,393,Spencer Hawes,215.9,111.13004,1,1,3,1,10,2010
394,394,Stephen Curry,190.5,83.91452,1,1,1,1,7,2010
395,395,Stephen Graham,198.12,97.52228000000001,1,1,5,Undrafted,Undrafted,2010
396,396,Stephen Jackson,203.2,97.52228000000001,1,1,13,2,42,2010
397,397,Steve Blake,190.5,78.017824,1,1,7,2,38,2010
398,398,Steve Nash*,190.5,80.73937600000002,1,0,14,1,15,2010
399,399,Steve Novak,208.28,108.86208,1,1,4,2,32,2010
400,400,Steven Hunter,213.36,108.86208,1,1,9,1,15,2010
401,401,Sundiata Gaines,185.42,88.45044,1,1,1,Undrafted,Undrafted,2010
402,402,TJ Ford,182.88,74.84268,1,1,7,1,8,2010
403,403,Taj Gibson,205.74,102.0582,1,1,1,1,26,2010
404,404,Taylor Griffin,200.66,107.95489599999999,1,1,1,2,48,2010
405,405,Tayshaun Prince,205.74,97.52228000000001,1,1,8,1,23,2010
406,406,Terrence Williams,198.12,99.79024,1,1,1,1,11,2010
407,407,Thabo Sefolosha,200.66,97.52228000000001,0,0,4,1,13,2010
408,408,Thaddeus Young,203.2,99.79024,1,1,3,1,12,2010
409,409,Theo Ratliff,208.28,106.59411999999999,1,1,15,1,18,2010
410,410,Tim Duncan*,210.82,117.93392,1,0,13,1,1,2010
411,411,Tim Thomas,208.28,108.86208,1,1,13,1,7,2010
412,412,Toney Douglas,185.42,90.7184,1,1,1,1,29,2010
413,413,Tony Allen,193.04,96.615096,1,1,6,1,25,2010
414,414,Tony Battie,210.82,108.86208,1,1,13,1,5,2010
415,415,Tony Parker,187.96,81.64656,0,0,9,1,28,2010
416,416,Tracy McGrady*,203.2,101.151016,0,1,13,1,9,2010
417,417,Travis Diener,185.42,79.3786,1,1,5,2,38,2010
418,418,Travis Outlaw,205.74,93.89354399999999,0,1,7,1,23,2010
419,419,Trenton Hassell,195.58,102.965384,1,1,9,2,29,2010
420,420,Trevor Ariza,203.2,95.25432,1,1,6,2,43,2010
421,421,Trey Gilder,205.74,92.98635999999999,1,1,1,Undrafted,Undrafted,2010
422,422,Troy Murphy,210.82,111.13004,1,1,9,1,14,2010
423,423,Ty Lawson,180.34,88.45044,1,1,1,1,18,2010
424,424,Tyler Hansbrough,205.74,113.398,1,1,1,1,13,2010
425,425,Tyreke Evans,198.12,99.79024,1,1,1,1,4,2010
426,426,Tyrus Thomas,208.28,102.0582,1,1,4,1,4,2010
427,427,Tyson Chandler,215.9,106.59411999999999,0,1,9,1,2,2010
428,428,Udonis Haslem,203.2,106.59411999999999,1,1,6,Undrafted,Undrafted,2010
429,429,Vince Carter,198.12,99.79024,1,1,12,1,5,2010
430,430,Vladimir Radmanovic,208.28,106.59411999999999,0,0,9,1,12,2010
431,431,Wayne Ellington,193.04,90.7184,1,1,1,1,28,2010
432,432,Wesley Matthews,195.58,99.79024,1,1,1,Undrafted,Undrafted,2010
433,433,Will Bynum,182.88,83.91452,1,1,2,Undrafted,Undrafted,2010
434,434,Will Conroy,187.96,88.45044,1,1,1,Undrafted,Undrafted,2010
435,435,Willie Green,190.5,91.171992,1,1,7,2,41,2010
436,436,Wilson Chandler,203.2,102.0582,1,1,3,1,23,2010
437,437,Yakhouba Diawara,200.66,102.0582,1,1,4,Undrafted,Undrafted,2010
438,438,Yi Jianlian,213.36,113.398,0,1,3,1,6,2010
439,439,Zach Randolph,205.74,117.93392,1,1,9,1,19,2010
440,440,Zaza Pachulia,210.82,124.7378,0,0,7,2,42,2010
441,441,Zydrunas Ilgauskas,220.98,117.93392,0,0,14,1,20,2010
