,Unnamed: 0,Player,Height,Weight,College,USA,YearsPro,DraftRound,DraftNum,Season
383,383,Samuel Dalembert,210.82,113.398,1,0,10,1,26,2011
384,384,Sasha Pavlovic,200.66,106.59411999999999,0,0,8,1,19,2011
385,385,Sasha Vujacic,200.66,92.98635999999999,0,0,7,1,27,2011
386,386,Sean Marks,208.28,113.398,1,0,13,2,44,2011
387,387,Sebastian Telfair,182.88,79.3786,0,1,7,1,13,2011
388,388,Semih Erden,210.82,108.86208,0,0,3,2,60,2011
389,389,Serge Ibaka,208.28,106.59411999999999,0,0,3,1,24,2011
390,390,Shane Battier,203.2,99.79024,1,1,10,1,6,2011
391,391,Shannon Brown,193.04,95.25432,1,1,5,1,25,2011
392,392,Shaquille ONeal*,215.9,147.4174,1,1,19,1,1,2011
393,393,Shaun Livingston,200.66,83.91452,0,1,7,1,4,2011
394,394,Shawn Marion,200.66,103.418976,1,1,12,1,9,2011
395,395,Shawne Williams,205.74,104.32616,1,1,5,1,17,2011
396,396,Shelden Williams,205.74,113.398,1,1,5,1,5,2011
397,397,Sherron Collins,180.34,92.98635999999999,1,1,1,Undrafted,Undrafted,2011
398,398,Solomon Alabi,215.9,113.851592,1,0,1,2,50,2011
399,399,Solomon Jones,208.28,111.13004,1,1,5,2,33,2011
400,400,Sonny Weems,198.12,92.079176,1,1,3,2,39,2011
401,401,Spencer Hawes,215.9,111.13004,1,1,4,1,10,2011
402,402,Stephen Curry,190.5,83.91452,1,1,2,1,7,2011
403,403,Stephen Graham,198.12,97.52228000000001,1,1,6,Undrafted,Undrafted,2011
404,404,Stephen Jackson,203.2,97.52228000000001,1,1,14,2,42,2011
405,405,Steve Blake,190.5,78.017824,1,1,8,2,38,2011
406,406,Steve Nash*,190.5,80.73937600000002,1,0,15,1,15,2011
407,407,Steve Novak,208.28,108.86208,1,1,5,2,32,2011
408,408,Sundiata Gaines,185.42,90.7184,1,1,2,Undrafted,Undrafted,2011
409,409,TJ Ford,182.88,74.84268,1,1,8,1,8,2011
410,410,Taj Gibson,205.74,102.0582,1,1,2,1,26,2011
411,411,Tayshaun Prince,205.74,97.52228000000001,1,1,9,1,23,2011
412,412,Terrence Williams,198.12,99.79024,1,1,2,1,11,2011
413,413,Thabo Sefolosha,200.66,97.52228000000001,0,0,5,1,13,2011
414,414,Thaddeus Young,203.2,99.79024,1,1,4,1,12,2011
415,415,Theo Ratliff,208.28,106.59411999999999,1,1,16,1,18,2011
416,416,Tiago Splitter,210.82,108.86208,0,0,4,1,28,2011
417,417,Tim Duncan*,210.82,115.66596000000001,1,0,14,1,1,2011
418,418,Timofey Mozgov,215.9,113.398,0,0,1,Undrafted,Undrafted,2011
419,419,Toney Douglas,187.96,83.91452,1,1,2,1,29,2011
420,420,Tony Allen,193.04,96.615096,1,1,7,1,25,2011
421,421,Tony Battie,210.82,108.86208,1,1,14,1,5,2011
422,422,Tony Parker,187.96,83.91452,0,0,10,1,28,2011
423,423,Tracy McGrady*,203.2,101.151016,0,1,14,1,9,2011
424,424,Travis Outlaw,205.74,93.89354399999999,0,1,8,1,23,2011
425,425,Trevor Ariza,203.2,95.25432,1,1,7,2,43,2011
426,426,Trevor Booker,203.2,108.86208,1,1,1,1,23,2011
427,427,Trey Johnson,195.58,98.88305600000001,1,1,1,Undrafted,Undrafted,2011
428,428,Troy Murphy,210.82,111.13004,1,1,10,1,14,2011
429,429,Ty Lawson,180.34,88.45044,1,1,2,1,18,2011
430,430,Tyler Hansbrough,205.74,113.398,1,1,2,1,13,2011
431,431,Tyreke Evans,198.12,99.79024,1,1,2,1,4,2011
432,432,Tyrus Thomas,208.28,102.0582,1,1,5,1,4,2011
433,433,Tyson Chandler,215.9,106.59411999999999,0,1,10,1,2,2011
434,434,Udonis Haslem,203.2,106.59411999999999,1,1,7,Undrafted,Undrafted,2011
435,435,Vince Carter,198.12,99.79024,1,1,13,1,5,2011
436,436,Vladimir Radmanovic,208.28,106.59411999999999,0,0,10,1,12,2011
437,437,Von Wafer,195.58,94.800728,1,1,6,2,39,2011
438,438,Wayne Ellington,193.04,90.7184,1,1,2,1,28,2011
439,439,Wesley Johnson,200.66,92.98635999999999,1,1,1,1,4,2011
440,440,Wesley Matthews,195.58,99.79024,1,1,2,Undrafted,Undrafted,2011
441,441,Will Bynum,182.88,83.91452,1,1,3,Undrafted,Undrafted,2011
442,442,Willie Green,190.5,91.171992,1,1,8,2,41,2011
443,443,Willie Warren,193.04,92.079176,1,1,1,2,54,2011
444,444,Wilson Chandler,203.2,102.0582,1,1,4,1,23,2011
445,445,Xavier Henry,198.12,99.79024,1,1,1,1,12,2011
446,446,Yao Ming*,228.6,140.61352,0,0,9,1,1,2011
447,447,Yi Jianlian,213.36,113.398,0,1,4,1,6,2011
448,448,Zabian Dowdell,190.5,86.636072,1,1,1,Undrafted,Undrafted,2011
449,449,Zach Randolph,205.74,117.93392,1,1,10,1,19,2011
450,450,Zaza Pachulia,210.82,124.7378,0,0,8,2,42,2011
451,451,Zydrunas Ilgauskas,220.98,117.93392,0,0,15,1,20,2011
