,Player,Pos,Age,Tm,G,MP,PG%,SG%,SF%,PF%,C%,GS,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
61,Aaron Brooks,PG,31,CHI,69,1108,100.0,0.0,0.0,0.0,0.0,0,2.7,6.8,0.401,1.0,2.7,0.35700000000000004,1.8,4.1,0.43,0.47100000000000003,0.7,0.9,0.7659999999999999,0.3,1.2,1.5,2.6,0.4,0.1,1.2,1.9,7.1,11.8,0.494,0.39399999999999996,0.136,2.0,7.5,4.8,1.4,0.7,14.2,22.9,0.2,0.7,0.9,0.04,-1.3,-1.3,-2.6,-0.2
62,Anthony Brown,SF,23,LAL,29,599,0.0,5.0,95.0,1.0,0.0,11,1.3,4.3,0.31,0.7,2.4,0.28600000000000003,0.7,1.9,0.33899999999999997,0.389,0.6,0.7,0.85,0.3,2.1,2.4,0.7,0.5,0.2,0.5,1.2,4.0,4.9,0.42700000000000005,0.556,0.159,1.6,11.3,6.3,1.2,0.7,10.0,11.0,-0.4,0.1,-0.3,-0.024,-4.5,-1.0,-5.5,-0.5
63,Lorenzo Brown,PG,25,PHO,8,61,100.0,0.0,0.0,0.0,0.0,0,1.0,3.1,0.32,0.1,1.0,0.125,0.9,2.1,0.41200000000000003,0.34,0.4,0.5,0.75,0.0,0.9,0.9,1.4,0.4,0.1,1.1,0.5,2.5,4.4,0.374,0.32,0.16,0.0,12.8,6.2,2.4,1.3,25.2,24.9,-0.3,0.1,-0.2,-0.157,-6.5,-1.9,-8.4,-0.1
64,Markel Brown,SG,24,BRK,62,982,5.0,90.0,5.0,0.0,0.0,6,2.0,5.2,0.39399999999999996,0.6,2.0,0.314,1.4,3.2,0.44299999999999995,0.45299999999999996,1.1,1.5,0.755,0.4,1.6,2.0,1.5,0.6,0.2,0.9,1.5,5.9,11.3,0.5,0.376,0.292,2.6,11.5,7.0,2.0,1.2,12.9,18.9,0.2,0.4,0.6,0.031,-2.1,-0.8,-3.0,-0.3
65,Kobe Bryant*,SF,37,LAL,66,1863,0.0,2.0,97.0,1.0,0.0,66,6.0,16.9,0.358,2.0,7.1,0.285,4.0,9.8,0.41,0.41700000000000004,3.5,4.3,0.826,0.6,3.1,3.7,2.8,0.9,0.2,2.0,1.7,17.6,14.9,0.469,0.42,0.252,2.3,12.3,7.1,1.7,0.5,9.4,32.2,-0.9,0.5,-0.4,-0.01,0.9,-2.4,-1.6,0.2
66,Chase Budinger,SF,27,TOT,66,929,0.0,11.0,73.0,16.0,0.0,2,1.6,3.6,0.435,0.4,1.3,0.27899999999999997,1.2,2.3,0.523,0.485,0.6,0.8,0.696,0.7,1.6,2.3,1.0,0.5,0.2,0.7,0.9,4.1,10.7,0.514,0.36,0.23399999999999999,5.0,12.6,8.8,1.7,0.9,14.3,14.5,0.4,1.0,1.4,0.073,-1.8,0.5,-1.3,0.2
67,Reggie Bullock,SF,24,DET,37,429,0.0,40.0,60.0,0.0,0.0,0,1.2,2.6,0.439,0.6,1.4,0.415,0.6,1.2,0.467,0.551,0.4,0.4,0.9329999999999999,0.4,1.5,1.8,0.7,0.3,0.1,0.2,0.8,3.3,12.0,0.583,0.541,0.153,3.4,14.3,8.6,1.2,0.4,7.1,11.4,0.8,0.4,1.2,0.134,0.1,0.7,0.8,0.3
68,Trey Burke,PG,23,UTA,64,1366,94.0,6.0,0.0,0.0,0.0,0,4.1,9.9,0.413,1.4,4.0,0.344,2.7,5.9,0.46,0.483,1.0,1.3,0.8170000000000001,0.3,1.5,1.8,2.3,0.5,0.1,1.3,1.3,10.6,14.0,0.507,0.40399999999999997,0.129,1.5,8.0,4.8,1.4,0.4,10.7,25.3,0.9,1.2,2.1,0.07400000000000001,0.7,-1.2,-0.5,0.5
69,Alec Burks,SG,24,UTA,31,797,30.0,69.0,0.0,0.0,0.0,3,4.4,10.8,0.41,1.0,2.5,0.405,3.4,8.2,0.41200000000000003,0.45799999999999996,3.4,4.5,0.752,0.5,3.0,3.5,2.0,0.6,0.1,1.6,2.3,13.3,14.3,0.52,0.237,0.42200000000000004,2.4,13.6,8.0,1.2,0.4,11.4,25.9,0.7,0.8,1.5,0.09,0.2,-0.6,-0.4,0.3
70,Caron Butler,SF,35,SAC,17,176,0.0,7.0,85.0,8.0,0.0,1,1.5,3.5,0.424,0.2,1.1,0.16699999999999998,1.3,2.4,0.537,0.449,0.6,0.7,0.833,0.3,1.0,1.3,0.6,0.5,0.1,0.2,1.1,3.7,11.3,0.49,0.305,0.203,3.1,10.4,6.8,2.5,0.5,4.5,16.2,0.1,0.1,0.3,0.071,-2.5,0.6,-1.8,0.0
71,Jimmy Butler,SG,26,CHI,67,2474,1.0,81.0,18.0,0.0,0.0,67,7.0,15.4,0.45399999999999996,1.0,3.1,0.312,6.1,12.4,0.489,0.485,5.9,7.1,0.8320000000000001,1.2,4.2,5.3,4.8,1.6,0.6,2.0,1.9,20.9,21.3,0.562,0.198,0.45899999999999996,3.4,11.6,7.6,2.2,1.3,9.6,24.4,6.5,2.7,9.1,0.177,3.2,1.2,4.4,3.9
72,Rasual Butler,SF,36,SAS,46,432,0.0,26.0,69.0,5.0,0.0,0,1.1,2.3,0.47100000000000003,0.3,1.1,0.306,0.7,1.2,0.618,0.5429999999999999,0.2,0.3,0.688,0.1,1.2,1.2,0.5,0.3,0.5,0.2,0.2,2.7,13.4,0.5579999999999999,0.47100000000000003,0.154,0.8,13.5,7.4,1.5,4.1,6.7,12.6,0.4,0.9,1.3,0.146,0.4,2.5,2.9,0.5
73,Bruno Caboclo,SF,20,TOR,6,43,0.0,5.0,69.0,26.0,0.0,1,0.2,2.0,0.083,0.2,1.2,0.14300000000000002,0.0,0.8,0.0,0.125,0.0,0.0,0.0,0.2,0.2,0.3,0.2,0.3,0.2,0.7,0.3,0.5,-7.7,0.125,0.583,0.0,2.7,2.6,2.7,2.4,1.9,25.0,16.9,-0.3,0.0,-0.3,-0.28300000000000003,-14.0,-3.6,-17.6,-0.2
74,Jose Calderon,PG,34,NYK,72,2024,79.0,21.0,0.0,0.0,0.0,72,2.9,6.3,0.45899999999999996,1.2,2.8,0.414,1.7,3.5,0.496,0.552,0.6,0.7,0.875,0.3,2.9,3.2,4.1,0.9,0.1,1.2,1.9,7.6,12.3,0.5710000000000001,0.446,0.105,1.2,11.0,6.2,1.6,0.3,15.4,12.6,2.7,1.4,4.0,0.096,-0.8,0.1,-0.6,0.7
75,Kentavious Caldwell-Pope,SG,22,DET,76,2789,0.0,100.0,0.0,0.0,0.0,76,5.3,12.6,0.42,1.5,4.9,0.309,3.8,7.8,0.489,0.479,2.4,3.0,0.8109999999999999,0.9,2.8,3.7,1.8,1.4,0.2,1.4,2.2,14.5,12.4,0.521,0.384,0.23800000000000002,2.6,8.6,5.5,2.0,0.5,9.0,18.2,2.6,2.7,5.3,0.092,-1.1,0.8,-0.3,1.2
76,Isaiah Canaan,SG,24,PHI,77,1966,16.0,81.0,3.0,0.0,0.0,39,3.4,9.4,0.36,2.3,6.3,0.363,1.1,3.1,0.354,0.48200000000000004,1.9,2.3,0.833,0.3,2.0,2.3,1.8,0.7,0.2,1.2,1.7,11.0,11.1,0.528,0.672,0.249,1.1,8.8,4.8,1.4,0.5,10.2,19.9,0.9,0.5,1.4,0.035,-0.8,-1.6,-2.4,-0.2
77,Clint Capela,C,21,HOU,77,1471,0.0,0.0,0.0,20.0,80.0,35,3.0,5.2,0.5820000000000001,0.0,0.0,0.0,3.0,5.1,0.583,0.5820000000000001,1.0,2.7,0.379,2.5,3.9,6.4,0.6,0.8,1.2,0.8,2.5,7.0,18.3,0.5529999999999999,0.003,0.531,14.4,22.7,18.5,2.0,5.2,10.9,16.1,2.4,2.0,4.4,0.14400000000000002,-0.3,-0.1,-0.4,0.6
78,DeMarre Carroll,SF,29,TOR,26,786,0.0,1.0,81.0,19.0,0.0,22,4.0,10.4,0.389,1.8,4.5,0.39,2.3,5.8,0.38799999999999996,0.474,1.2,1.9,0.6,1.2,3.5,4.7,1.0,1.7,0.2,1.1,2.4,11.0,11.9,0.49,0.43700000000000006,0.185,4.6,13.1,8.9,2.9,0.6,8.8,18.5,0.2,1.0,1.2,0.07400000000000001,-0.8,1.1,0.3,0.5
79,Vince Carter,SG,39,MEM,60,1005,3.0,59.0,36.0,2.0,0.0,3,2.2,5.7,0.38799999999999996,1.0,2.8,0.349,1.2,2.9,0.425,0.474,1.2,1.4,0.833,0.5,1.9,2.4,0.9,0.6,0.3,0.6,1.7,6.6,12.7,0.52,0.493,0.245,3.4,13.6,8.3,1.9,1.5,8.4,18.5,1.0,0.8,1.8,0.084,-0.4,-0.6,-1.0,0.3
80,Michael Carter-Williams,PG,24,MIL,54,1649,99.0,1.0,0.0,0.0,0.0,37,4.6,10.3,0.452,0.3,1.0,0.273,4.4,9.3,0.47200000000000003,0.466,2.0,3.0,0.654,0.9,4.2,5.1,5.2,1.5,0.8,2.8,3.0,11.5,13.9,0.49700000000000005,0.099,0.292,3.4,15.7,9.6,2.5,2.1,19.6,21.3,-0.4,1.6,1.2,0.035,-1.4,0.6,-0.7,0.5
81,Omri Casspi,PF,27,SAC,69,1880,0.0,0.0,34.0,66.0,1.0,21,4.3,9.0,0.48100000000000004,1.6,4.0,0.409,2.7,5.0,0.537,0.5710000000000001,1.5,2.3,0.648,0.8,5.1,5.9,1.4,0.8,0.2,1.4,2.2,11.8,13.9,0.5870000000000001,0.441,0.256,3.4,20.1,11.8,1.4,0.7,12.0,17.8,2.1,1.5,3.6,0.092,0.4,-0.2,0.1,1.0
82,Willie Cauley-Stein,C,22,SAC,66,1412,0.0,0.0,0.0,70.0,30.0,39,2.9,5.1,0.563,0.0,0.0,0.0,2.9,5.1,0.5670000000000001,0.563,1.2,1.9,0.648,2.0,3.3,5.3,0.6,0.7,1.0,0.7,2.2,7.0,15.3,0.588,0.006,0.369,10.3,16.6,13.5,1.6,3.8,10.5,13.2,2.4,1.4,3.8,0.13,-0.8,0.1,-0.8,0.4
83,Mario Chalmers,PG,29,TOT,61,1373,85.0,16.0,0.0,0.0,0.0,7,3.0,7.3,0.41,0.8,2.4,0.309,2.2,4.8,0.461,0.462,3.6,4.3,0.8320000000000001,0.4,2.2,2.6,3.8,1.4,0.2,1.8,3.0,10.3,17.3,0.561,0.336,0.59,1.9,11.5,6.5,3.3,0.9,16.4,21.9,2.3,1.5,3.8,0.132,0.0,1.3,1.3,1.2
84,Tyson Chandler,C,33,PHO,66,1618,0.0,0.0,0.0,30.0,70.0,60,2.8,4.8,0.583,0.0,0.0,0.0,2.8,4.7,0.585,0.583,1.6,2.6,0.62,2.7,6.1,8.7,1.0,0.5,0.7,1.4,2.2,7.2,14.7,0.606,0.003,0.545,11.5,27.5,19.3,1.1,2.2,19.3,12.7,2.1,1.6,3.8,0.11199999999999999,-0.8,-0.2,-1.1,0.4
85,Rakeem Christmas,PF,24,IND,1,6,0.0,0.0,49.0,51.0,0.0,0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,32.0,1.0,0.0,0.0,18.3,0.0,9.1,0.0,0.0,0.0,14.7,0.0,0.0,0.0,0.34299999999999997,5.6,0.9,6.5,0.0
86,Ian Clark,SG,24,GSW,66,578,48.0,52.0,1.0,0.0,0.0,1,1.3,3.1,0.441,0.5,1.3,0.35700000000000004,0.9,1.8,0.5,0.515,0.4,0.5,0.8240000000000001,0.2,0.8,1.0,1.0,0.3,0.2,0.7,0.9,3.6,11.5,0.544,0.41600000000000004,0.168,2.6,9.7,6.3,1.4,1.7,16.5,19.5,0.3,0.6,0.9,0.075,-1.5,-0.4,-1.9,0.0
87,Coty Clarke,SF,23,BOS,3,6,0.0,0.0,0.0,100.0,0.0,0,0.7,1.3,0.5,0.7,0.7,1.0,0.0,0.7,0.0,0.75,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.3,0.0,2.0,23.9,0.75,0.5,0.0,0.0,18.0,8.8,0.0,0.0,20.0,35.5,0.0,0.0,0.0,0.025,15.0,-1.0,14.1,0.0
88,Jordan Clarkson,SG,23,LAL,79,2552,3.0,96.0,1.0,0.0,0.0,79,6.0,13.9,0.433,1.4,4.1,0.34700000000000003,4.6,9.8,0.46799999999999997,0.483,2.1,2.6,0.804,1.2,2.8,4.0,2.4,1.1,0.1,1.7,2.1,15.5,14.3,0.516,0.29100000000000004,0.18600000000000003,3.8,9.6,6.6,1.7,0.2,10.2,22.8,1.7,0.4,2.1,0.039,-0.1,-1.5,-1.6,0.2
89,Norris Cole,PG,27,NOP,45,1198,94.0,6.0,0.0,0.0,0.0,23,4.4,10.8,0.405,0.7,2.3,0.324,3.6,8.5,0.42700000000000005,0.439,1.2,1.4,0.8,0.2,3.1,3.4,3.7,0.8,0.1,1.7,2.3,10.6,10.8,0.465,0.21100000000000002,0.134,0.9,13.5,7.0,1.5,0.3,12.8,21.7,-0.6,0.5,-0.1,-0.004,-2.9,-0.9,-3.8,-0.5
90,Darren Collison,PG,28,SAC,74,2219,100.0,0.0,0.0,0.0,0.0,15,5.1,10.5,0.486,1.2,2.9,0.401,3.9,7.6,0.519,0.542,2.6,3.1,0.858,0.4,1.9,2.3,4.3,1.0,0.1,1.8,1.9,14.0,15.9,0.591,0.28,0.29100000000000004,1.4,6.8,4.1,1.6,0.1,12.9,19.2,4.5,0.7,5.2,0.113,0.9,-0.8,0.1,1.2
91,Nick Collison,PF,35,OKC,59,699,0.0,0.0,0.0,86.0,15.0,4,0.8,1.8,0.45899999999999996,0.0,0.0,0.0,0.8,1.8,0.467,0.45899999999999996,0.4,0.6,0.6970000000000001,1.2,1.7,2.9,0.9,0.3,0.3,0.8,1.8,2.1,7.7,0.498,0.018000000000000002,0.303,11.2,15.2,13.3,1.1,1.7,28.8,10.6,0.1,0.7,0.8,0.053,-3.6,0.5,-3.1,-0.2
92,Mike Conley,PG,28,MEM,56,1761,100.0,0.0,0.0,0.0,0.0,56,5.3,12.4,0.42200000000000004,1.4,3.8,0.363,3.9,8.6,0.449,0.478,3.4,4.1,0.8340000000000001,0.5,2.5,2.9,6.1,1.2,0.3,1.5,1.8,15.3,19.4,0.5379999999999999,0.309,0.32899999999999996,1.6,9.3,5.3,2.0,0.8,9.5,22.4,4.2,1.1,5.3,0.145,3.5,-0.5,3.0,2.2
93,Pat Connaughton,SG,23,POR,34,143,0.0,98.0,2.0,0.0,0.0,0,0.4,1.4,0.265,0.1,0.6,0.23800000000000002,0.2,0.8,0.28600000000000003,0.316,0.1,0.1,1.0,0.3,0.6,0.9,0.3,0.1,0.0,0.3,0.2,1.1,4.6,0.35200000000000004,0.429,0.102,8.3,15.9,12.1,0.7,0.0,16.3,18.7,-0.3,0.1,-0.2,-0.076,-4.8,-3.2,-8.0,-0.2
94,Chris Copeland,PF,31,MIL,24,156,0.0,0.0,34.0,65.0,1.0,1,0.7,2.1,0.33299999999999996,0.4,1.5,0.278,0.3,0.6,0.467,0.431,0.3,0.3,0.857,0.0,0.4,0.4,0.5,0.1,0.0,0.3,0.7,2.1,5.4,0.462,0.706,0.13699999999999998,0.7,6.5,3.7,0.7,0.0,10.0,17.3,-0.1,0.0,-0.1,-0.017,-3.3,-3.1,-6.4,-0.2
95,Bryce Cotton,PG,23,TOT,8,39,100.0,0.0,0.0,0.0,0.0,0,0.5,1.3,0.4,0.0,0.4,0.0,0.5,0.9,0.5710000000000001,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.6,0.3,1.0,1.7,0.4,0.3,0.0,0.0,0.0,0.0,3.7,0.0,33.3,16.5,-0.2,0.0,-0.1,-0.168,-7.7,-1.0,-8.8,-0.1
96,DeMarcus Cousins,C,25,SAC,65,2246,0.0,0.0,0.0,13.0,87.0,65,9.2,20.5,0.451,1.1,3.2,0.33299999999999996,8.2,17.3,0.473,0.47700000000000004,7.3,10.2,0.718,2.4,9.1,11.5,3.3,1.6,1.4,3.8,3.6,26.9,23.6,0.5379999999999999,0.158,0.498,7.7,28.2,18.0,2.2,3.3,13.3,35.4,2.4,3.3,5.7,0.122,2.7,0.6,3.3,3.0
97,Robert Covington,SF,25,PHI,67,1903,0.0,0.0,23.0,73.0,4.0,49,4.1,10.6,0.385,2.5,7.2,0.353,1.6,3.4,0.452,0.504,2.1,2.6,0.7909999999999999,1.0,5.3,6.3,1.4,1.6,0.6,2.1,3.5,12.8,13.2,0.5429999999999999,0.677,0.249,3.6,20.9,12.0,2.7,1.6,15.3,21.5,-0.1,2.1,2.0,0.05,-1.1,0.1,-0.9,0.5
98,Allen Crabbe,SG,23,POR,81,2105,0.0,36.0,62.0,2.0,0.0,8,3.8,8.4,0.45899999999999996,1.4,3.5,0.39299999999999996,2.5,4.9,0.506,0.541,1.2,1.4,0.867,0.3,2.3,2.7,1.2,0.8,0.2,0.8,2.4,10.3,12.2,0.5720000000000001,0.42,0.16699999999999998,1.4,9.7,5.6,1.5,0.6,8.1,16.4,3.1,1.2,4.3,0.098,-0.9,-0.1,-1.0,0.5
99,Jamal Crawford,SG,35,LAC,79,2126,0.0,48.0,50.0,2.0,0.0,5,4.8,11.9,0.40399999999999997,1.5,4.4,0.34,3.3,7.5,0.44,0.466,3.1,3.4,0.904,0.3,1.6,1.8,2.3,0.7,0.2,1.4,1.5,14.2,14.0,0.529,0.366,0.289,1.0,6.3,3.7,1.2,0.4,9.6,24.9,1.8,1.5,3.3,0.076,0.1,-1.5,-1.4,0.3
100,Jae Crowder,SF,25,BOS,73,2308,0.0,1.0,77.0,22.0,0.0,73,4.9,11.1,0.44299999999999995,1.7,5.0,0.336,3.3,6.2,0.529,0.518,2.7,3.3,0.82,1.0,4.2,5.1,1.8,1.7,0.5,1.1,2.7,14.2,15.8,0.565,0.446,0.294,3.2,14.2,8.6,2.7,1.2,8.3,18.5,3.8,3.5,7.3,0.152,0.8,1.4,2.2,2.5
101,Dante Cunningham,SF,28,NOP,80,1971,0.0,2.0,74.0,24.0,1.0,46,2.3,5.2,0.451,0.7,2.2,0.316,1.6,3.0,0.55,0.518,0.7,1.0,0.695,0.7,2.2,3.0,1.0,0.5,0.4,0.5,2.2,6.1,8.6,0.54,0.42200000000000004,0.19899999999999998,3.1,10.4,6.6,1.1,1.4,8.4,11.0,1.5,0.7,2.1,0.052000000000000005,-2.3,-0.5,-2.8,-0.4
102,Jared Cunningham,SG,24,TOT,44,410,29.0,66.0,6.0,0.0,0.0,3,0.8,2.4,0.34299999999999997,0.3,0.9,0.308,0.5,1.5,0.364,0.4,0.8,1.3,0.655,0.1,0.8,0.9,0.5,0.3,0.0,0.5,0.9,2.7,5.9,0.46399999999999997,0.371,0.524,0.8,9.6,5.3,1.8,0.4,14.0,16.5,-0.3,0.4,0.1,0.013999999999999999,-5.5,-0.2,-5.7,-0.4
103,Seth Curry,PG,25,SAC,44,692,35.0,63.0,2.0,0.0,0.0,9,2.3,5.1,0.455,1.1,2.5,0.45,1.2,2.6,0.46,0.5670000000000001,1.0,1.2,0.833,0.2,1.2,1.4,1.5,0.5,0.1,0.8,0.9,6.8,13.8,0.603,0.496,0.24100000000000002,1.4,7.9,4.7,1.5,0.4,12.7,17.4,1.2,0.2,1.4,0.09699999999999999,0.7,-0.9,-0.2,0.3
104,Stephen Curry,PG,27,GSW,79,2700,100.0,0.0,0.0,0.0,0.0,79,10.2,20.2,0.504,5.1,11.2,0.45399999999999996,5.1,9.0,0.5660000000000001,0.63,4.6,5.1,0.9079999999999999,0.9,4.6,5.4,6.7,2.1,0.2,3.3,2.0,30.1,31.5,0.669,0.5539999999999999,0.25,2.9,13.6,8.6,3.0,0.4,12.9,32.6,13.8,4.1,17.9,0.318,10.3,1.6,11.9,9.5
105,Troy Daniels,SG,24,CHO,43,476,0.0,52.0,48.0,0.0,0.0,0,2.1,4.3,0.47600000000000003,1.4,2.8,0.484,0.7,1.5,0.462,0.634,0.1,0.2,0.556,0.2,1.2,1.3,0.5,0.3,0.1,0.6,0.9,5.6,14.9,0.634,0.652,0.048,1.6,11.6,6.5,1.2,0.5,11.2,20.4,0.6,0.4,1.1,0.11,1.8,-1.0,0.7,0.3
106,Anthony Davis,C,22,NOP,61,2164,0.0,0.0,0.0,46.0,54.0,61,9.2,18.6,0.493,0.6,1.8,0.324,8.6,16.9,0.511,0.508,5.3,7.0,0.758,2.1,8.1,10.3,1.9,1.3,2.0,2.0,2.4,24.3,25.0,0.5589999999999999,0.095,0.379,6.4,26.4,16.1,1.8,4.7,8.4,29.6,4.4,2.8,7.2,0.16,3.6,0.4,3.9,3.2
107,Ed Davis,PF,26,POR,81,1684,0.0,0.0,0.0,55.0,45.0,0,2.5,4.2,0.611,0.0,0.0,0.0,2.5,4.2,0.611,0.611,1.4,2.5,0.5589999999999999,2.8,4.6,7.4,1.1,0.7,0.9,0.8,2.5,6.5,18.7,0.616,0.0,0.605,14.4,24.2,19.3,1.7,3.3,13.0,12.7,4.4,2.3,6.7,0.192,1.0,0.9,1.9,1.6
108,Branden Dawson,PF,22,LAC,6,29,0.0,0.0,17.0,83.0,0.0,0,0.3,0.8,0.4,0.0,0.0,0.0,0.3,0.8,0.4,0.4,0.2,0.2,1.0,0.3,0.3,0.7,0.0,0.0,0.2,0.0,0.3,0.8,7.1,0.46,0.0,0.2,7.6,7.4,7.5,0.0,2.7,0.0,8.5,0.0,0.0,0.0,0.069,-3.6,-2.0,-5.7,0.0
109,Dewayne Dedmon,C,26,ORL,58,705,0.0,0.0,0.0,2.0,98.0,20,1.7,3.1,0.5589999999999999,0.0,0.0,0.0,1.7,3.1,0.5589999999999999,0.5589999999999999,1.0,1.3,0.75,1.2,2.8,3.9,0.2,0.4,0.8,0.6,1.9,4.4,17.0,0.606,0.0,0.429,10.4,25.7,17.9,1.6,5.4,13.2,15.2,1.2,1.1,2.4,0.162,-1.6,0.7,-0.9,0.2
110,Bryce Dejean-Jones,SG,23,NOP,14,279,0.0,82.0,18.0,0.0,0.0,11,2.0,4.9,0.406,0.9,2.3,0.375,1.1,2.6,0.43200000000000005,0.493,0.8,1.5,0.524,0.6,2.9,3.4,1.1,0.7,0.1,0.8,1.2,5.6,9.6,0.505,0.46399999999999997,0.304,3.1,16.5,9.5,1.8,0.6,12.3,14.1,0.0,0.2,0.2,0.033,-2.5,0.0,-2.5,0.0
111,Sam Dekker,PF,21,HOU,3,6,0.0,0.0,15.0,85.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.0,0.0,0.0,0.0,10.8,0.0,0.0,0.0,0.0,18.5,9.2,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.11599999999999999,-2.8,5.1,2.2,0.0
112,Matthew Dellavedova,PG,25,CLE,76,1867,71.0,29.0,0.0,0.0,0.0,14,2.7,6.7,0.405,1.3,3.1,0.41,1.4,3.6,0.401,0.501,0.8,0.9,0.8640000000000001,0.4,1.7,2.1,4.4,0.6,0.1,1.5,2.3,7.5,11.3,0.527,0.46799999999999997,0.129,2.0,7.8,4.9,1.2,0.4,17.7,15.9,2.2,1.6,3.8,0.098,-0.7,-0.5,-1.2,0.4
113,Luol Deng,PF,30,MIA,74,2394,0.0,0.0,26.0,71.0,3.0,73,4.6,10.1,0.455,1.2,3.5,0.344,3.4,6.6,0.513,0.514,2.0,2.6,0.755,1.5,4.5,6.0,1.9,1.0,0.4,1.1,1.6,12.3,15.0,0.5489999999999999,0.344,0.258,5.3,15.4,10.5,1.6,0.9,8.9,17.4,3.5,2.8,6.4,0.128,0.7,0.2,0.8,1.7
114,DeMar DeRozan,SG,26,TOR,78,2804,0.0,68.0,32.0,0.0,0.0,78,7.9,17.7,0.446,0.6,1.8,0.33799999999999997,7.3,15.9,0.45799999999999996,0.46299999999999997,7.1,8.4,0.85,0.8,3.7,4.5,4.0,1.0,0.3,2.2,2.1,23.5,21.5,0.55,0.10099999999999999,0.474,2.7,11.5,7.1,1.5,0.6,9.5,29.8,7.5,2.4,9.9,0.16899999999999998,3.2,-0.7,2.5,3.2
115,Boris Diaw,PF,33,SAS,76,1386,0.0,0.0,0.0,96.0,4.0,4,2.7,5.0,0.527,0.3,0.9,0.36200000000000004,2.3,4.1,0.564,0.56,0.7,1.0,0.737,0.8,2.3,3.1,2.3,0.3,0.3,1.3,1.3,6.4,14.0,0.5820000000000001,0.18,0.198,4.9,13.9,9.6,1.0,1.2,18.9,17.0,1.6,2.2,3.8,0.132,-0.1,0.9,0.8,1.0
116,Gorgui Dieng,C,26,MIN,82,2220,0.0,0.0,0.0,53.0,47.0,39,3.8,7.1,0.532,0.1,0.2,0.3,3.7,6.8,0.54,0.537,2.5,3.0,0.8270000000000001,1.9,5.2,7.1,1.7,1.1,1.2,1.7,2.7,10.1,17.1,0.601,0.035,0.428,8.3,22.1,15.3,2.1,3.5,16.9,16.7,3.4,2.5,5.9,0.127,-0.1,0.8,0.8,1.5
117,Spencer Dinwiddie,PG,22,DET,12,159,100.0,0.0,0.0,0.0,0.0,0,1.6,4.5,0.35200000000000004,0.1,0.8,0.1,1.5,3.7,0.409,0.361,1.6,2.8,0.5760000000000001,0.3,1.1,1.4,1.8,0.3,0.0,0.6,1.7,4.8,8.9,0.423,0.185,0.611,2.6,9.3,5.8,1.0,0.0,9.3,20.7,0.0,0.1,0.1,0.027999999999999997,-4.6,-0.6,-5.2,-0.1
118,Toney Douglas,PG,29,NOP,61,1262,64.0,35.0,1.0,0.0,0.0,18,3.0,7.3,0.41100000000000003,1.3,3.3,0.39899999999999997,1.7,4.0,0.42100000000000004,0.502,1.4,1.6,0.848,0.4,1.9,2.3,2.6,1.1,0.1,1.0,2.1,8.7,14.7,0.5429999999999999,0.456,0.222,2.1,10.7,6.3,2.8,0.3,11.6,19.4,1.6,0.9,2.5,0.094,-0.4,0.4,0.0,0.6
119,Goran Dragic,PG,29,MIA,72,2363,99.0,1.0,0.0,0.0,0.0,72,5.8,12.2,0.47700000000000004,0.9,2.8,0.312,4.9,9.3,0.527,0.513,1.7,2.3,0.727,0.8,3.1,3.8,5.8,1.0,0.2,2.6,2.6,14.1,15.5,0.537,0.23399999999999999,0.18899999999999997,2.7,10.4,6.6,1.5,0.6,16.3,21.9,2.4,2.3,4.7,0.096,0.1,-0.5,-0.4,1.0
120,Andre Drummond,C,22,DET,81,2666,0.0,0.0,0.0,0.0,100.0,81,6.8,13.1,0.521,0.0,0.1,0.33299999999999996,6.8,13.0,0.522,0.522,2.6,7.2,0.355,4.9,9.9,14.8,0.8,1.5,1.4,1.9,3.0,16.2,21.2,0.499,0.006,0.5529999999999999,15.6,34.2,24.5,2.3,3.2,10.5,24.1,2.0,5.5,7.4,0.133,0.8,0.3,1.1,2.0
121,Jared Dudley,PF,30,WAS,81,2098,0.0,0.0,1.0,94.0,5.0,41,2.9,6.0,0.478,1.2,2.9,0.42,1.6,3.1,0.534,0.581,0.9,1.2,0.735,0.7,2.9,3.5,2.1,0.9,0.2,1.0,2.3,7.9,11.7,0.602,0.489,0.201,2.8,12.6,7.6,1.7,0.7,13.1,12.7,2.6,2.0,4.6,0.105,-0.8,0.7,-0.1,1.0
