,Player,Pos,Age,Tm,G,MP,PG%,SG%,SF%,PF%,C%,GS,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
60,Corey Brewer,SF,25,DEN,59,1287,0.0,11.0,86.0,4.0,0.0,17,3.4,7.8,0.434,0.6,2.2,0.26,2.8,5.7,0.5,0.47,1.5,2.2,0.6920000000000001,0.7,1.8,2.5,1.5,1.2,0.3,0.9,1.9,8.9,13.7,0.505,0.27399999999999997,0.281,4.0,9.4,6.8,2.9,1.0,9.7,20.0,1.1,1.1,2.3,0.085,-0.8,0.7,-0.1,0.6
61,Ronnie Brewer,SG,26,CHI,66,1635,0.0,59.0,41.0,0.0,0.0,43,2.9,6.7,0.42700000000000005,0.3,1.0,0.275,2.6,5.7,0.455,0.44799999999999995,0.8,1.5,0.56,1.1,2.4,3.5,2.1,1.1,0.3,0.9,1.0,6.9,12.3,0.465,0.155,0.225,5.0,10.6,7.9,2.4,0.9,10.8,15.3,1.0,2.9,3.9,0.113,-1.5,2.2,0.7,1.1
62,Jon Brockman,PF,24,MIL,35,239,0.0,0.0,8.0,79.0,14.0,0,0.4,1.3,0.33299999999999996,0.0,0.0,0.0,0.4,1.3,0.341,0.33299999999999996,0.2,0.4,0.467,0.9,1.2,2.1,0.3,0.1,0.0,0.3,0.9,1.1,6.6,0.359,0.022000000000000002,0.33299999999999996,14.8,19.9,17.3,0.9,0.3,16.2,11.4,-0.1,0.2,0.1,0.023,-4.4,-2.0,-6.5,-0.3
63,MarShon Brooks,SG,23,NJN,56,1648,4.0,88.0,8.0,0.0,0.0,47,4.9,11.4,0.428,0.8,2.7,0.313,4.1,8.8,0.46299999999999997,0.465,2.0,2.6,0.764,1.3,2.3,3.6,2.3,0.9,0.3,2.1,2.1,12.6,12.9,0.502,0.23399999999999999,0.231,4.8,9.4,7.0,1.7,0.7,14.3,22.9,0.5,0.3,0.8,0.022000000000000002,-0.7,-1.7,-2.4,-0.2
64,Derrick Brown,SF,24,CHA,65,1443,0.0,1.0,91.0,8.0,0.0,17,3.3,6.3,0.518,0.1,0.4,0.25,3.2,5.9,0.535,0.526,1.4,2.2,0.667,1.5,2.2,3.6,1.0,0.7,0.2,0.8,1.5,8.1,14.7,0.556,0.059000000000000004,0.345,7.3,11.6,9.4,1.8,0.6,10.5,16.8,2.0,0.3,2.3,0.076,-0.3,-1.2,-1.5,0.2
65,Kwame Brown,C,29,GSW,9,187,0.0,0.0,0.0,0.0,100.0,3,2.3,4.4,0.525,0.0,0.0,0.0,2.3,4.4,0.525,0.525,1.7,3.8,0.441,1.8,4.6,6.3,0.4,0.9,0.0,1.6,2.3,6.3,11.1,0.519,0.0,0.85,9.7,24.8,17.3,2.2,0.0,20.3,17.0,-0.1,0.2,0.1,0.031,-3.0,-0.7,-3.7,-0.1
66,Shannon Brown,SG,26,PHO,59,1400,0.0,97.0,3.0,0.0,0.0,19,4.3,10.1,0.42,1.2,3.2,0.36200000000000004,3.1,6.9,0.446,0.47700000000000004,1.4,1.7,0.8079999999999999,0.6,2.0,2.7,1.2,0.7,0.3,1.1,1.1,11.0,13.6,0.507,0.314,0.166,3.1,9.5,6.3,1.6,0.8,9.1,22.8,0.8,0.8,1.6,0.054000000000000006,-0.2,-0.9,-1.0,0.3
67,Kobe Bryant*,SG,33,LAL,58,2232,0.0,99.0,1.0,0.0,0.0,58,9.9,23.0,0.43,1.5,4.9,0.303,8.4,18.1,0.46399999999999997,0.462,6.6,7.8,0.845,1.1,4.3,5.4,4.6,1.2,0.3,3.5,1.8,27.9,21.9,0.527,0.215,0.33799999999999997,3.5,11.8,7.8,1.6,0.6,11.7,35.7,4.2,2.0,6.2,0.132,4.2,-0.9,3.3,2.9
68,Chase Budinger,SF,23,HOU,58,1298,0.0,20.0,77.0,3.0,0.0,9,3.6,8.1,0.442,1.5,3.8,0.402,2.1,4.3,0.47600000000000003,0.535,0.9,1.2,0.7709999999999999,0.7,3.1,3.7,1.3,0.5,0.1,0.9,1.1,9.6,14.9,0.556,0.465,0.149,3.4,16.2,9.7,1.2,0.4,9.9,19.5,2.0,1.0,3.0,0.111,1.8,-0.6,1.2,1.0
69,Alec Burks,SG,20,UTA,59,939,2.0,96.0,3.0,0.0,0.0,0,2.6,6.1,0.429,0.3,0.8,0.33299999999999996,2.3,5.3,0.442,0.45,1.8,2.4,0.727,1.0,1.3,2.2,0.9,0.5,0.1,0.9,1.4,7.2,14.0,0.506,0.126,0.401,6.9,9.3,8.1,1.5,0.4,10.8,22.5,1.1,0.4,1.5,0.076,-0.6,-1.4,-2.0,0.0
70,Caron Butler,SF,31,LAC,63,1871,0.0,1.0,95.0,3.0,0.0,63,4.6,11.2,0.40700000000000003,1.5,4.1,0.358,3.1,7.1,0.435,0.47200000000000003,1.4,1.7,0.813,0.7,3.0,3.7,1.2,0.8,0.1,1.2,2.0,12.0,11.7,0.501,0.365,0.152,2.8,12.0,7.3,1.5,0.4,9.3,20.4,1.2,1.1,2.3,0.059000000000000004,-0.8,-1.2,-2.0,0.0
71,Jimmy Butler,SG,22,CHI,42,359,0.0,4.0,95.0,2.0,0.0,0,0.8,1.9,0.405,0.0,0.3,0.182,0.7,1.6,0.441,0.418,1.0,1.3,0.768,0.5,0.8,1.3,0.3,0.3,0.1,0.3,0.5,2.6,12.5,0.526,0.139,0.7090000000000001,7.3,10.1,8.7,1.6,1.0,11.9,14.9,0.5,0.6,1.1,0.14400000000000002,-1.8,0.5,-1.3,0.1
72,Rasual Butler,SF,32,TOR,34,453,0.0,2.0,92.0,6.0,0.0,14,1.2,3.9,0.308,0.6,2.3,0.273,0.6,1.6,0.35700000000000004,0.387,0.2,0.4,0.583,0.2,1.8,1.9,0.6,0.2,0.1,0.4,1.1,3.2,4.8,0.39799999999999996,0.579,0.09,1.6,15.4,8.5,0.8,0.9,9.8,15.9,-0.6,0.4,-0.2,-0.022000000000000002,-4.0,-0.7,-4.7,-0.3
73,Derrick Byars,PF,27,SAS,2,37,0.0,0.0,43.0,57.0,0.0,0,1.5,5.5,0.273,0.0,3.0,0.0,1.5,2.5,0.6,0.273,2.0,2.0,1.0,3.0,2.5,5.5,0.5,1.0,0.0,0.0,1.0,5.0,14.9,0.392,0.545,0.364,19.0,15.2,17.1,2.8,0.0,0.0,15.7,0.1,0.1,0.1,0.147,-2.3,-2.5,-4.7,0.0
74,Andrew Bynum,C,24,LAL,60,2112,0.0,0.0,0.0,0.0,100.0,60,7.4,13.3,0.5579999999999999,0.0,0.1,0.2,7.4,13.2,0.56,0.5579999999999999,3.9,5.6,0.6920000000000001,3.2,8.6,11.8,1.4,0.5,1.9,2.5,1.7,18.7,22.9,0.594,0.006,0.425,10.6,26.1,18.7,0.7,4.0,13.9,23.8,4.8,3.3,8.0,0.183,2.7,0.2,2.9,2.6
75,Will Bynum,PG,29,DET,36,514,98.0,2.0,0.0,0.0,0.0,0,2.1,5.4,0.381,0.2,0.8,0.24100000000000002,1.9,4.6,0.406,0.39899999999999997,1.4,1.8,0.7659999999999999,0.3,1.3,1.6,1.8,0.6,0.1,1.5,1.7,5.7,10.0,0.45899999999999996,0.149,0.33,2.3,11.1,6.5,2.4,0.5,19.6,24.8,-0.7,0.4,-0.2,-0.022000000000000002,-4.3,-0.8,-5.1,-0.4
76,Jose Calderon,PG,30,TOR,53,1799,99.0,1.0,0.0,0.0,0.0,53,4.1,9.0,0.457,1.1,3.0,0.371,3.0,6.0,0.5,0.519,1.1,1.3,0.882,0.4,2.7,3.0,8.8,0.9,0.1,2.0,1.8,10.5,16.7,0.547,0.33299999999999996,0.14300000000000002,1.3,9.1,5.2,1.4,0.1,17.0,16.0,3.9,1.2,5.1,0.136,2.4,-0.7,1.7,1.7
77,Marcus Camby,C,37,TOT,59,1352,0.0,0.0,0.0,0.0,100.0,53,2.2,4.9,0.446,0.0,0.1,0.4,2.1,4.8,0.447,0.449,0.5,1.1,0.45299999999999996,2.7,6.3,9.0,1.8,0.8,1.4,1.0,2.1,4.9,16.2,0.455,0.017,0.223,13.3,32.7,22.8,1.9,4.8,15.3,12.6,1.1,2.5,3.6,0.127,-0.1,2.3,2.2,1.4
78,Brian Cardinal,SF,34,DAL,44,277,0.0,4.0,61.0,35.0,0.0,0,0.3,1.3,0.255,0.2,1.1,0.204,0.1,0.1,0.667,0.345,0.1,0.1,0.833,0.1,0.7,0.8,0.4,0.2,0.0,0.2,0.9,1.0,3.3,0.373,0.8909999999999999,0.109,1.6,12.1,6.9,1.5,0.6,12.2,11.0,-0.3,0.3,0.0,0.004,-5.9,0.8,-5.2,-0.2
79,DeMarre Carroll,SF-PF,25,TOT,24,348,0.0,58.0,42.0,1.0,0.0,9,1.8,4.4,0.41,0.3,0.8,0.368,1.5,3.6,0.419,0.44299999999999995,0.6,0.7,0.875,1.2,1.0,2.2,0.8,0.5,0.0,0.5,1.5,4.5,11.1,0.478,0.18100000000000002,0.152,9.1,8.3,8.8,1.8,0.2,8.9,15.9,0.3,0.2,0.5,0.069,-1.4,-0.6,-1.9,0.0
80,Matt Carroll,SG,31,CHA,53,596,0.0,90.0,8.0,1.0,0.0,2,1.0,3.0,0.331,0.2,0.8,0.18600000000000003,0.8,2.2,0.386,0.35700000000000004,0.6,0.7,0.789,0.2,0.9,1.1,0.7,0.3,0.1,0.5,1.0,2.7,5.6,0.409,0.27399999999999997,0.242,1.5,10.0,5.6,1.4,0.9,12.1,15.3,-0.7,0.1,-0.6,-0.051,-5.9,-1.5,-7.4,-0.8
81,Anthony Carter,PG,36,TOR,24,209,100.0,0.0,0.0,0.0,0.0,0,0.7,2.2,0.321,0.2,0.7,0.294,0.5,1.5,0.33299999999999996,0.368,0.3,0.4,0.8,0.2,1.2,1.4,1.4,0.3,0.2,0.7,0.8,2.0,8.7,0.409,0.321,0.18899999999999997,2.8,15.5,9.3,2.1,1.6,22.8,16.8,-0.3,0.3,0.0,0.001,-3.8,0.8,-3.0,-0.1
82,Vince Carter,SG,35,DAL,61,1542,0.0,42.0,58.0,0.0,0.0,40,3.7,8.9,0.41100000000000003,1.2,3.4,0.361,2.4,5.5,0.442,0.48,1.6,1.9,0.826,0.5,2.8,3.4,2.3,0.9,0.4,1.4,2.2,10.1,13.6,0.519,0.37799999999999995,0.212,2.3,12.5,7.5,1.9,1.3,12.4,20.4,1.0,1.8,2.9,0.09,-0.7,0.8,0.1,0.8
83,Omri Casspi,SF,23,CLE,65,1341,0.0,0.0,99.0,1.0,0.0,35,2.6,6.3,0.40299999999999997,0.8,2.6,0.315,1.7,3.8,0.46299999999999997,0.467,1.1,1.7,0.685,1.0,2.5,3.5,1.0,0.6,0.3,1.0,1.8,7.1,11.2,0.499,0.408,0.262,5.1,14.5,9.7,1.5,1.2,12.2,17.6,0.6,0.6,1.2,0.044000000000000004,-1.3,-0.9,-2.2,-0.1
84,Mario Chalmers,PG,25,MIA,64,1825,96.0,4.0,0.0,0.0,0.0,64,3.5,7.8,0.44799999999999995,1.6,4.1,0.38799999999999996,1.9,3.7,0.513,0.5489999999999999,1.3,1.6,0.792,0.3,2.4,2.7,3.5,1.5,0.2,2.2,2.6,9.8,13.0,0.578,0.522,0.203,1.1,9.8,5.6,2.8,0.5,20.7,17.4,1.5,2.8,4.3,0.11199999999999999,-0.8,1.2,0.4,1.1
85,Tyson Chandler,C,29,NYK,62,2061,0.0,0.0,0.0,0.0,100.0,62,3.9,5.7,0.679,0.0,0.0,0.0,3.9,5.7,0.6829999999999999,0.679,3.5,5.1,0.6890000000000001,3.4,6.5,9.9,0.9,0.9,1.4,1.6,3.0,11.3,18.7,0.708,0.006,0.887,11.8,22.7,17.2,1.4,3.4,17.1,13.0,5.8,3.6,9.5,0.22,1.2,1.1,2.3,2.2
86,Wilson Chandler,SF,24,DEN,8,215,0.0,0.0,87.0,13.0,0.0,6,3.9,9.9,0.392,0.4,1.5,0.25,3.5,8.4,0.418,0.41100000000000003,1.3,1.5,0.833,0.8,4.4,5.1,2.1,0.8,0.8,2.3,2.3,9.4,9.0,0.445,0.152,0.152,3.4,18.4,11.1,1.4,2.2,17.6,21.2,-0.3,0.2,-0.1,-0.021,-3.6,-1.0,-4.6,-0.1
87,Josh Childress,SF,28,PHO,34,491,0.0,0.0,97.0,3.0,0.0,0,1.4,2.9,0.485,0.1,0.7,0.16699999999999998,1.3,2.2,0.5870000000000001,0.505,0.0,0.1,0.0,0.9,1.9,2.8,1.0,0.4,0.2,0.3,1.1,2.9,11.1,0.501,0.242,0.02,7.2,14.6,10.9,1.5,0.9,8.3,10.1,0.6,0.4,0.9,0.092,-1.0,0.7,-0.2,0.2
88,Earl Clark,PF,24,ORL,45,559,0.0,0.0,6.0,87.0,7.0,1,1.1,3.1,0.36700000000000005,0.0,0.0,0.0,1.1,3.1,0.36700000000000005,0.36700000000000005,0.5,0.6,0.7240000000000001,0.8,2.0,2.8,0.4,0.3,0.7,0.6,1.6,2.7,8.1,0.405,0.0,0.209,7.1,18.6,12.8,1.2,4.5,14.1,14.8,-0.5,0.8,0.3,0.027000000000000003,-5.6,0.7,-4.9,-0.4
89,Norris Cole,PG,23,MIA,65,1260,100.0,0.0,0.0,0.0,0.0,2,2.7,6.9,0.39299999999999996,0.3,1.2,0.276,2.4,5.8,0.41700000000000004,0.41700000000000004,1.0,1.3,0.7759999999999999,0.3,1.1,1.4,2.0,0.7,0.0,1.6,1.9,6.8,7.9,0.452,0.16899999999999998,0.18899999999999997,2.1,6.4,4.3,1.8,0.1,17.7,21.8,-1.4,1.4,0.0,0.0,-4.9,-1.4,-6.3,-1.4
90,Jason Collins,C,33,ATL,30,308,0.0,0.0,0.0,0.0,100.0,10,0.5,1.3,0.4,0.0,0.0,0.0,0.5,1.3,0.4,0.4,0.2,0.5,0.467,0.4,1.2,1.6,0.3,0.1,0.1,0.3,1.1,1.3,3.7,0.418,0.0,0.375,4.6,13.6,9.1,0.7,0.7,17.7,8.6,-0.2,0.3,0.2,0.025,-5.8,-0.3,-6.1,-0.3
91,Darren Collison,PG,24,IND,60,1878,100.0,0.0,0.0,0.0,0.0,56,3.8,8.7,0.44,0.6,1.6,0.36200000000000004,3.3,7.2,0.457,0.47200000000000003,2.1,2.6,0.83,0.5,2.6,3.1,4.8,0.8,0.2,1.9,1.7,10.4,13.6,0.526,0.18,0.293,1.8,9.3,5.6,1.4,0.6,16.2,17.0,2.3,1.5,3.8,0.098,0.3,-0.5,-0.2,0.9
92,Nick Collison,PF,31,OKC,63,1307,0.0,0.0,0.0,60.0,41.0,0,1.9,3.2,0.597,0.0,0.0,0.0,1.9,3.2,0.6,0.597,0.7,1.0,0.71,1.9,2.5,4.3,1.3,0.5,0.4,1.0,2.4,4.5,12.1,0.622,0.005,0.308,11.1,12.7,12.0,1.3,1.6,21.1,10.0,2.3,1.2,3.5,0.13,-0.5,0.7,0.2,0.7
93,Mike Conley,PG,24,MEM,62,2174,100.0,0.0,0.0,0.0,0.0,61,4.8,11.0,0.433,1.0,2.6,0.377,3.8,8.5,0.45,0.47700000000000004,2.2,2.5,0.861,0.4,2.2,2.5,6.5,2.2,0.2,2.0,2.1,12.7,16.8,0.523,0.23199999999999998,0.231,1.2,7.4,4.2,3.3,0.4,14.2,18.3,3.6,2.8,6.4,0.141,1.0,1.4,2.4,2.4
94,Brian Cook,PF,31,TOT,32,276,0.0,0.0,0.0,72.0,28.0,0,1.0,3.1,0.316,0.3,1.6,0.2,0.7,1.5,0.43799999999999994,0.36700000000000005,0.3,0.3,0.9,0.3,1.7,2.0,0.3,0.2,0.2,0.3,1.5,2.5,5.8,0.396,0.51,0.102,4.1,22.3,13.1,1.1,1.5,9.7,18.7,-0.3,0.3,-0.1,-0.011000000000000001,-6.2,-1.4,-7.6,-0.4
95,Daequan Cook,SG,24,OKC,57,989,0.0,90.0,9.0,1.0,0.0,22,1.9,5.2,0.368,1.4,4.0,0.34600000000000003,0.5,1.2,0.441,0.502,0.2,0.4,0.636,0.2,1.9,2.1,0.3,0.4,0.2,0.3,1.2,5.5,9.2,0.509,0.77,0.07400000000000001,1.5,11.9,7.0,1.1,0.8,5.0,14.7,0.8,0.8,1.6,0.078,-0.5,-0.7,-1.3,0.2
96,DeMarcus Cousins,C,21,SAC,64,1950,0.0,0.0,0.0,0.0,100.0,62,7.0,15.6,0.44799999999999995,0.0,0.2,0.14300000000000002,7.0,15.4,0.45299999999999996,0.449,4.1,5.8,0.7020000000000001,4.1,6.8,11.0,1.6,1.5,1.2,2.7,4.0,18.1,21.7,0.499,0.013999999999999999,0.373,14.2,25.9,19.8,2.4,2.8,12.8,29.7,2.1,2.2,4.2,0.10400000000000001,0.4,-1.3,-0.8,0.6
97,Jamal Crawford,PG,31,POR,60,1613,38.0,61.0,1.0,0.0,0.0,6,4.7,12.3,0.384,1.3,4.3,0.308,3.4,8.0,0.426,0.43799999999999994,3.2,3.4,0.927,0.3,1.7,2.0,3.2,0.9,0.2,1.9,1.2,14.0,15.7,0.506,0.353,0.28,1.1,7.5,4.3,1.8,0.7,11.8,26.6,1.6,0.7,2.3,0.069,1.0,-1.2,-0.2,0.7
98,Jordan Crawford,SG,23,WAS,64,1753,3.0,96.0,1.0,0.0,0.0,32,5.5,13.6,0.4,1.2,4.3,0.289,4.2,9.4,0.451,0.446,2.5,3.2,0.7929999999999999,0.7,1.9,2.6,3.0,0.9,0.1,2.2,1.7,14.7,14.5,0.488,0.313,0.233,2.8,8.1,5.4,1.7,0.2,12.8,28.1,0.3,0.7,1.1,0.028999999999999998,0.4,-2.1,-1.7,0.1
99,Dante Cunningham,PF,24,MEM,64,1124,0.0,0.0,2.0,97.0,2.0,5,2.3,4.4,0.516,0.0,0.0,0.0,2.3,4.3,0.52,0.516,0.7,1.1,0.652,1.4,2.4,3.8,0.6,0.7,0.5,0.5,1.5,5.2,14.9,0.5379999999999999,0.006999999999999999,0.247,9.3,16.4,12.8,2.0,2.5,8.6,13.6,1.8,1.7,3.4,0.147,-0.3,1.0,0.8,0.8
100,Eddy Curry,C,29,MIA,14,83,0.0,0.0,0.0,0.0,100.0,1,0.9,1.9,0.462,0.0,0.0,0.0,0.9,1.9,0.462,0.462,0.4,0.6,0.75,0.3,0.6,0.9,0.1,0.0,0.1,0.7,1.2,2.1,3.6,0.508,0.0,0.308,6.0,11.1,8.6,0.0,2.0,25.3,22.1,-0.2,0.1,-0.1,-0.046,-9.4,-2.3,-11.8,-0.2
101,Stephen Curry,PG,23,GSW,26,732,96.0,5.0,0.0,0.0,0.0,23,5.6,11.4,0.49,2.1,4.7,0.455,3.5,6.7,0.514,0.583,1.5,1.8,0.809,0.6,2.8,3.4,5.3,1.5,0.3,2.5,2.4,14.7,21.2,0.605,0.409,0.159,2.3,11.3,6.8,2.8,0.8,17.0,24.0,1.8,0.4,2.2,0.14400000000000002,4.1,0.3,4.3,1.2
102,Samuel Dalembert,C,30,HOU,65,1446,0.0,0.0,0.0,0.0,100.0,45,3.1,6.1,0.506,0.0,0.0,0.0,3.1,6.1,0.508,0.506,1.4,1.7,0.7959999999999999,2.4,4.6,7.0,0.5,0.6,1.7,1.3,2.5,7.5,16.9,0.551,0.003,0.28600000000000003,12.6,24.1,18.3,1.3,5.7,15.6,16.6,1.8,2.3,4.1,0.13699999999999998,-1.1,1.1,0.1,0.7
103,Erick Dampier,C,36,ATL,15,83,0.0,0.0,0.0,8.0,92.0,0,0.1,0.5,0.125,0.0,0.0,0.0,0.1,0.5,0.125,0.125,0.0,0.0,0.0,0.7,1.0,1.7,0.3,0.1,0.3,0.2,0.6,0.1,5.5,0.125,0.0,0.0,14.3,21.0,17.7,0.6,3.7,27.3,6.2,-0.1,0.1,0.1,0.035,-4.9,0.2,-4.7,-0.1
104,Marquis Daniels,SG,31,BOS,38,484,1.0,40.0,58.0,2.0,0.0,0,1.4,3.8,0.364,0.0,0.3,0.0,1.4,3.5,0.391,0.364,0.4,0.6,0.7390000000000001,0.4,1.3,1.7,1.2,0.6,0.2,0.7,0.9,3.2,8.1,0.395,0.07,0.161,4.1,11.6,8.0,2.3,1.4,15.5,18.0,-0.8,0.9,0.1,0.008,-4.5,1.4,-3.1,-0.1
105,Baron Davis,PG,32,NYK,29,595,94.0,6.0,0.0,0.0,0.0,14,2.3,6.3,0.37,0.9,2.9,0.306,1.4,3.4,0.424,0.44,0.6,0.8,0.667,0.4,1.5,1.9,4.7,1.2,0.1,2.6,2.1,6.1,10.0,0.457,0.462,0.13,2.5,8.4,5.4,2.9,0.4,28.1,20.4,-0.7,0.8,0.2,0.013999999999999999,-1.9,-0.2,-2.1,0.0
106,Ed Davis,PF,22,TOR,66,1534,0.0,0.0,0.0,44.0,56.0,9,2.6,5.1,0.513,0.0,0.0,0.0,2.6,5.1,0.515,0.513,1.1,1.6,0.67,2.0,4.6,6.6,0.9,0.6,1.0,1.0,2.4,6.3,14.2,0.544,0.003,0.316,10.4,23.0,16.7,1.4,3.4,14.9,13.8,1.6,2.3,3.9,0.121,-1.2,0.8,-0.3,0.7
107,Glen Davis,PF,26,ORL,61,1427,0.0,0.0,0.0,45.0,55.0,13,3.7,8.8,0.42100000000000004,0.0,0.2,0.14300000000000002,3.7,8.5,0.429,0.423,1.9,2.7,0.6829999999999999,1.8,3.7,5.4,0.8,0.7,0.3,1.2,1.7,9.3,13.2,0.466,0.026000000000000002,0.313,8.5,18.4,13.4,1.6,1.0,11.0,22.4,0.0,1.7,1.7,0.057,-2.4,-0.7,-3.2,-0.4
108,Josh Davis,PF,31,MEM,15,130,0.0,0.0,0.0,46.0,54.0,0,0.7,1.8,0.37,0.3,0.9,0.308,0.4,0.9,0.429,0.444,0.3,0.5,0.5,1.1,0.7,1.8,0.4,0.5,0.1,0.2,1.3,1.9,11.3,0.45899999999999996,0.48100000000000004,0.29600000000000004,14.1,10.1,12.1,2.8,0.6,8.9,11.7,0.2,0.2,0.3,0.124,-0.6,1.1,0.6,0.1
109,Eric Dawson,C,27,SAS,4,39,0.0,0.0,0.0,2.0,98.0,0,1.8,3.0,0.583,0.0,0.0,0.0,1.8,3.0,0.583,0.583,0.3,0.5,0.5,1.3,1.3,2.5,0.0,0.3,0.5,0.8,1.5,3.8,14.6,0.5820000000000001,0.0,0.16699999999999998,15.0,14.4,14.7,1.3,3.7,18.9,18.6,0.0,0.1,0.1,0.106,-3.2,-2.7,-5.9,0.0
110,Austin Daye,SF,23,DET,41,603,0.0,1.0,89.0,10.0,0.0,4,1.8,5.5,0.322,0.3,1.5,0.21,1.5,4.0,0.364,0.35,0.9,1.0,0.8140000000000001,0.3,1.9,2.2,0.8,0.5,0.5,1.0,1.5,4.7,7.1,0.39399999999999996,0.273,0.18899999999999997,2.7,15.8,9.0,2.0,2.8,14.0,21.9,-1.3,0.6,-0.6,-0.05,-5.0,-0.1,-5.0,-0.5
111,Carlos Delfino,SF,29,MIL,54,1537,0.0,45.0,55.0,0.0,0.0,53,3.4,8.4,0.402,1.6,4.4,0.36,1.8,4.0,0.449,0.49700000000000005,0.7,0.9,0.792,0.4,3.5,3.9,2.3,1.5,0.2,1.2,1.8,9.0,11.7,0.515,0.528,0.106,1.4,13.9,7.5,2.6,0.5,12.2,15.5,0.8,1.6,2.4,0.075,-1.1,1.1,-0.1,0.8
112,Luol Deng,SF,26,CHI,54,2129,0.0,0.0,95.0,5.0,0.0,54,5.8,14.0,0.41200000000000003,1.5,4.0,0.36700000000000005,4.3,10.0,0.43,0.46399999999999997,2.4,3.1,0.77,1.4,5.1,6.5,2.9,1.0,0.7,1.8,1.5,15.3,14.1,0.5,0.285,0.21899999999999997,4.1,14.0,9.2,1.4,1.2,10.4,19.8,2.3,3.6,5.8,0.132,0.6,1.1,1.7,2.0
113,Justin Dentmon,PG,26,TOT,6,91,100.0,0.0,0.0,0.0,0.0,0,1.7,4.7,0.35700000000000004,0.3,2.3,0.14300000000000002,1.3,2.3,0.5710000000000001,0.39299999999999996,0.7,1.0,0.667,0.0,1.3,1.3,1.7,0.3,0.0,1.2,1.7,4.3,4.8,0.424,0.5,0.214,0.0,10.2,5.1,1.2,0.0,18.6,19.4,-0.2,0.1,-0.1,-0.049,-6.4,-0.6,-7.0,-0.1
114,DeMar DeRozan,SG,22,TOR,63,2206,0.0,68.0,32.0,0.0,0.0,63,6.0,14.3,0.42200000000000004,0.4,1.5,0.261,5.7,12.9,0.44,0.435,4.3,5.3,0.81,0.6,2.7,3.3,2.0,0.8,0.3,2.0,2.6,16.7,12.8,0.503,0.102,0.36700000000000005,2.1,9.0,5.6,1.2,0.6,10.5,25.0,1.1,1.4,2.5,0.054000000000000006,-1.4,-1.3,-2.7,-0.4
115,Boris Diaw,PF,29,TOT,57,1424,0.0,0.0,1.0,83.0,16.0,35,2.7,6.2,0.444,0.5,1.7,0.313,2.2,4.4,0.496,0.489,0.4,0.6,0.629,1.2,3.7,4.9,3.6,0.6,0.4,2.0,2.2,6.4,11.2,0.498,0.282,0.1,5.5,17.3,11.3,1.2,1.3,23.4,15.5,-0.3,0.8,0.6,0.019,-1.6,-0.2,-1.8,0.1
116,Ike Diogu,PF,28,SAS,2,14,0.0,0.0,0.0,8.0,92.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,1.0,-2.9,0.34700000000000003,0.0,1.0,0.0,8.0,4.1,0.0,0.0,25.8,12.6,0.0,0.0,0.0,-0.11599999999999999,-9.2,-3.1,-12.3,0.0
117,DeSagana Diop,C,30,CHA,27,325,0.0,0.0,0.0,0.0,100.0,9,0.6,1.6,0.35700000000000004,0.0,0.0,0.0,0.6,1.6,0.35700000000000004,0.35700000000000004,0.0,0.2,0.16699999999999998,1.2,1.9,3.1,0.9,0.2,0.5,0.7,1.3,1.1,6.8,0.34700000000000003,0.0,0.14300000000000002,11.2,19.0,15.0,1.0,3.0,29.9,9.0,-0.3,0.2,-0.2,-0.025,-5.6,-0.2,-5.8,-0.3
118,Keyon Dooling,SG,31,BOS,46,662,12.0,86.0,2.0,0.0,0.0,2,1.4,3.5,0.405,0.6,1.8,0.33299999999999996,0.8,1.8,0.47600000000000003,0.488,0.5,0.7,0.742,0.1,0.8,0.8,1.1,0.3,0.0,0.7,1.2,4.0,6.9,0.515,0.49700000000000005,0.19,0.6,6.1,3.5,1.0,0.2,16.1,15.3,-0.2,0.8,0.6,0.042,-3.8,-0.5,-4.3,-0.4
119,Toney Douglas,PG,25,NYK,38,656,89.0,11.0,0.0,0.0,0.0,9,2.5,7.6,0.324,0.7,3.1,0.231,1.8,4.6,0.387,0.371,0.6,0.7,0.846,0.4,1.5,1.9,2.0,0.8,0.0,1.5,1.4,6.2,7.1,0.39299999999999996,0.40299999999999997,0.09,2.8,10.0,6.3,2.3,0.1,15.7,24.4,-1.4,0.8,-0.6,-0.046,-4.7,-1.0,-5.6,-0.6
120,Goran Dragic,PG,25,HOU,66,1752,80.0,20.0,0.0,0.0,0.0,28,4.2,9.1,0.462,1.0,3.1,0.337,3.2,6.0,0.525,0.518,2.3,2.9,0.805,0.8,1.7,2.5,5.3,1.3,0.2,2.4,2.5,11.7,18.0,0.5670000000000001,0.337,0.317,3.5,7.7,5.6,2.5,0.4,18.7,21.8,3.6,1.5,5.1,0.139,1.9,0.0,1.9,1.7
