,Player,Pos,Age,Tm,G,MP,PG%,SG%,SF%,PF%,C%,GS,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
61,Corey Brewer,SF,28,TOT,80,2087,0.0,25.0,71.0,4.0,0.0,17,4.3,10.1,0.426,0.8,2.9,0.268,3.5,7.1,0.491,0.465,2.1,2.8,0.743,1.0,2.7,3.7,2.2,1.4,0.2,1.6,2.2,11.5,13.9,0.507,0.292,0.281,4.2,11.7,7.9,2.7,0.7,12.7,21.6,1.0,2.1,3.1,0.071,-1.2,0.2,-1.0,0.5
62,Aaron Brooks,PG,30,CHI,82,1885,100.0,0.0,0.0,0.0,0.0,21,4.2,10.0,0.42100000000000004,1.5,3.8,0.387,2.7,6.1,0.442,0.495,1.8,2.1,0.833,0.4,1.6,2.0,3.2,0.7,0.2,1.9,2.3,11.6,14.4,0.534,0.38299999999999995,0.213,1.9,7.5,4.8,1.5,0.6,14.9,25.0,1.7,1.5,3.3,0.083,0.3,-1.1,-0.8,0.5
63,Jabari Brown,SG,22,LAL,19,568,0.0,73.0,27.0,0.0,0.0,5,3.7,8.9,0.41200000000000003,1.2,3.3,0.371,2.5,5.7,0.435,0.479,3.4,4.5,0.753,0.2,1.7,1.9,2.1,0.6,0.1,1.7,1.7,11.9,11.0,0.547,0.365,0.5,0.6,6.7,3.5,1.1,0.3,13.4,18.8,0.4,0.0,0.4,0.033,-1.9,-2.4,-4.3,-0.3
64,Lorenzo Brown,PG,24,MIN,29,549,46.0,54.0,0.0,0.0,0.0,7,1.8,4.2,0.426,0.2,1.0,0.214,1.6,3.2,0.489,0.451,0.4,0.7,0.632,0.5,1.9,2.4,3.1,1.0,0.2,1.0,1.7,4.2,11.0,0.46799999999999997,0.23,0.156,2.8,12.0,7.3,2.6,0.9,18.7,12.9,0.1,0.2,0.3,0.025,-2.8,0.3,-2.5,-0.1
65,Markel Brown,SG,23,BRK,47,781,1.0,99.0,1.0,0.0,0.0,29,1.6,4.5,0.36200000000000004,0.4,1.4,0.266,1.3,3.1,0.40399999999999997,0.402,1.0,1.2,0.825,0.3,1.9,2.3,0.8,0.7,0.3,0.6,1.2,4.6,9.1,0.45899999999999996,0.305,0.271,2.3,13.0,7.7,2.1,1.2,10.3,15.3,-0.2,0.7,0.5,0.031,-3.0,0.4,-2.6,-0.1
66,Shannon Brown,SG,29,MIA,5,89,0.0,77.0,23.0,0.0,0.0,2,1.4,3.8,0.368,0.6,1.4,0.429,0.8,2.4,0.33299999999999996,0.447,0.6,0.8,0.75,0.0,0.2,0.2,0.6,0.8,0.0,0.8,1.6,4.0,4.4,0.48200000000000004,0.368,0.21100000000000002,0.0,1.3,0.7,2.4,0.0,16.2,13.1,-0.1,0.0,0.0,-0.016,-5.5,-1.3,-6.8,-0.1
67,Kobe Bryant*,SG,36,LAL,35,1207,2.0,89.0,9.0,0.0,0.0,35,7.6,20.4,0.373,1.5,5.3,0.293,6.1,15.1,0.401,0.41100000000000003,5.6,6.9,0.813,0.7,4.9,5.7,5.6,1.3,0.2,3.7,1.9,22.3,17.6,0.47700000000000004,0.258,0.33799999999999997,2.3,16.5,9.1,2.0,0.5,13.5,34.9,-0.4,0.6,0.2,0.006,2.0,-1.7,0.3,0.7
68,Chase Budinger,SF,26,MIN,67,1286,1.0,42.0,53.0,4.0,0.0,4,2.5,5.8,0.433,0.8,2.1,0.364,1.7,3.7,0.474,0.5,1.0,1.2,0.8270000000000001,0.5,2.5,3.0,1.0,0.7,0.1,0.7,1.1,6.8,12.2,0.537,0.36700000000000005,0.20800000000000002,2.8,15.1,8.8,1.7,0.6,10.3,16.3,1.1,0.2,1.3,0.049,-0.5,-1.3,-1.8,0.0
69,Reggie Bullock,SF,23,TOT,36,338,0.0,11.0,87.0,3.0,0.0,2,0.7,1.9,0.34299999999999997,0.4,1.3,0.326,0.3,0.7,0.375,0.45,0.2,0.3,0.667,0.0,1.4,1.4,0.2,0.3,0.1,0.2,0.5,1.9,6.2,0.466,0.657,0.129,0.3,16.0,8.3,1.5,0.9,9.8,10.9,-0.2,0.3,0.1,0.019,-3.2,0.0,-3.2,-0.1
70,Trey Burke,PG,22,UTA,76,2288,100.0,0.0,0.0,0.0,0.0,43,4.9,13.2,0.368,1.6,5.1,0.318,3.2,8.1,0.4,0.43,1.4,1.9,0.752,0.4,2.3,2.7,4.3,0.9,0.2,1.6,1.6,12.8,12.6,0.455,0.38799999999999996,0.14400000000000002,1.6,8.7,5.2,1.5,0.5,10.4,23.9,0.8,1.6,2.4,0.05,-0.1,-1.3,-1.4,0.3
71,Alec Burks,SG,23,UTA,27,899,1.0,95.0,4.0,0.0,0.0,27,4.5,11.1,0.40299999999999997,1.0,2.5,0.382,3.5,8.6,0.409,0.447,3.9,4.8,0.8220000000000001,0.7,3.5,4.2,3.0,0.6,0.2,1.9,2.4,13.9,13.0,0.524,0.22699999999999998,0.43,2.5,12.1,7.3,1.0,0.4,12.7,20.8,1.1,0.6,1.7,0.08900000000000001,-0.5,-1.2,-1.7,0.1
72,Caron Butler,SF,34,DET,78,1623,0.0,12.0,88.0,0.0,0.0,21,2.1,5.1,0.40700000000000003,1.1,2.8,0.379,1.0,2.3,0.441,0.511,0.7,0.8,0.902,0.3,2.2,2.5,1.0,0.6,0.1,0.6,1.5,5.9,9.3,0.544,0.5529999999999999,0.154,1.4,12.2,6.6,1.4,0.2,10.4,12.9,1.3,1.0,2.4,0.07,-1.9,0.1,-1.7,0.1
73,Jimmy Butler,SG,25,CHI,65,2513,0.0,70.0,30.0,0.0,0.0,65,6.5,14.0,0.462,1.1,3.0,0.37799999999999995,5.4,11.1,0.484,0.502,5.9,7.1,0.8340000000000001,1.8,4.1,5.8,3.3,1.8,0.6,1.4,1.7,20.0,21.3,0.583,0.212,0.508,5.1,11.2,8.2,2.3,1.0,7.7,21.6,8.2,3.0,11.2,0.214,3.4,1.2,4.6,4.2
74,Rasual Butler,SF,35,WAS,75,1505,0.0,57.0,43.0,0.0,0.0,1,2.9,6.9,0.42200000000000004,1.2,3.1,0.387,1.7,3.8,0.45,0.51,0.7,0.9,0.7909999999999999,0.4,2.3,2.6,0.8,0.4,0.3,0.6,1.3,7.7,11.4,0.531,0.455,0.13,2.1,12.4,7.4,1.0,1.2,8.1,17.9,1.0,1.6,2.6,0.084,-0.5,-0.3,-0.8,0.4
75,Dwight Buycks,PG,25,LAL,6,123,100.0,0.0,0.0,0.0,0.0,0,3.0,6.7,0.45,1.2,1.8,0.636,1.8,4.8,0.379,0.5379999999999999,1.5,1.7,0.9,0.3,1.7,2.0,2.3,0.5,0.0,2.0,0.5,8.7,13.1,0.586,0.275,0.25,1.7,9.3,5.4,1.2,0.0,21.3,20.4,0.1,0.0,0.1,0.027000000000000003,-0.2,-2.3,-2.6,0.0
76,Will Bynum,SG,32,WAS,7,67,75.0,25.0,0.0,0.0,0.0,0,1.4,4.4,0.32299999999999995,0.0,1.3,0.0,1.4,3.1,0.455,0.32299999999999995,0.3,0.6,0.5,0.3,0.6,0.9,2.6,0.1,0.1,1.1,1.3,3.1,4.8,0.336,0.29,0.129,3.4,6.6,5.0,0.8,1.2,19.6,27.6,-0.2,0.1,-0.2,-0.132,-8.2,-4.8,-13.0,-0.2
77,Bruno Caboclo,SF,19,TOR,8,23,0.0,25.0,75.0,0.0,0.0,0,0.5,1.5,0.33299999999999996,0.3,0.4,0.667,0.3,1.1,0.222,0.41700000000000004,0.0,0.0,0.0,0.1,0.1,0.3,0.0,0.0,0.1,0.5,0.4,1.3,-1.8,0.41700000000000004,0.25,0.0,5.0,5.0,5.0,0.0,3.5,25.0,31.5,-0.1,0.0,-0.1,-0.275,-11.5,-6.7,-18.2,-0.1
78,Nick Calathes,SG,25,MEM,58,838,6.0,50.0,44.0,0.0,0.0,0,1.8,4.3,0.42100000000000004,0.2,0.7,0.256,1.6,3.5,0.456,0.44299999999999995,0.4,0.8,0.5329999999999999,0.3,1.5,1.8,2.5,1.1,0.1,1.1,1.7,4.2,12.3,0.455,0.174,0.182,2.6,11.8,7.2,3.9,0.5,18.6,17.9,-0.4,1.5,1.1,0.065,-3.1,3.2,0.0,0.4
79,Jose Calderon,PG,33,NYK,42,1270,41.0,57.0,2.0,0.0,0.0,42,3.5,8.4,0.415,1.4,3.4,0.415,2.1,5.0,0.415,0.499,0.7,0.8,0.9059999999999999,0.5,2.5,3.0,4.7,0.7,0.0,1.8,1.8,9.1,11.3,0.519,0.401,0.09,1.7,9.8,5.6,1.3,0.0,16.9,16.1,0.8,0.1,0.9,0.033,-1.1,-2.0,-3.0,-0.3
80,Kentavious Caldwell-Pope,SG,21,DET,82,2587,0.0,81.0,19.0,0.0,0.0,82,4.8,11.9,0.401,1.9,5.4,0.345,2.9,6.4,0.449,0.48,1.3,1.9,0.696,0.6,2.5,3.1,1.3,1.1,0.2,1.1,2.0,12.7,11.2,0.501,0.457,0.163,1.9,9.1,5.4,1.9,0.5,8.3,19.5,1.1,1.8,2.8,0.052000000000000005,-1.3,-0.4,-1.7,0.2
81,Isaiah Canaan,PG,23,TOT,47,938,90.0,10.0,0.0,0.0,0.0,21,3.1,8.0,0.386,1.9,5.2,0.37,1.2,2.8,0.41700000000000004,0.507,1.0,1.3,0.8170000000000001,0.4,1.5,1.9,2.1,0.6,0.1,1.3,1.8,9.2,12.4,0.534,0.6509999999999999,0.159,2.1,8.3,5.1,1.5,0.3,13.3,21.6,0.8,0.7,1.4,0.07200000000000001,0.1,-0.9,-0.8,0.3
82,Clint Capela,C,20,HOU,12,90,0.0,0.0,0.0,0.0,100.0,0,1.2,2.4,0.483,0.0,0.0,0.0,1.2,2.4,0.483,0.483,0.3,1.9,0.174,0.8,2.2,3.0,0.2,0.1,0.8,0.4,1.2,2.7,12.1,0.409,0.0,0.7929999999999999,12.3,31.8,22.1,0.6,7.8,11.3,21.3,-0.2,0.2,0.0,0.019,-5.3,0.0,-5.4,-0.1
83,DeMarre Carroll,SF,28,ATL,70,2189,0.0,0.0,99.0,1.0,0.0,69,4.5,9.3,0.48700000000000004,1.7,4.3,0.395,2.8,5.0,0.5670000000000001,0.579,1.8,2.6,0.7020000000000001,1.4,3.9,5.3,1.7,1.3,0.2,1.1,2.2,12.6,15.9,0.603,0.466,0.27699999999999997,5.3,13.8,9.7,2.2,0.7,9.3,16.9,4.3,2.8,7.0,0.154,1.2,0.4,1.7,2.0
84,Vince Carter,SG,38,MEM,66,1091,0.0,30.0,68.0,2.0,0.0,1,2.0,6.2,0.33299999999999996,1.0,3.5,0.297,1.0,2.6,0.379,0.41700000000000004,0.7,0.9,0.789,0.4,1.6,2.0,1.2,0.7,0.2,0.7,1.5,5.8,9.6,0.445,0.5710000000000001,0.14,2.8,11.1,7.0,2.1,1.1,9.1,19.9,-0.5,1.4,1.0,0.043,-2.1,0.4,-1.7,0.1
85,Michael Carter-Williams,PG,23,TOT,66,2149,91.0,9.0,0.0,0.0,0.0,63,5.5,13.9,0.396,0.5,2.3,0.235,5.0,11.6,0.428,0.41600000000000004,3.1,4.4,0.6940000000000001,1.0,4.4,5.3,6.7,1.7,0.5,3.8,2.5,14.6,14.1,0.461,0.166,0.317,3.2,15.3,9.0,2.6,1.1,19.5,26.7,-2.1,2.9,0.8,0.017,-1.3,0.3,-1.1,0.5
86,Omri Casspi,SF,26,SAC,67,1416,0.0,2.0,69.0,28.0,0.0,19,3.1,6.4,0.489,0.5,1.3,0.402,2.6,5.1,0.512,0.53,2.1,2.9,0.733,0.8,3.1,3.9,1.5,0.5,0.1,1.3,1.6,8.9,14.4,0.58,0.204,0.447,4.5,15.9,10.4,1.1,0.5,14.7,18.7,2.0,0.6,2.7,0.091,0.3,-1.1,-0.8,0.4
87,Mario Chalmers,PG,28,MIA,80,2368,52.0,48.0,0.0,0.0,0.0,37,3.3,8.3,0.40299999999999997,0.9,3.1,0.294,2.4,5.2,0.467,0.45799999999999996,2.6,3.3,0.774,0.3,2.3,2.6,3.8,1.5,0.1,2.2,3.1,10.2,11.7,0.521,0.374,0.401,1.2,9.0,5.2,2.7,0.4,18.2,18.9,0.8,2.0,2.8,0.055999999999999994,-2.6,0.1,-2.5,-0.3
88,Tyson Chandler,C,32,DAL,75,2286,0.0,0.0,0.0,0.0,100.0,75,3.9,5.9,0.6659999999999999,0.0,0.0,0.0,3.9,5.9,0.6659999999999999,0.6659999999999999,2.5,3.4,0.72,3.9,7.6,11.5,1.1,0.6,1.2,1.4,2.3,10.3,20.1,0.6970000000000001,0.0,0.584,14.1,27.4,20.7,0.9,3.2,16.0,12.8,7.2,3.1,10.3,0.21600000000000003,2.4,0.2,2.6,2.7
89,Wilson Chandler,SF,27,DEN,78,2471,0.0,5.0,85.0,10.0,0.0,75,5.4,12.5,0.429,1.8,5.2,0.342,3.6,7.3,0.49,0.5,1.4,1.8,0.775,1.2,4.9,6.1,1.7,0.7,0.4,1.4,3.0,13.9,13.2,0.523,0.41600000000000004,0.146,4.1,17.2,10.4,1.2,0.9,9.6,20.1,2.1,1.5,3.6,0.071,0.2,-0.7,-0.6,0.9
90,Will Cherry,PG,23,CLE,8,69,100.0,0.0,0.0,0.0,0.0,0,0.6,2.4,0.263,0.3,1.1,0.222,0.4,1.3,0.3,0.316,0.4,0.8,0.5,0.1,0.5,0.6,1.0,0.8,0.1,0.5,1.3,1.9,5.8,0.34700000000000003,0.474,0.316,1.7,6.6,4.2,4.5,1.1,15.6,16.8,-0.1,0.1,0.0,-0.021,-7.5,1.5,-6.0,-0.1
91,Patrick Christopher,SG,26,UTA,4,29,0.0,100.0,0.0,0.0,0.0,1,0.8,3.0,0.25,0.0,1.0,0.0,0.8,2.0,0.375,0.25,0.0,0.0,0.0,0.5,1.0,1.5,0.0,0.3,0.0,0.3,1.5,1.5,-2.6,0.25,0.33299999999999996,0.0,8.0,15.9,12.0,1.8,0.0,7.7,20.6,-0.1,0.0,-0.1,-0.15,-13.0,-2.0,-15.0,-0.1
92,Earl Clark,PF,27,BRK,10,93,0.0,0.0,0.0,94.0,6.0,0,1.1,3.0,0.36700000000000005,0.4,1.4,0.28600000000000003,0.7,1.6,0.43799999999999994,0.433,0.1,0.4,0.25,0.1,2.2,2.3,0.3,0.3,0.4,0.6,1.2,2.7,6.7,0.425,0.467,0.133,1.2,26.5,13.9,1.7,3.5,15.9,18.5,-0.2,0.1,-0.1,-0.037000000000000005,-6.4,-0.1,-6.5,-0.1
93,Ian Clark,SG,23,TOT,30,192,23.0,75.0,2.0,0.0,0.0,0,0.6,1.8,0.345,0.3,1.0,0.33299999999999996,0.3,0.8,0.36,0.436,0.3,0.3,1.0,0.1,0.4,0.5,0.4,0.3,0.1,0.3,0.7,1.9,8.8,0.483,0.545,0.16399999999999998,2.4,7.1,4.8,2.4,1.2,13.2,16.0,0.0,0.2,0.2,0.05,-3.0,0.0,-3.0,0.0
94,Jordan Clarkson,PG,22,LAL,59,1476,65.0,34.0,1.0,0.0,0.0,38,4.5,10.1,0.44799999999999995,0.6,2.1,0.314,3.9,8.1,0.48200000000000004,0.48,2.2,2.7,0.8290000000000001,0.9,2.3,3.2,3.5,0.9,0.2,1.6,1.8,11.9,16.9,0.528,0.203,0.265,4.0,10.5,7.1,1.8,0.7,12.6,23.0,2.0,0.4,2.4,0.078,1.2,-0.9,0.2,0.8
95,Victor Claver,SF,26,POR,10,76,0.0,0.0,5.0,95.0,0.0,0,0.9,2.0,0.45,0.6,1.1,0.545,0.3,0.9,0.33299999999999996,0.6,0.0,0.0,0.0,0.3,1.7,2.0,0.1,0.1,0.1,0.4,1.2,2.4,9.2,0.6,0.55,0.0,4.3,23.5,14.1,0.7,0.9,16.7,14.1,0.0,0.1,0.1,0.086,-3.5,0.3,-3.2,0.0
96,Norris Cole,PG,26,TOT,75,1831,97.0,3.0,0.0,0.0,0.0,25,3.1,7.4,0.41200000000000003,0.7,2.3,0.313,2.3,5.1,0.45799999999999996,0.461,0.8,1.1,0.716,0.2,1.9,2.1,3.4,0.8,0.2,1.3,1.7,7.6,10.9,0.483,0.315,0.145,0.9,9.3,5.1,1.6,0.7,14.3,17.5,0.4,1.0,1.4,0.036000000000000004,-2.1,-0.7,-2.8,-0.4
97,Darren Collison,PG,27,SAC,45,1565,100.0,0.0,0.0,0.0,0.0,45,5.8,12.2,0.473,1.3,3.6,0.373,4.4,8.6,0.514,0.527,3.2,4.1,0.7879999999999999,0.4,2.8,3.2,5.6,1.5,0.3,2.5,2.1,16.1,17.5,0.575,0.293,0.335,1.4,8.7,5.2,2.2,0.7,15.1,20.9,3.0,0.8,3.8,0.11599999999999999,2.3,-0.2,2.1,1.6
98,Nick Collison,PF,34,OKC,66,1101,0.0,0.0,0.0,79.0,21.0,2,1.6,3.8,0.419,0.2,0.9,0.267,1.4,2.9,0.466,0.451,0.7,1.0,0.6920000000000001,1.4,2.4,3.8,1.4,0.5,0.4,0.7,2.4,4.1,11.2,0.485,0.237,0.257,8.9,15.3,12.2,1.6,1.8,13.8,12.8,1.0,1.2,2.2,0.09699999999999999,-1.9,0.9,-1.0,0.3
99,Mike Conley,PG,27,MEM,70,2225,100.0,0.0,0.0,0.0,0.0,70,5.6,12.6,0.446,1.5,4.0,0.386,4.1,8.6,0.473,0.506,3.1,3.6,0.8590000000000001,0.4,2.6,3.0,5.4,1.3,0.2,2.2,2.0,15.8,18.6,0.5579999999999999,0.314,0.282,1.5,9.2,5.4,2.1,0.5,13.6,23.7,4.2,2.7,6.8,0.147,2.6,0.2,2.8,2.7
100,Jack Cooley,C,23,UTA,16,87,0.0,0.0,0.0,5.0,95.0,0,0.6,1.4,0.409,0.0,0.0,0.0,0.6,1.4,0.409,0.409,0.6,1.3,0.429,0.6,0.9,1.6,0.1,0.4,0.2,0.2,1.4,1.7,11.4,0.43200000000000005,0.0,0.955,13.3,19.8,16.6,3.7,2.8,8.8,18.0,0.0,0.2,0.2,0.092,-6.6,1.0,-5.7,-0.1
101,Chris Copeland,SF,30,IND,50,828,0.0,14.0,82.0,5.0,0.0,12,2.2,6.2,0.361,1.0,3.3,0.311,1.2,2.9,0.42,0.445,0.7,0.9,0.733,0.5,1.8,2.2,1.0,0.2,0.2,1.2,1.6,6.2,7.4,0.46799999999999997,0.539,0.145,3.1,11.7,7.4,0.7,1.0,15.2,21.3,-0.9,0.8,-0.1,-0.008,-2.5,-1.2,-3.7,-0.4
102,Bryce Cotton,PG,22,UTA,15,159,100.0,0.0,0.0,0.0,0.0,0,1.9,4.6,0.42,0.5,1.3,0.35,1.5,3.3,0.449,0.47100000000000003,1.0,1.2,0.833,0.2,1.0,1.2,1.0,0.3,0.0,0.8,0.4,5.3,14.5,0.52,0.29,0.261,2.2,10.8,6.5,1.3,0.0,13.5,25.6,0.1,0.1,0.2,0.067,-0.6,-1.7,-2.2,0.0
103,DeMarcus Cousins,C,24,SAC,59,2013,0.0,0.0,0.0,0.0,100.0,59,8.4,18.1,0.467,0.0,0.1,0.25,8.4,17.9,0.469,0.46799999999999997,7.2,9.2,0.782,3.1,9.5,12.7,3.6,1.5,1.7,4.3,4.1,24.1,25.2,0.545,0.008,0.508,10.8,30.6,21.1,2.3,4.0,16.3,34.1,2.8,3.2,6.0,0.14400000000000002,2.8,1.5,4.3,3.2
104,Robert Covington,SF,24,PHI,70,1956,0.0,3.0,69.0,27.0,1.0,49,4.3,10.8,0.396,2.4,6.4,0.374,1.9,4.4,0.426,0.506,2.5,3.1,0.82,0.9,3.6,4.5,1.5,1.4,0.4,1.8,2.7,13.5,14.7,0.5539999999999999,0.59,0.287,3.4,14.6,8.8,2.5,1.3,13.1,21.8,1.6,2.3,4.0,0.09699999999999999,0.3,0.4,0.7,1.3
105,Allen Crabbe,SG,22,POR,51,683,0.0,23.0,75.0,2.0,0.0,9,1.2,3.0,0.41200000000000003,0.6,1.7,0.353,0.6,1.3,0.485,0.51,0.2,0.3,0.75,0.1,1.3,1.4,0.8,0.4,0.3,0.3,1.5,3.3,8.7,0.525,0.556,0.105,1.1,10.1,5.7,1.4,1.6,8.6,11.5,0.5,0.8,1.3,0.08800000000000001,-2.4,1.5,-0.8,0.2
106,Jamal Crawford,SG,34,LAC,64,1703,0.0,59.0,40.0,0.0,0.0,4,5.2,13.1,0.396,1.9,5.7,0.327,3.3,7.4,0.44799999999999995,0.467,3.5,3.9,0.9009999999999999,0.3,1.7,1.9,2.5,0.9,0.2,1.4,1.7,15.8,16.6,0.532,0.434,0.3,1.2,6.9,4.1,1.8,0.7,8.8,27.6,2.5,1.2,3.6,0.102,1.9,-1.2,0.7,1.2
107,Jae Crowder,SF,24,TOT,82,1647,0.0,11.0,66.0,23.0,0.0,17,2.8,6.6,0.42,0.7,2.5,0.293,2.0,4.1,0.499,0.47600000000000003,1.3,1.7,0.773,0.9,2.7,3.6,1.1,0.9,0.3,0.6,1.7,7.7,13.9,0.517,0.382,0.259,4.7,14.9,9.7,2.2,1.2,7.5,17.5,1.9,2.0,3.9,0.113,-0.2,0.7,0.5,1.0
108,Dante Cunningham,PF,27,NOP,66,1652,0.0,0.0,69.0,31.0,0.0,27,2.3,5.1,0.457,0.0,0.2,0.1,2.3,5.0,0.46799999999999997,0.45899999999999996,0.4,0.7,0.617,1.1,2.8,3.9,0.8,0.7,0.6,0.5,1.5,5.2,8.9,0.473,0.028999999999999998,0.139,4.8,12.8,8.8,1.5,1.7,8.9,10.9,0.5,1.2,1.6,0.047,-2.8,0.4,-2.5,-0.2
109,Jared Cunningham,SG,23,LAC,19,89,24.0,73.0,3.0,0.0,0.0,0,0.6,1.7,0.364,0.2,0.7,0.308,0.4,1.1,0.4,0.424,0.4,0.7,0.5379999999999999,0.1,0.4,0.5,0.5,0.2,0.0,0.4,0.6,1.8,7.3,0.452,0.39399999999999996,0.39399999999999996,1.3,9.9,5.7,1.7,0.0,15.3,23.2,-0.1,0.1,0.0,-0.023,-6.1,-2.0,-8.1,-0.1
110,Seth Curry,PG,24,PHO,2,8,100.0,0.0,0.0,0.0,0.0,0,0.0,1.5,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0,-11.4,0.0,0.33299999999999996,0.0,0.0,27.7,13.7,0.0,0.0,0.0,16.5,-0.1,0.0,0.0,-0.298,-20.1,-3.0,-23.1,0.0
111,Stephen Curry,PG,26,GSW,80,2613,100.0,0.0,0.0,0.0,0.0,80,8.2,16.8,0.48700000000000004,3.6,8.1,0.44299999999999995,4.6,8.7,0.528,0.594,3.9,4.2,0.914,0.7,3.6,4.3,7.7,2.0,0.2,3.1,2.0,23.8,28.0,0.638,0.48200000000000004,0.251,2.4,11.4,7.0,3.0,0.5,14.3,28.9,11.5,4.1,15.7,0.28800000000000003,8.2,1.7,9.9,7.9
112,Samuel Dalembert,C,33,NYK,32,544,0.0,0.0,0.0,26.0,74.0,21,1.8,4.1,0.43799999999999994,0.0,0.0,0.0,1.8,4.1,0.43799999999999994,0.43799999999999994,0.4,0.6,0.7,1.7,3.6,5.3,0.9,0.4,1.3,1.2,2.2,4.0,11.8,0.461,0.0,0.154,10.9,25.1,17.8,1.4,6.3,21.9,15.0,-0.4,0.7,0.3,0.023,-3.8,0.7,-3.1,-0.1
113,Troy Daniels,SG,23,TOT,47,397,7.0,88.0,5.0,0.0,0.0,0,1.3,3.5,0.37,0.9,2.5,0.364,0.4,1.0,0.38299999999999995,0.5,0.2,0.3,0.846,0.2,0.5,0.7,0.5,0.1,0.0,0.4,0.9,3.7,9.6,0.515,0.715,0.079,2.2,7.2,4.7,0.8,0.2,10.5,21.3,0.1,0.1,0.2,0.022000000000000002,-0.8,-2.4,-3.2,-0.1
114,Gigi Datome,SF,27,TOT,21,209,0.0,2.0,75.0,23.0,0.0,1,2.0,4.2,0.483,0.9,1.9,0.45,1.2,2.3,0.51,0.584,0.0,0.0,1.0,0.1,1.2,1.4,0.4,0.1,0.3,0.4,0.7,5.0,15.1,0.5870000000000001,0.449,0.011000000000000001,1.5,13.9,7.6,0.5,2.6,9.1,20.7,0.2,0.2,0.4,0.095,1.8,-0.6,1.2,0.2
115,Brandon Davies,PF,23,TOT,27,423,0.0,0.0,0.0,65.0,35.0,6,2.0,5.1,0.401,0.3,1.3,0.235,1.7,3.8,0.456,0.431,0.9,1.4,0.649,1.4,1.7,3.1,1.1,0.7,0.3,1.1,2.2,5.3,10.5,0.46299999999999997,0.248,0.27,9.4,12.1,10.7,2.1,1.3,15.9,18.9,-0.2,0.4,0.2,0.027999999999999997,-3.9,-0.6,-4.5,-0.3
116,Anthony Davis,PF,21,NOP,68,2455,0.0,0.0,0.0,64.0,36.0,68,9.4,17.6,0.535,0.0,0.2,0.083,9.4,17.5,0.54,0.536,5.5,6.8,0.805,2.5,7.7,10.2,2.2,1.5,2.9,1.4,2.1,24.4,30.8,0.591,0.01,0.384,8.0,24.1,16.1,2.1,6.2,6.3,27.8,9.9,4.2,14.0,0.27399999999999997,6.6,2.3,8.9,6.7
117,Ed Davis,PF,25,LAL,79,1840,0.0,0.0,9.0,67.0,24.0,24,3.6,5.9,0.601,0.0,0.0,0.0,3.6,5.9,0.601,0.601,1.2,2.4,0.48700000000000004,2.9,4.7,7.6,1.2,0.6,1.2,0.7,2.6,8.3,20.0,0.594,0.0,0.40299999999999997,13.3,23.1,18.0,1.4,4.3,9.5,14.8,4.6,1.6,6.3,0.16399999999999998,1.4,0.1,1.5,1.6
118,Glen Davis,PF,29,LAC,74,904,0.0,0.0,0.0,70.0,30.0,0,1.6,3.4,0.45899999999999996,0.0,0.1,0.0,1.6,3.4,0.466,0.45899999999999996,0.8,1.3,0.632,0.6,1.7,2.3,0.5,0.6,0.3,0.5,1.8,4.0,10.8,0.495,0.016,0.373,5.5,15.4,10.5,2.3,1.9,11.6,16.7,0.2,1.1,1.4,0.07200000000000001,-3.9,0.8,-3.1,-0.3
119,Andre Dawkins,SG,23,MIA,4,22,0.0,100.0,0.0,0.0,0.0,0,0.3,1.5,0.16699999999999998,0.3,1.5,0.16699999999999998,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.5,0.3,0.0,0.0,0.3,0.8,0.8,-5.0,0.25,1.0,0.0,0.0,10.7,5.5,0.0,0.0,14.3,15.0,-0.1,0.0,-0.1,-0.172,-9.0,-3.8,-12.8,-0.1
120,Austin Daye,SF,26,TOT,34,344,0.0,4.0,63.0,33.0,0.0,4,1.5,4.1,0.355,0.7,2.1,0.33799999999999997,0.8,2.1,0.371,0.44,0.1,0.2,0.833,0.3,1.9,2.2,0.5,0.4,0.1,0.7,1.1,3.8,8.2,0.449,0.504,0.043,3.4,21.0,12.4,1.8,1.1,13.8,22.1,-0.6,0.5,0.0,-0.001,-3.9,-0.3,-4.2,-0.2
121,Dewayne Dedmon,C,25,ORL,59,845,0.0,0.0,0.0,34.0,66.0,15,1.5,2.7,0.562,0.0,0.0,0.0,1.5,2.7,0.565,0.562,0.6,1.1,0.531,2.0,3.0,5.0,0.2,0.3,0.8,0.9,2.4,3.7,13.3,0.568,0.006,0.395,15.5,24.1,19.7,1.0,4.8,21.1,13.0,0.7,1.0,1.7,0.099,-3.3,-0.2,-3.5,-0.3
