,Player,Pos,Age,Tm,G,MP,PG%,SG%,SF%,PF%,C%,GS,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
123,Ed Davis,C,28,POR,78,1471,0.0,0.0,0.0,57.0,43.0,0,2.2,3.7,0.5820000000000001,0.0,0.0,0.0,2.2,3.7,0.584,0.5820000000000001,0.9,1.4,0.667,2.3,5.0,7.4,0.5,0.4,0.7,0.8,2.4,5.3,15.5,0.607,0.003,0.38,13.7,28.8,21.3,1.1,2.9,16.2,12.1,2.5,2.5,5.0,0.16399999999999998,-1.2,0.6,-0.6,0.5
124,Dewayne Dedmon,C,28,ATL,62,1542,0.0,0.0,0.0,0.0,100.0,46,4.0,7.7,0.524,0.8,2.3,0.355,3.2,5.4,0.595,0.5770000000000001,1.1,1.4,0.779,1.6,6.3,7.9,1.5,0.6,0.8,1.4,2.6,10.0,15.8,0.599,0.29600000000000004,0.18,7.2,28.1,17.7,1.3,2.8,14.3,17.0,1.8,1.9,3.7,0.114,-0.4,0.5,0.1,0.8
125,Sam Dekker,PF,23,LAC,73,883,0.0,0.0,19.0,80.0,0.0,1,1.8,3.5,0.494,0.1,0.8,0.16699999999999998,1.6,2.7,0.593,0.514,0.5,0.8,0.6609999999999999,0.6,1.8,2.4,0.5,0.3,0.1,0.5,1.0,4.2,11.5,0.534,0.23199999999999998,0.21600000000000003,5.6,16.0,10.8,1.3,0.9,10.4,15.5,0.6,0.6,1.2,0.066,-2.3,-0.6,-2.9,-0.2
126,Malcolm Delaney,PG,28,ATL,54,1014,44.0,54.0,1.0,0.0,0.0,3,2.0,5.3,0.382,0.9,2.3,0.371,1.2,3.0,0.391,0.46299999999999997,1.4,1.7,0.804,0.2,1.7,1.9,3.0,0.6,0.1,1.2,1.5,6.3,10.6,0.519,0.435,0.32299999999999995,1.0,10.0,5.5,1.7,0.5,16.9,16.9,0.4,0.6,1.0,0.047,-2.2,-0.4,-2.6,-0.1
127,Matthew Dellavedova,PG,27,MIL,38,712,87.0,14.0,0.0,0.0,0.0,3,1.4,4.0,0.36200000000000004,0.8,2.1,0.37200000000000005,0.7,1.9,0.35100000000000003,0.457,0.7,0.7,0.9259999999999999,0.4,1.3,1.7,3.8,0.4,0.0,1.3,1.8,4.3,8.6,0.5,0.513,0.17800000000000002,2.3,8.2,5.3,1.0,0.0,23.0,13.5,0.3,0.2,0.5,0.032,-2.4,-2.0,-4.4,-0.4
128,Luol Deng,SF,32,LAL,1,13,0.0,0.0,100.0,0.0,0.0,1,1.0,2.0,0.5,0.0,0.0,0.0,1.0,2.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,5.5,0.5,0.0,0.0,0.0,0.0,0.0,3.7,0.0,33.3,9.8,0.0,0.0,0.0,-0.018000000000000002,-5.3,2.4,-2.9,0.0
129,DeMar DeRozan,SG,28,TOR,80,2711,0.0,59.0,40.0,1.0,0.0,80,8.1,17.7,0.456,1.1,3.6,0.31,7.0,14.1,0.494,0.488,5.8,7.0,0.825,0.7,3.2,3.9,5.2,1.1,0.3,2.2,1.9,23.0,21.0,0.555,0.203,0.396,2.5,10.4,6.5,1.5,0.6,9.5,29.6,6.8,2.8,9.6,0.17,3.3,-0.6,2.8,3.2
130,Cheick Diallo,PF,21,NOP,52,581,0.0,0.0,0.0,76.0,24.0,0,2.0,3.4,0.58,0.0,0.0,0.0,2.0,3.4,0.58,0.58,1.0,1.3,0.758,0.9,3.2,4.1,0.4,0.2,0.4,0.5,1.6,4.9,17.0,0.619,0.0,0.375,9.1,29.6,19.7,0.9,2.9,12.0,17.4,1.1,0.8,1.9,0.157,-1.3,0.1,-1.2,0.1
131,Gorgui Dieng,C,28,MIN,79,1333,0.0,0.0,0.0,28.0,72.0,0,2.4,4.9,0.479,0.2,0.8,0.311,2.1,4.1,0.511,0.504,1.0,1.3,0.775,1.3,3.2,4.6,0.9,0.6,0.5,0.7,1.9,5.9,14.7,0.5429999999999999,0.157,0.263,9.1,22.2,15.6,1.7,2.6,12.0,16.3,1.6,1.4,2.9,0.105,-0.9,-0.1,-1.0,0.3
132,Spencer Dinwiddie,PG,24,BRK,80,2306,84.0,17.0,0.0,0.0,0.0,58,4.1,10.5,0.387,1.8,5.4,0.326,2.3,5.1,0.452,0.47100000000000003,2.7,3.4,0.813,0.5,2.7,3.2,6.6,0.9,0.3,1.6,2.3,12.6,15.9,0.527,0.517,0.32,1.8,10.2,6.0,1.4,0.7,11.8,20.3,4.3,1.4,5.7,0.11800000000000001,1.3,-0.7,0.6,1.5
133,Tyler Dorsey,SG,21,ATL,56,974,9.0,86.0,5.0,0.0,0.0,5,2.6,6.8,0.377,1.3,3.6,0.36200000000000004,1.3,3.3,0.39299999999999996,0.47100000000000003,0.8,1.1,0.7140000000000001,0.3,2.0,2.3,1.4,0.3,0.1,0.7,1.1,7.2,10.0,0.494,0.521,0.165,1.9,12.9,7.4,0.9,0.4,8.3,20.0,0.0,0.4,0.4,0.02,-1.4,-1.5,-2.9,-0.2
134,Damyean Dotson,SG,23,NYK,44,474,0.0,35.0,56.0,9.0,0.0,2,1.6,3.7,0.447,0.5,1.5,0.324,1.1,2.1,0.5379999999999999,0.516,0.4,0.5,0.696,0.2,1.7,1.9,0.7,0.3,0.0,0.4,0.8,4.1,11.6,0.532,0.42200000000000004,0.14300000000000002,2.1,17.5,9.8,1.3,0.4,9.0,17.3,0.3,0.3,0.6,0.06,-1.6,-0.6,-2.3,0.0
135,Milton Doyle,SG,24,BRK,10,125,61.0,39.0,0.0,0.0,0.0,0,1.3,4.7,0.27699999999999997,0.4,2.3,0.174,0.9,2.4,0.375,0.319,0.4,0.8,0.5,0.3,1.5,1.8,1.0,0.6,0.2,0.2,1.3,3.4,5.2,0.337,0.489,0.17,2.5,12.9,7.6,2.3,1.2,3.8,18.2,-0.3,0.1,-0.1,-0.052000000000000005,-6.6,-0.2,-6.8,-0.1
136,PJ Dozier,PG,21,OKC,2,3,100.0,0.0,0.0,0.0,0.0,0,0.5,1.0,0.5,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,1.0,-5.0,0.5,0.0,0.0,0.0,38.3,18.5,0.0,0.0,33.3,42.9,0.0,0.0,0.0,-0.40399999999999997,-17.7,-2.7,-20.4,0.0
137,Goran Dragic,PG,31,MIA,75,2378,100.0,0.0,0.0,0.0,0.0,75,6.5,14.3,0.45,1.5,4.0,0.37,5.0,10.3,0.48100000000000004,0.502,2.9,3.6,0.8009999999999999,0.7,3.4,4.1,4.8,0.8,0.2,2.2,2.4,17.3,16.6,0.5429999999999999,0.27899999999999997,0.252,2.5,12.0,7.2,1.3,0.4,12.2,25.7,2.9,2.3,5.3,0.106,0.9,-0.6,0.3,1.4
138,Larry Drew II,PG,27,TOT,10,70,100.0,0.0,0.0,0.0,0.0,0,0.7,2.4,0.292,0.3,0.9,0.33299999999999996,0.4,1.5,0.267,0.354,0.0,0.0,0.0,0.3,0.0,0.3,1.0,0.0,0.0,0.3,0.6,1.7,2.9,0.354,0.375,0.0,4.8,0.0,2.3,0.0,0.0,11.1,16.6,-0.1,0.0,-0.1,-0.061,-5.6,-3.4,-9.0,-0.1
139,Andre Drummond,C,24,DET,78,2625,0.0,0.0,0.0,0.0,100.0,78,6.0,11.3,0.529,0.0,0.1,0.0,6.0,11.2,0.536,0.529,3.1,5.1,0.605,5.1,10.9,16.0,3.0,1.5,1.6,2.6,3.2,15.0,22.9,0.555,0.012,0.44799999999999995,16.4,36.4,26.2,2.2,4.3,15.9,21.2,4.6,5.7,10.3,0.18899999999999997,1.5,1.7,3.2,3.4
140,Jared Dudley,PF,32,PHO,48,686,0.0,0.0,8.0,88.0,3.0,0,1.0,2.5,0.39299999999999996,0.6,1.7,0.363,0.4,0.9,0.452,0.512,0.6,0.7,0.7709999999999999,0.2,1.8,2.0,1.6,0.5,0.2,0.6,1.8,3.2,8.8,0.5529999999999999,0.6559999999999999,0.287,1.2,13.6,7.3,1.7,1.3,16.9,10.2,0.5,0.4,0.8,0.057999999999999996,-3.0,0.5,-2.5,-0.1
141,Kris Dunn,PG,23,CHI,52,1525,93.0,7.0,0.0,0.0,0.0,43,5.5,12.8,0.429,0.8,2.6,0.321,4.7,10.2,0.457,0.462,1.6,2.2,0.737,0.5,3.8,4.3,6.0,2.0,0.5,2.9,3.3,13.4,14.5,0.488,0.201,0.171,1.6,14.4,7.8,3.3,1.6,17.3,24.7,-1.0,1.9,0.9,0.027000000000000003,-2.4,1.1,-1.3,0.3
142,Kevin Durant,SF,29,GSW,68,2325,0.0,0.0,10.0,77.0,14.0,68,9.3,18.0,0.516,2.5,6.1,0.419,6.7,11.9,0.565,0.586,5.3,5.9,0.889,0.5,6.4,6.8,5.4,0.7,1.8,3.0,2.0,26.4,26.0,0.64,0.33799999999999997,0.331,1.6,19.5,11.2,1.0,4.0,12.9,30.4,7.5,2.9,10.4,0.215,6.7,0.6,7.3,5.5
143,Jarell Eddie,SF,26,TOT,3,9,0.0,0.0,100.0,0.0,0.0,0,0.0,0.7,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.0,0.0,0.0,0.0,-1.9,0.0,1.0,0.0,0.0,12.0,6.1,5.6,0.0,0.0,9.8,0.0,0.0,0.0,-0.142,-9.1,0.8,-8.3,0.0
144,Henry Ellenson,PF,21,DET,38,329,0.0,0.0,0.0,32.0,68.0,0,1.4,3.8,0.363,0.5,1.6,0.33299999999999996,0.9,2.3,0.384,0.43200000000000005,0.7,0.8,0.862,0.3,1.9,2.1,0.5,0.1,0.0,0.5,0.6,4.0,10.5,0.47600000000000003,0.41100000000000003,0.19899999999999998,3.3,24.3,13.6,0.8,0.0,10.2,23.8,-0.2,0.4,0.1,0.02,-2.6,-1.9,-4.4,-0.2
145,Wayne Ellington,SG,30,MIA,77,2041,27.0,55.0,18.0,0.0,0.0,2,3.7,9.1,0.40700000000000003,2.9,7.5,0.392,0.8,1.6,0.479,0.569,0.9,1.0,0.8590000000000001,0.3,2.5,2.8,1.0,0.7,0.1,0.7,1.2,11.2,12.5,0.588,0.8270000000000001,0.111,1.3,10.7,6.0,1.3,0.3,6.6,17.3,2.6,1.9,4.5,0.105,1.0,-0.6,0.4,1.2
146,Joel Embiid,C,23,PHI,63,1912,0.0,0.0,0.0,0.0,100.0,63,8.1,16.8,0.483,1.0,3.4,0.308,7.0,13.4,0.527,0.514,5.7,7.4,0.769,2.3,8.7,11.0,3.2,0.6,1.8,3.7,3.3,22.9,22.9,0.573,0.203,0.442,8.4,29.7,19.4,1.0,4.8,15.6,33.4,2.3,3.8,6.2,0.155,2.0,1.3,3.3,2.6
147,James Ennis,SF,27,TOT,72,1604,0.0,5.0,85.0,11.0,0.0,22,2.5,5.3,0.474,0.7,2.1,0.33299999999999996,1.8,3.2,0.5670000000000001,0.54,1.3,1.6,0.836,1.0,2.1,3.1,1.0,0.7,0.3,0.8,1.9,7.1,11.6,0.588,0.39799999999999996,0.302,5.1,11.0,8.0,1.5,1.0,11.4,13.7,2.0,1.1,3.1,0.092,-1.1,-0.1,-1.2,0.3
148,Tyler Ennis,PG,23,LAL,54,683,85.0,15.0,0.0,0.0,0.0,11,1.7,4.1,0.42,0.3,1.0,0.25,1.5,3.1,0.47600000000000003,0.451,0.4,0.5,0.759,0.4,1.4,1.8,1.9,0.6,0.2,0.7,1.4,4.1,11.1,0.473,0.25,0.129,3.0,11.8,7.4,2.1,1.2,13.8,17.1,0.1,0.7,0.8,0.057999999999999996,-3.0,0.9,-2.1,0.0
149,Jawun Evans,PG,21,LAC,48,778,100.0,0.0,0.0,0.0,0.0,4,1.9,5.3,0.35200000000000004,0.3,1.1,0.278,1.5,4.1,0.37200000000000005,0.381,0.8,1.0,0.7759999999999999,0.2,1.6,1.8,2.1,0.8,0.1,0.9,2.0,4.8,7.2,0.42100000000000004,0.213,0.19399999999999998,1.3,10.4,5.9,2.3,0.6,13.8,17.7,-0.8,0.6,-0.2,-0.011000000000000001,-5.4,0.4,-5.0,-0.6
150,Jeremy Evans,SF,30,ATL,1,5,0.0,0.0,100.0,0.0,0.0,0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,10.4,1.0,0.0,0.0,22.3,0.0,11.2,0.0,0.0,50.0,17.5,0.0,0.0,0.0,-0.027999999999999997,-5.7,-4.2,-9.9,0.0
151,Tyreke Evans,PG,28,MEM,52,1607,26.0,69.0,5.0,0.0,0.0,32,7.0,15.6,0.452,2.2,5.5,0.39899999999999997,4.8,10.1,0.48200000000000004,0.523,3.2,4.0,0.785,0.8,4.3,5.1,5.2,1.1,0.3,2.3,1.8,19.4,21.1,0.561,0.354,0.258,3.1,16.3,9.5,1.8,1.0,11.5,28.4,3.1,1.2,4.2,0.126,4.9,-0.5,4.5,2.6
152,Dante Exum,PG,22,UTA,14,235,91.0,9.0,0.0,0.0,0.0,0,3.0,6.2,0.483,0.4,1.3,0.278,2.6,4.9,0.536,0.511,1.8,2.2,0.8059999999999999,0.3,1.6,1.9,3.1,0.6,0.2,1.4,1.4,8.1,16.7,0.5660000000000001,0.207,0.35600000000000004,2.0,10.5,6.3,1.7,1.1,16.6,23.1,0.3,0.3,0.7,0.133,-0.3,0.4,0.1,0.1
153,Kenneth Faried,PF,28,DEN,32,461,0.0,0.0,14.0,74.0,12.0,7,2.4,4.6,0.514,0.0,0.0,0.0,2.4,4.6,0.517,0.514,1.1,1.6,0.706,2.1,2.7,4.8,0.6,0.4,0.4,0.7,1.6,5.9,17.4,0.552,0.006999999999999999,0.345,16.7,20.7,18.7,1.3,2.4,11.9,18.3,0.9,0.4,1.3,0.132,-0.3,-1.7,-2.1,0.0
154,Derrick Favors,C,26,UTA,77,2153,0.0,0.0,0.0,39.0,61.0,77,5.1,9.1,0.563,0.2,0.8,0.222,4.9,8.3,0.596,0.573,1.8,2.8,0.6509999999999999,2.6,4.6,7.2,1.3,0.7,1.1,1.1,2.1,12.3,18.8,0.593,0.09,0.306,10.6,18.5,14.6,1.3,3.2,9.9,18.5,4.5,3.5,8.0,0.179,0.9,0.7,1.5,1.9
155,Kay Felder,PG,22,TOT,16,140,100.0,0.0,0.0,0.0,0.0,0,1.3,4.4,0.3,0.3,1.2,0.21100000000000002,1.1,3.2,0.33299999999999996,0.32899999999999996,0.7,0.8,0.917,0.2,0.9,1.1,1.3,0.2,0.1,1.0,0.7,3.6,3.6,0.379,0.271,0.171,2.3,12.0,6.9,1.0,0.6,17.5,28.4,-0.6,0.1,-0.5,-0.175,-7.7,-3.4,-11.1,-0.3
156,Cristiano Felicio,C,25,CHI,55,977,0.0,0.0,0.0,0.0,100.0,16,2.3,3.9,0.591,0.0,0.0,0.0,2.3,3.9,0.596,0.591,1.0,1.5,0.667,1.5,2.7,4.2,1.0,0.3,0.2,1.0,1.9,5.6,12.5,0.614,0.009000000000000001,0.377,8.8,17.1,12.8,0.8,1.0,17.7,13.6,1.2,0.5,1.7,0.086,-2.8,-1.1,-3.9,-0.5
157,Raymond Felton,PG,33,OKC,82,1365,100.0,0.0,0.0,0.0,0.0,2,2.7,6.7,0.406,1.0,2.8,0.35200000000000004,1.7,3.9,0.444,0.479,0.4,0.5,0.818,0.3,1.6,1.9,2.5,0.6,0.2,0.9,1.1,6.9,13.0,0.494,0.41700000000000004,0.08,2.0,11.0,6.3,1.8,1.1,11.7,20.4,0.9,1.3,2.2,0.078,-0.3,-0.3,-0.6,0.5
158,Terrance Ferguson,SG,19,OKC,61,763,1.0,88.0,12.0,0.0,0.0,12,1.1,2.8,0.414,0.7,2.0,0.33299999999999996,0.5,0.8,0.612,0.5329999999999999,0.1,0.2,0.9,0.3,0.5,0.8,0.3,0.4,0.2,0.2,1.4,3.1,7.4,0.545,0.71,0.059000000000000004,2.7,4.2,3.4,1.6,1.2,6.0,10.4,0.7,0.5,1.2,0.077,-3.2,-0.1,-3.3,-0.3
159,Yogi Ferrell,SG,24,DAL,82,2282,22.0,63.0,15.0,0.0,0.0,21,3.8,8.9,0.426,1.6,4.4,0.373,2.2,4.5,0.47700000000000004,0.518,1.0,1.3,0.7959999999999999,0.3,2.7,3.0,2.5,0.8,0.1,1.0,1.9,10.2,11.4,0.54,0.49200000000000005,0.141,1.2,11.2,6.1,1.4,0.4,9.1,17.0,1.5,1.5,3.0,0.064,-1.3,0.0,-1.4,0.4
160,Dorian Finney-Smith,PF,24,DAL,21,448,0.0,0.0,49.0,51.0,0.0,13,2.2,5.8,0.38,1.0,3.2,0.299,1.2,2.6,0.48100000000000004,0.46299999999999997,0.5,0.7,0.733,1.0,2.5,3.6,1.2,0.5,0.2,1.0,2.0,5.9,7.6,0.48200000000000004,0.5539999999999999,0.124,5.3,13.6,9.3,1.1,0.8,14.1,15.1,-0.2,0.3,0.1,0.015,-3.8,-0.8,-4.6,-0.3
161,Bryn Forbes,SG,24,SAS,80,1517,3.0,84.0,14.0,0.0,0.0,12,2.6,6.2,0.42100000000000004,1.1,2.9,0.39,1.5,3.4,0.446,0.51,0.6,0.9,0.667,0.2,1.2,1.4,1.0,0.4,0.0,0.5,1.4,6.9,9.1,0.525,0.45899999999999996,0.145,0.9,7.2,4.0,0.9,0.1,6.5,16.7,0.8,1.3,2.1,0.067,-2.5,-0.6,-3.1,-0.4
162,Evan Fournier,SF,25,ORL,57,1837,0.0,7.0,89.0,4.0,0.0,57,6.5,14.1,0.45899999999999996,2.2,5.9,0.379,4.2,8.2,0.516,0.5379999999999999,2.6,3.0,0.867,0.4,2.8,3.2,2.9,0.8,0.3,1.7,2.4,17.8,15.5,0.5770000000000001,0.418,0.21600000000000003,1.4,9.5,5.4,1.3,0.7,9.8,23.3,2.4,0.9,3.3,0.087,0.8,-1.4,-0.6,0.7
163,DeAaron Fox,PG,20,SAC,73,2026,97.0,3.0,0.0,0.0,0.0,60,4.5,10.9,0.41200000000000003,0.6,2.1,0.307,3.8,8.8,0.436,0.441,1.9,2.7,0.723,0.5,2.3,2.8,4.4,1.0,0.3,2.4,2.2,11.6,11.2,0.478,0.192,0.245,1.8,10.0,5.7,1.7,0.9,16.4,23.4,-1.7,1.1,-0.6,-0.013999999999999999,-2.7,-1.5,-4.2,-1.1
164,Tim Frazier,PG,27,WAS,59,838,100.0,0.0,0.0,0.0,0.0,11,1.2,2.9,0.395,0.3,0.9,0.304,0.9,2.0,0.44,0.445,0.4,0.5,0.767,0.3,1.6,1.9,3.3,0.8,0.1,1.0,1.6,3.0,11.3,0.475,0.326,0.174,2.4,13.1,7.8,2.8,0.7,23.5,12.8,0.4,1.0,1.4,0.08,-2.8,1.8,-0.9,0.2
165,Channing Frye,C,34,TOT,53,695,0.0,0.0,0.0,15.0,85.0,1,2.0,4.0,0.491,0.7,2.2,0.33899999999999997,1.2,1.8,0.67,0.583,0.3,0.4,0.895,0.2,2.3,2.5,0.7,0.3,0.2,0.4,1.3,5.0,13.1,0.599,0.542,0.09,1.9,19.4,10.8,1.3,1.6,8.7,15.2,0.9,0.6,1.5,0.10099999999999999,-0.5,0.0,-0.5,0.3
166,Markelle Fultz,SG,19,PHI,14,253,10.0,70.0,18.0,2.0,0.0,0,3.2,7.9,0.405,0.0,0.1,0.0,3.2,7.9,0.409,0.405,0.7,1.5,0.47600000000000003,0.8,2.3,3.1,3.8,0.9,0.3,1.2,1.6,7.1,12.4,0.41600000000000004,0.009000000000000001,0.18899999999999997,4.9,13.1,9.2,2.3,1.3,12.4,23.1,-0.2,0.4,0.2,0.043,-3.3,0.7,-2.6,0.0
167,Danilo Gallinari,SF,29,LAC,21,671,0.0,0.0,64.0,36.0,0.0,21,4.9,12.2,0.39799999999999996,1.7,5.3,0.324,3.1,6.9,0.455,0.469,3.9,4.1,0.9309999999999999,0.4,4.4,4.8,2.0,0.6,0.5,1.2,1.4,15.3,13.8,0.545,0.434,0.34,1.5,14.9,8.3,0.9,1.2,8.1,20.6,0.8,0.4,1.2,0.08800000000000001,0.4,-0.9,-0.5,0.3
168,Langston Galloway,SG,26,DET,58,863,16.0,80.0,5.0,0.0,0.0,2,2.2,5.9,0.371,1.3,3.8,0.344,0.9,2.1,0.418,0.48100000000000004,0.6,0.7,0.805,0.2,1.4,1.6,1.0,0.6,0.1,0.3,0.7,6.2,12.2,0.503,0.6409999999999999,0.121,1.6,10.3,5.9,2.0,0.5,4.8,19.3,0.5,0.9,1.4,0.08,-0.2,0.2,0.1,0.5
169,Marc Gasol,C,33,MEM,73,2408,0.0,0.0,0.0,0.0,100.0,73,5.9,14.2,0.42,1.5,4.4,0.341,4.5,9.8,0.456,0.473,3.8,4.6,0.8340000000000001,1.1,7.0,8.1,4.2,0.7,1.4,2.7,2.5,17.2,17.4,0.532,0.31,0.326,3.7,25.3,14.2,1.1,3.9,14.1,25.6,1.5,2.6,4.0,0.08,1.7,0.6,2.3,2.7
170,Pau Gasol,C,37,SAS,77,1812,0.0,0.0,0.0,0.0,100.0,63,3.7,8.1,0.45799999999999996,0.6,1.6,0.358,3.2,6.6,0.48100000000000004,0.49200000000000005,2.1,2.7,0.7559999999999999,1.7,6.4,8.0,3.1,0.3,1.0,1.4,1.6,10.1,18.9,0.539,0.191,0.33299999999999996,7.8,30.2,19.0,0.7,3.6,13.1,20.4,2.7,3.3,6.0,0.159,1.5,1.9,3.4,2.5
171,Rudy Gay,PF,31,SAS,57,1231,0.0,0.0,14.0,84.0,1.0,6,4.4,9.4,0.47100000000000003,0.6,2.1,0.314,3.8,7.4,0.516,0.506,2.0,2.5,0.772,1.3,3.8,5.1,1.3,0.8,0.7,1.4,1.7,11.5,18.0,0.545,0.22,0.27,6.8,19.5,13.1,1.9,2.6,11.5,24.6,1.0,2.1,3.1,0.122,0.2,0.6,0.8,0.9
172,Paul George,SF,27,OKC,79,2891,0.0,19.0,81.0,0.0,0.0,79,7.3,17.0,0.43,3.1,7.7,0.401,4.2,9.3,0.45399999999999996,0.521,4.3,5.2,0.8220000000000001,0.9,4.7,5.7,3.3,2.0,0.5,2.7,2.9,21.9,18.7,0.57,0.45399999999999996,0.307,2.7,14.9,8.6,2.8,1.2,12.2,25.7,5.0,3.9,8.9,0.147,2.3,0.6,2.9,3.6
173,Marcus Georges-Hunt,SG,23,MIN,42,224,3.0,42.0,54.0,1.0,0.0,0,0.5,1.1,0.43799999999999994,0.1,0.4,0.267,0.4,0.8,0.515,0.479,0.3,0.5,0.619,0.2,0.2,0.4,0.2,0.1,0.0,0.1,0.8,1.4,6.9,0.515,0.313,0.43799999999999994,3.6,4.7,4.1,1.3,0.0,5.0,11.9,0.2,0.0,0.2,0.049,-4.3,-0.9,-5.1,-0.2
174,Jonathan Gibson,PG,30,BOS,4,40,64.0,36.0,0.0,0.0,0.0,0,3.5,5.8,0.609,1.5,3.0,0.5,2.0,2.8,0.727,0.7390000000000001,0.0,0.0,0.0,0.0,0.8,0.8,1.0,0.0,0.0,0.8,1.3,8.5,25.4,0.7390000000000001,0.522,0.0,0.0,8.1,4.1,0.0,0.0,11.5,29.0,0.1,0.0,0.2,0.195,4.9,-0.8,4.1,0.1
175,Taj Gibson,PF,32,MIN,82,2726,0.0,0.0,18.0,82.0,0.0,82,5.2,9.0,0.5770000000000001,0.1,0.4,0.2,5.1,8.6,0.595,0.581,1.7,2.3,0.768,2.4,4.8,7.1,1.2,0.8,0.7,1.1,2.7,12.2,15.4,0.61,0.047,0.251,8.1,16.7,12.4,1.1,1.9,9.8,14.7,5.4,1.7,7.2,0.126,0.1,-0.7,-0.5,1.0
176,Manu Ginobili,SG,40,SAS,65,1299,0.0,43.0,55.0,2.0,0.0,0,3.1,7.1,0.434,1.0,3.0,0.33299999999999996,2.1,4.2,0.506,0.503,1.7,2.0,0.84,0.3,1.9,2.2,2.5,0.7,0.2,1.6,1.9,8.9,12.9,0.5529999999999999,0.415,0.28300000000000003,1.6,10.6,6.1,1.7,1.0,16.8,21.5,0.6,1.6,2.2,0.08199999999999999,-1.5,0.2,-1.3,0.2
177,Rudy Gobert,C,25,UTA,56,1816,0.0,0.0,0.0,0.0,100.0,56,4.9,7.9,0.622,0.0,0.0,0.0,4.9,7.9,0.622,0.622,3.6,5.3,0.682,2.9,7.8,10.7,1.4,0.8,2.3,1.9,2.7,13.5,20.7,0.657,0.0,0.6729999999999999,10.4,27.0,18.8,1.2,6.0,15.7,16.9,4.2,3.9,8.1,0.214,0.9,2.5,3.4,2.5
178,Aaron Gordon,PF,22,ORL,58,1909,0.0,0.0,7.0,91.0,2.0,57,6.5,14.9,0.434,2.0,5.9,0.336,4.5,9.0,0.49700000000000005,0.5,2.7,3.9,0.698,1.5,6.4,7.9,2.3,1.0,0.8,1.8,1.9,17.6,16.5,0.53,0.395,0.26,5.0,21.5,13.2,1.5,1.9,10.0,24.7,0.9,2.0,2.9,0.07200000000000001,0.9,-0.6,0.3,1.1
179,Eric Gordon,SG,29,HOU,69,2154,58.0,42.0,0.0,0.0,0.0,30,6.0,14.1,0.428,3.2,8.8,0.359,2.9,5.2,0.544,0.54,2.8,3.5,0.809,0.4,2.1,2.5,2.2,0.6,0.4,1.9,1.7,18.0,15.2,0.578,0.627,0.248,1.3,7.5,4.4,1.0,1.1,10.8,24.7,2.9,1.8,4.7,0.105,2.0,-1.6,0.4,1.3
180,Marcin Gortat,C,33,WAS,82,2075,0.0,0.0,0.0,1.0,99.0,82,3.5,6.8,0.518,0.0,0.0,0.0,3.5,6.8,0.518,0.518,1.3,2.0,0.675,2.2,5.4,7.6,1.8,0.5,0.7,1.2,2.1,8.4,14.7,0.546,0.0,0.29100000000000004,9.9,24.0,17.0,1.0,2.6,13.5,15.5,2.4,2.4,4.9,0.113,-0.8,0.3,-0.6,0.8
181,Treveon Graham,SG,24,CHO,63,1050,0.0,29.0,64.0,7.0,0.0,2,1.5,3.5,0.434,0.6,1.5,0.41200000000000003,0.9,2.0,0.452,0.525,0.7,0.9,0.695,0.7,1.3,1.9,0.9,0.5,0.0,0.4,1.7,4.3,9.0,0.5529999999999999,0.439,0.267,4.3,8.3,6.2,1.5,0.2,9.9,11.3,1.1,0.7,1.8,0.08,-2.8,0.1,-2.7,-0.2
182,Jerami Grant,PF,23,OKC,81,1647,0.0,0.0,17.0,81.0,2.0,1,3.0,5.6,0.535,0.4,1.4,0.29100000000000004,2.6,4.3,0.613,0.57,2.0,3.0,0.675,1.1,2.9,3.9,0.7,0.4,1.0,0.7,1.9,8.4,16.2,0.607,0.24100000000000002,0.526,5.6,16.3,10.7,0.9,4.2,8.8,16.0,3.5,1.9,5.4,0.156,0.0,0.3,0.3,1.0
183,Jerian Grant,PG,25,CHI,74,1686,87.0,13.0,1.0,0.0,0.0,26,2.8,6.8,0.41600000000000004,0.8,2.5,0.326,2.0,4.3,0.46799999999999997,0.47600000000000003,1.9,2.5,0.745,0.4,1.9,2.3,4.6,0.9,0.1,1.2,1.8,8.4,14.3,0.528,0.37200000000000005,0.374,1.9,9.3,5.5,1.8,0.4,13.2,17.4,2.3,1.0,3.3,0.094,-0.9,-0.5,-1.3,0.3
