,Player,Pos,Age,Tm,G,MP,PG%,SG%,SF%,PF%,C%,GS,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
61,Aaron Brooks,PG,25,HOU,82,2919,100.0,0.0,0.0,0.0,0.0,82,7.0,16.2,0.43200000000000005,2.5,6.4,0.39799999999999996,4.5,9.8,0.45399999999999996,0.511,3.0,3.6,0.8220000000000001,0.7,2.0,2.6,5.3,0.8,0.2,2.8,2.4,19.6,16.0,0.5489999999999999,0.39399999999999996,0.22399999999999998,2.0,6.6,4.2,1.2,0.3,13.7,25.7,3.9,1.6,5.5,0.091,2.3,-1.6,0.7,1.9
62,Bobby Brown,PG,25,TOT,45,519,77.0,22.0,0.0,0.0,0.0,0,2.0,5.3,0.371,0.6,2.2,0.265,1.4,3.1,0.446,0.426,0.3,0.3,0.867,0.2,0.6,0.8,2.0,0.3,0.0,1.0,0.9,4.8,9.3,0.441,0.414,0.063,2.0,6.6,4.3,1.5,0.1,15.9,25.4,-0.7,0.2,-0.5,-0.05,-2.7,-2.6,-5.3,-0.4
63,Derrick Brown,SF,22,CHA,57,535,0.0,0.0,4.0,83.0,14.0,0,1.2,2.6,0.46299999999999997,0.0,0.1,0.28600000000000003,1.2,2.5,0.47100000000000003,0.469,0.8,1.3,0.667,0.5,0.8,1.4,0.3,0.4,0.2,0.3,0.9,3.3,12.6,0.52,0.048,0.49,7.1,10.4,8.8,2.1,1.5,9.6,17.2,0.5,0.8,1.3,0.114,-1.7,1.1,-0.6,0.2
64,Devin Brown,SG,31,TOT,50,1060,0.0,98.0,2.0,0.0,0.0,37,2.7,7.2,0.377,1.2,3.3,0.354,1.6,3.9,0.396,0.457,1.4,1.7,0.802,0.6,1.9,2.5,1.3,0.7,0.1,1.2,1.4,8.0,10.0,0.5,0.45399999999999996,0.23800000000000002,3.2,10.6,6.8,1.6,0.4,13.5,19.8,-0.2,0.6,0.4,0.017,-1.9,-0.8,-2.7,-0.2
65,Kwame Brown,C,27,DET,48,660,0.0,0.0,0.0,0.0,100.0,1,1.3,2.6,0.5,0.0,0.0,0.0,1.3,2.6,0.504,0.5,0.7,2.0,0.337,1.1,2.6,3.7,0.5,0.3,0.3,0.9,1.9,3.3,7.9,0.47,0.008,0.79,9.1,24.3,16.2,1.2,1.5,20.5,14.7,-0.6,0.5,-0.1,-0.009000000000000001,-5.0,-0.6,-5.6,-0.6
66,Shannon Brown,SG,24,LAL,82,1700,16.0,83.0,1.0,0.0,0.0,7,3.1,7.2,0.42700000000000005,0.8,2.3,0.32799999999999996,2.3,4.9,0.474,0.48,1.2,1.5,0.818,0.4,1.9,2.2,1.3,0.7,0.4,0.8,1.6,8.1,12.4,0.517,0.319,0.204,2.0,10.0,6.0,1.7,1.4,9.4,18.8,1.1,2.3,3.4,0.096,-1.2,0.8,-0.4,0.7
67,Kobe Bryant*,SG,31,LAL,73,2835,1.0,78.0,21.0,0.0,0.0,73,9.8,21.5,0.456,1.4,4.1,0.32899999999999996,8.5,17.4,0.48700000000000004,0.488,6.0,7.4,0.8109999999999999,1.1,4.3,5.4,5.0,1.5,0.3,3.2,2.6,27.0,21.9,0.545,0.192,0.345,3.1,12.2,7.7,2.1,0.5,11.4,32.3,5.4,4.0,9.4,0.16,3.9,0.2,4.1,4.4
68,Chase Budinger,SF,21,HOU,74,1488,0.0,29.0,66.0,5.0,0.0,4,3.4,7.6,0.441,1.2,3.4,0.369,2.1,4.3,0.49700000000000005,0.522,0.9,1.2,0.77,0.5,2.5,3.0,1.2,0.5,0.1,0.6,1.1,8.9,14.1,0.545,0.441,0.154,2.8,14.6,8.5,1.2,0.5,7.4,19.4,1.9,1.2,3.1,0.1,1.1,-0.7,0.5,0.9
69,Caron Butler,SF-SG,29,TOT,74,2783,0.0,13.0,84.0,3.0,0.0,74,6.1,14.2,0.428,0.6,2.0,0.29,5.5,12.2,0.45,0.44799999999999995,3.6,4.3,0.838,1.4,4.8,6.2,2.1,1.6,0.3,2.2,2.6,16.3,13.7,0.507,0.138,0.3,4.3,14.9,9.5,2.2,0.7,11.9,22.1,0.6,2.9,3.5,0.061,-1.3,0.0,-1.3,0.5
70,Rasual Butler,SF,30,LAC,82,2702,0.0,31.0,67.0,3.0,0.0,64,4.3,10.6,0.409,1.8,5.3,0.336,2.6,5.3,0.48200000000000004,0.493,1.5,1.8,0.841,0.5,2.5,2.9,1.4,0.4,0.8,1.0,1.5,11.9,10.7,0.524,0.49700000000000005,0.16699999999999998,1.7,8.7,5.1,0.7,1.9,7.8,17.0,1.8,0.9,2.7,0.048,-0.8,-1.1,-1.9,0.1
71,Andrew Bynum,C,22,LAL,65,1977,0.0,0.0,0.0,0.0,100.0,65,6.0,10.6,0.57,0.0,0.0,0.0,6.0,10.6,0.5710000000000001,0.57,3.0,4.0,0.7390000000000001,2.7,5.6,8.3,1.0,0.5,1.4,1.8,3.0,15.0,20.2,0.608,0.001,0.379,10.1,20.4,15.3,0.9,3.6,12.5,20.8,4.4,3.4,7.8,0.188,1.1,0.4,1.5,1.8
72,Will Bynum,PG,27,DET,63,1667,99.0,1.0,0.0,0.0,0.0,20,3.8,8.5,0.444,0.2,0.9,0.218,3.6,7.6,0.47,0.455,2.3,2.8,0.7979999999999999,0.4,1.9,2.3,4.5,0.9,0.1,1.8,2.3,10.0,13.8,0.513,0.10300000000000001,0.33299999999999996,1.6,9.2,5.2,1.8,0.4,15.8,20.1,1.3,0.6,1.9,0.054000000000000006,-1.0,-1.3,-2.2,-0.1
73,Jose Calderon,PG,28,TOR,68,1817,100.0,0.0,0.0,0.0,0.0,39,4.0,8.4,0.48200000000000004,1.0,2.5,0.39799999999999996,3.0,5.8,0.519,0.542,1.2,1.5,0.7979999999999999,0.3,1.8,2.1,5.9,0.7,0.1,1.5,2.0,10.3,16.5,0.569,0.301,0.183,1.5,7.5,4.6,1.3,0.3,13.9,17.9,4.2,0.0,4.2,0.111,2.5,-1.9,0.6,1.2
74,Marcus Camby,PF-C,35,TOT,74,2314,0.0,0.0,0.0,57.0,43.0,74,3.2,6.8,0.475,0.0,0.1,0.28600000000000003,3.2,6.7,0.478,0.47700000000000004,1.1,1.6,0.639,3.4,8.4,11.8,2.5,1.3,2.0,1.2,2.2,7.5,17.9,0.501,0.013999999999999999,0.244,12.7,31.9,22.2,2.2,4.8,14.1,12.8,2.5,4.3,6.8,0.142,0.7,2.6,3.3,3.1
75,Brian Cardinal,PF,32,MIN,29,267,0.0,0.0,0.0,96.0,4.0,0,0.5,1.2,0.389,0.1,0.3,0.33299999999999996,0.4,0.9,0.40700000000000003,0.431,0.6,0.6,0.9440000000000001,0.2,0.8,1.0,0.8,0.3,0.1,0.2,1.9,1.7,6.9,0.546,0.25,0.5,2.9,9.4,6.1,1.7,0.8,13.7,8.3,0.3,0.1,0.4,0.071,-5.3,0.9,-4.4,-0.2
76,Rodney Carney,SG,25,PHI,68,857,4.0,50.0,43.0,3.0,0.0,0,1.7,4.1,0.401,0.6,2.0,0.304,1.1,2.2,0.49,0.473,0.8,0.9,0.825,0.4,1.6,2.0,0.5,0.4,0.3,0.3,1.2,4.7,12.7,0.515,0.479,0.223,3.5,15.5,9.4,1.5,1.8,6.3,17.6,0.9,0.6,1.5,0.08199999999999999,-0.6,-0.7,-1.3,0.2
77,DeMarre Carroll,SF,23,MEM,71,795,0.0,7.0,67.0,26.0,0.0,1,1.2,3.1,0.396,0.0,0.1,0.0,1.2,3.0,0.40700000000000003,0.396,0.5,0.7,0.623,0.7,1.4,2.1,0.5,0.4,0.1,0.3,1.5,2.9,8.5,0.426,0.027000000000000003,0.239,7.8,14.3,11.0,1.8,0.9,8.9,14.8,-0.1,0.6,0.5,0.031,-3.8,-0.4,-4.2,-0.4
78,Matt Carroll,SG,29,DAL,25,121,0.0,26.0,64.0,10.0,0.0,0,0.7,2.0,0.36,0.2,0.8,0.21100000000000002,0.6,1.2,0.452,0.4,0.2,0.2,1.0,0.2,0.3,0.5,0.2,0.2,0.0,0.3,0.5,1.8,7.1,0.43700000000000006,0.38,0.12,3.8,7.5,5.7,2.1,0.0,11.7,22.7,-0.2,0.1,-0.1,-0.028999999999999998,-6.1,-1.5,-7.6,-0.2
79,Anthony Carter,PG,34,DEN,54,859,82.0,18.0,0.0,0.0,0.0,7,1.4,3.4,0.42,0.3,1.2,0.27,1.1,2.2,0.5,0.467,0.2,0.2,0.846,0.3,1.3,1.6,3.0,0.7,0.2,1.1,1.3,3.3,10.3,0.48200000000000004,0.348,0.07200000000000001,2.3,9.6,6.0,2.3,1.1,23.7,12.6,0.1,0.8,0.9,0.051,-1.7,0.9,-0.8,0.3
80,Vince Carter,SG,33,ORL,75,2310,0.0,85.0,15.0,0.0,0.0,74,5.8,13.5,0.428,1.6,4.3,0.36700000000000005,4.2,9.2,0.456,0.486,3.4,4.1,0.84,0.4,3.5,3.9,3.1,0.7,0.2,1.4,2.5,16.6,17.1,0.541,0.319,0.301,1.7,12.6,7.3,1.2,0.6,8.4,25.2,4.4,3.0,7.4,0.154,1.6,0.4,2.0,2.3
81,Omri Casspi,SF,21,SAC,77,1931,0.0,12.0,67.0,21.0,0.0,31,3.9,8.7,0.446,1.0,2.6,0.369,2.9,6.1,0.48,0.502,1.5,2.3,0.672,1.0,3.6,4.5,1.2,0.7,0.2,1.3,1.6,10.3,13.0,0.529,0.302,0.259,4.4,16.5,10.4,1.4,0.6,11.6,19.4,1.1,1.4,2.5,0.063,-0.3,-0.8,-1.1,0.4
82,Mario Chalmers,PG,23,MIA,73,1807,100.0,0.0,0.0,0.0,0.0,22,2.5,6.2,0.401,1.0,3.2,0.318,1.5,3.0,0.491,0.483,1.1,1.5,0.745,0.3,1.5,1.8,3.4,1.2,0.2,1.7,2.4,7.1,10.7,0.519,0.52,0.242,1.6,7.1,4.4,2.7,0.5,19.7,16.3,0.3,2.4,2.7,0.07200000000000001,-2.3,1.1,-1.3,0.3
83,Tyson Chandler,C,27,CHA,51,1163,0.0,0.0,0.0,0.0,100.0,27,2.1,3.7,0.574,0.0,0.0,0.0,2.1,3.7,0.574,0.574,2.3,3.1,0.732,2.2,4.0,6.3,0.3,0.3,1.1,1.8,2.7,6.5,12.5,0.643,0.0,0.826,12.0,21.0,16.6,0.8,3.9,26.0,14.0,0.9,2.0,2.9,0.12,-3.1,1.1,-2.0,0.0
84,Wilson Chandler,SG,22,NYK,65,2320,0.0,55.0,41.0,3.0,0.0,64,6.3,13.2,0.479,0.6,2.3,0.267,5.7,10.9,0.524,0.502,2.0,2.5,0.8059999999999999,1.4,3.9,5.4,2.1,0.7,0.8,1.7,2.8,15.3,13.7,0.534,0.174,0.18600000000000003,4.5,12.7,8.5,1.0,1.6,10.4,20.2,1.8,0.9,2.7,0.057,-1.0,-1.1,-2.1,0.0
85,Earl Clark,PF,22,PHO,51,383,0.0,0.0,10.0,71.0,20.0,0,1.1,3.0,0.371,0.0,0.1,0.4,1.1,2.9,0.37,0.377,0.5,0.7,0.722,0.4,0.9,1.2,0.4,0.1,0.3,0.5,0.5,2.7,8.5,0.42,0.033,0.23800000000000002,5.6,12.3,9.1,0.9,2.4,12.1,21.9,-0.5,0.2,-0.3,-0.033,-3.9,-1.6,-5.5,-0.3
86,Jarron Collins,C,31,PHO,34,261,0.0,0.0,0.0,2.0,99.0,10,0.4,0.9,0.387,0.0,0.0,0.0,0.4,0.9,0.387,0.387,0.3,0.7,0.4,0.6,1.2,1.8,0.2,0.1,0.1,0.3,1.2,1.0,3.7,0.405,0.0,0.8059999999999999,10.1,16.4,13.4,0.4,0.8,19.2,8.8,-0.1,0.1,0.1,0.01,-5.4,-1.3,-6.7,-0.3
87,Jason Collins,C,31,ATL,24,115,0.0,0.0,0.0,0.0,100.0,0,0.3,1.0,0.348,0.0,0.0,0.0,0.3,0.9,0.364,0.348,0.0,0.1,0.0,0.2,0.4,0.6,0.2,0.1,0.1,0.2,0.9,0.7,0.9,0.335,0.043,0.087,5.0,9.2,7.1,1.4,1.3,17.3,11.6,-0.2,0.1,-0.1,-0.044000000000000004,-8.3,-0.5,-8.8,-0.2
88,Mardy Collins,SG,25,LAC,43,470,18.0,59.0,23.0,0.0,0.0,0,1.1,3.0,0.36700000000000005,0.1,0.4,0.235,1.0,2.6,0.387,0.38299999999999995,0.3,0.5,0.619,0.3,0.9,1.2,1.0,0.5,0.0,0.7,1.0,2.6,5.7,0.40399999999999997,0.133,0.16399999999999998,3.2,9.2,6.2,2.5,0.2,18.9,16.3,-0.8,0.3,-0.5,-0.049,-6.3,0.5,-5.8,-0.4
89,Darren Collison,PG,22,NOH,76,2109,88.0,12.0,0.0,0.0,0.0,37,4.9,10.4,0.47700000000000004,0.6,1.5,0.4,4.3,8.9,0.49,0.506,1.9,2.3,0.851,0.5,2.0,2.5,5.7,1.0,0.1,2.7,1.2,12.4,16.5,0.546,0.146,0.221,2.2,8.6,5.3,1.9,0.1,18.9,23.1,1.9,1.1,2.9,0.067,0.9,-1.8,-0.8,0.6
90,Nick Collison,C,29,OKC,75,1557,0.0,0.0,0.0,10.0,91.0,5,2.4,4.1,0.589,0.0,0.1,0.25,2.4,4.1,0.593,0.591,1.0,1.4,0.6920000000000001,2.0,3.1,5.1,0.5,0.5,0.6,0.8,3.1,5.9,13.1,0.616,0.013000000000000001,0.34600000000000003,11.5,16.7,14.2,1.2,2.3,15.0,12.1,2.6,2.2,4.7,0.146,-1.9,0.8,-1.2,0.3
91,Mike Conley,PG,22,MEM,80,2569,100.0,1.0,0.0,0.0,0.0,80,4.6,10.4,0.445,1.0,2.7,0.387,3.6,7.7,0.46399999999999997,0.494,1.7,2.3,0.743,0.4,2.0,2.4,5.3,1.4,0.2,2.1,2.2,12.0,13.9,0.526,0.255,0.225,1.4,7.3,4.3,2.2,0.4,15.7,18.4,2.6,1.3,4.0,0.07400000000000001,0.0,-0.6,-0.6,0.9
92,Will Conroy,PG,27,HOU,5,36,92.0,8.0,0.0,0.0,0.0,0,0.6,2.0,0.3,0.0,0.6,0.0,0.6,1.4,0.429,0.3,0.0,0.4,0.0,0.0,0.6,0.6,1.4,0.0,0.0,0.8,1.0,1.2,-2.4,0.276,0.3,0.2,0.0,9.9,4.8,0.0,0.0,26.9,18.3,-0.2,0.0,-0.1,-0.192,-10.7,-2.8,-13.5,-0.1
93,Brian Cook,PF,29,HOU,15,44,0.0,0.0,11.0,89.0,0.0,0,0.5,1.5,0.304,0.1,0.6,0.222,0.3,0.9,0.35700000000000004,0.348,0.3,0.5,0.7140000000000001,0.1,0.5,0.6,0.1,0.0,0.1,0.4,0.3,1.4,2.4,0.40299999999999997,0.391,0.304,2.5,21.6,11.7,0.0,3.3,18.7,32.2,-0.2,0.0,-0.2,-0.191,-8.9,-2.4,-11.3,-0.1
94,Daequan Cook,SG,22,MIA,45,691,0.0,82.0,18.0,0.0,0.0,3,1.8,5.6,0.32,0.9,2.8,0.317,0.9,2.8,0.32299999999999995,0.39899999999999997,0.5,0.6,0.84,0.2,1.6,1.8,1.0,0.3,0.2,0.5,1.1,5.0,7.5,0.42200000000000004,0.498,0.099,1.5,12.3,7.0,1.1,1.2,8.3,19.6,-0.7,0.8,0.1,0.01,-2.9,-0.4,-3.3,-0.2
95,Jamal Crawford,SG,29,ATL,79,2460,43.0,56.0,0.0,0.0,0.0,0,6.3,14.0,0.449,2.1,5.4,0.382,4.2,8.6,0.491,0.523,3.4,4.0,0.857,0.4,2.1,2.5,3.0,0.8,0.2,1.7,1.7,18.0,18.4,0.573,0.386,0.285,1.6,8.0,4.8,1.3,0.4,9.9,25.8,5.6,1.7,7.3,0.14300000000000002,3.5,-1.1,2.4,2.7
96,Dante Cunningham,PF,22,POR,63,707,0.0,0.0,1.0,98.0,1.0,2,1.7,3.4,0.495,0.0,0.0,0.0,1.7,3.4,0.5,0.495,0.5,0.8,0.6459999999999999,0.9,1.7,2.5,0.2,0.4,0.3,0.2,1.5,3.9,14.3,0.517,0.009000000000000001,0.22399999999999998,9.4,18.7,14.0,1.9,2.5,6.0,16.8,0.9,1.0,1.9,0.129,-2.0,0.2,-1.8,0.0
97,Eddy Curry,C,27,NYK,7,62,0.0,0.0,0.0,0.0,100.0,0,1.1,3.0,0.381,0.0,0.0,0.0,1.1,3.0,0.381,0.381,1.4,2.4,0.588,0.6,1.3,1.9,0.0,0.0,0.1,1.9,1.9,3.7,-1.9,0.456,0.0,0.81,7.2,16.8,11.9,0.0,1.2,31.3,30.2,-0.4,0.0,-0.3,-0.258,-14.4,-4.1,-18.5,-0.3
98,JamesOn Curry,PG,24,LAC,1,0,100.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.4,-0.6,-7.0,0.0
99,Stephen Curry,PG,21,GSW,80,2896,64.0,36.0,0.0,0.0,0.0,77,6.6,14.3,0.462,2.1,4.8,0.43700000000000006,4.5,9.5,0.474,0.535,2.2,2.5,0.885,0.6,3.9,4.5,5.9,1.9,0.2,3.0,3.2,17.5,16.3,0.568,0.332,0.175,1.8,12.0,6.8,2.5,0.5,16.5,21.8,3.0,1.6,4.7,0.077,1.1,-0.5,0.7,2.0
100,Samuel Dalembert,C,28,PHI,82,2124,0.0,0.0,0.0,0.0,100.0,80,3.5,6.4,0.545,0.0,0.0,0.0,3.5,6.4,0.545,0.545,1.2,1.6,0.7290000000000001,2.9,6.6,9.6,0.8,0.5,1.8,1.5,3.1,8.1,16.8,0.573,0.0,0.254,13.1,30.7,21.8,1.0,5.6,17.5,15.1,2.3,3.0,5.2,0.11800000000000001,-1.2,0.3,-0.9,0.6
101,Erick Dampier,C,34,DAL,55,1280,0.0,0.0,0.0,0.0,100.0,47,2.4,3.9,0.624,0.0,0.1,0.33299999999999996,2.4,3.8,0.629,0.627,1.1,1.8,0.604,2.3,4.9,7.3,0.6,0.3,1.4,1.1,2.8,6.0,14.0,0.637,0.013999999999999999,0.474,11.6,24.1,17.9,0.6,4.5,19.2,11.4,1.8,2.0,3.7,0.14,-1.6,1.0,-0.6,0.5
102,Marquis Daniels,SF,29,BOS,51,937,0.0,42.0,57.0,1.0,0.0,4,2.4,4.9,0.498,0.1,0.5,0.214,2.3,4.3,0.534,0.51,0.7,1.1,0.607,0.5,1.3,1.9,1.3,0.5,0.1,0.8,1.8,5.6,9.6,0.526,0.11199999999999999,0.225,3.6,8.7,6.2,1.5,0.5,13.3,15.8,0.2,1.0,1.3,0.064,-2.9,0.2,-2.7,-0.2
103,Baron Davis,PG,30,LAC,75,2523,91.0,9.0,0.0,0.0,0.0,73,5.5,13.5,0.406,1.1,3.9,0.27699999999999997,4.4,9.6,0.45899999999999996,0.446,3.2,3.9,0.821,0.7,2.9,3.5,8.0,1.7,0.6,2.8,2.8,15.3,17.4,0.501,0.292,0.287,2.4,9.9,6.1,2.6,1.3,15.6,24.3,2.5,2.1,4.5,0.086,1.5,0.0,1.5,2.2
104,Glen Davis,PF,24,BOS,54,933,0.0,0.0,0.0,82.0,18.0,1,2.3,5.2,0.43700000000000006,0.0,0.1,0.0,2.3,5.1,0.444,0.43700000000000006,1.8,2.6,0.696,1.9,1.9,3.8,0.6,0.4,0.3,1.0,2.4,6.3,11.5,0.5,0.013999999999999999,0.495,13.7,13.3,13.5,1.2,1.2,13.5,19.7,0.5,1.2,1.6,0.084,-3.2,-1.3,-4.5,-0.6
105,Paul Davis,PF,25,WAS,2,8,0.0,0.0,0.0,100.0,0.0,0,1.0,2.0,0.5,0.0,0.0,0.0,1.0,2.0,0.5,0.5,0.5,1.0,0.5,0.0,0.0,0.0,1.5,0.0,0.5,0.0,0.0,2.5,33.3,0.512,0.0,0.5,0.0,0.0,0.0,0.0,9.5,0.0,27.6,0.0,0.0,0.0,0.295,11.9,6.3,18.2,0.0
106,Ricky Davis,SF,30,LAC,36,499,0.0,75.0,25.0,0.0,0.0,2,1.7,4.0,0.434,0.4,1.2,0.381,1.3,2.8,0.455,0.49,0.5,0.9,0.581,0.3,1.3,1.6,1.1,0.3,0.1,0.8,1.1,4.4,8.5,0.504,0.294,0.217,2.3,11.0,6.6,1.1,0.4,15.6,16.8,-0.1,0.2,0.1,0.005,-3.0,-0.9,-4.0,-0.2
107,Austin Daye,SF,21,DET,69,915,0.0,15.0,75.0,10.0,0.0,4,2.0,4.3,0.46399999999999997,0.4,1.4,0.305,1.6,2.9,0.54,0.514,0.7,0.8,0.821,0.5,2.0,2.5,0.5,0.4,0.4,0.7,1.7,5.1,12.8,0.546,0.322,0.19,4.2,19.8,11.5,1.5,2.4,13.1,18.5,0.6,0.7,1.3,0.067,-1.7,-0.1,-1.8,0.1
108,Carlos Delfino,SF,27,MIL,75,2279,0.0,7.0,87.0,7.0,0.0,66,4.0,9.8,0.408,1.8,4.9,0.36700000000000005,2.2,4.9,0.45,0.5,1.2,1.6,0.782,0.7,4.6,5.3,2.7,1.1,0.3,1.6,1.8,11.0,12.9,0.526,0.499,0.163,2.4,18.0,9.8,1.8,0.7,13.2,18.0,1.1,3.7,4.8,0.10099999999999999,-0.1,1.5,1.5,2.0
109,Luol Deng,SF,24,CHI,70,2651,0.0,1.0,85.0,14.0,0.0,69,6.8,14.5,0.466,0.5,1.2,0.386,6.3,13.3,0.474,0.48200000000000004,3.6,4.7,0.764,1.9,5.4,7.3,2.0,0.9,0.9,1.9,1.8,17.6,16.1,0.531,0.08199999999999999,0.325,5.6,15.8,10.7,1.3,1.8,10.4,21.9,2.5,3.4,5.9,0.106,0.7,0.3,1.0,2.0
110,DeMar DeRozan,SG,20,TOR,77,1664,0.0,72.0,27.0,1.0,0.0,65,3.3,6.6,0.498,0.1,0.2,0.25,3.3,6.4,0.506,0.502,1.9,2.5,0.763,0.9,2.0,2.9,0.7,0.6,0.2,0.8,2.3,8.6,12.5,0.5539999999999999,0.031,0.379,4.8,10.9,7.9,1.3,0.8,9.4,18.1,2.0,0.3,2.3,0.066,-1.5,-1.3,-2.8,-0.3
111,Boris Diaw,PF,27,CHA,82,2906,0.0,0.0,1.0,79.0,19.0,82,4.5,9.4,0.483,0.8,2.5,0.32,3.7,6.9,0.541,0.525,1.4,1.8,0.769,1.6,3.6,5.2,4.0,0.7,0.7,2.2,2.7,11.3,12.8,0.552,0.266,0.19,5.5,11.9,8.8,1.1,1.6,17.5,16.2,2.4,3.8,6.2,0.10300000000000001,-0.1,0.9,0.8,2.0
112,Yakhouba Diawara,SG,27,MIA,6,44,0.0,13.0,83.0,4.0,0.0,2,0.3,1.7,0.2,0.2,1.0,0.16699999999999998,0.2,0.7,0.25,0.25,0.0,0.0,0.0,0.2,0.5,0.7,0.5,0.2,0.0,0.5,1.3,0.8,-3.7,0.25,0.6,0.0,2.7,8.0,5.3,1.2,0.0,23.1,13.9,-0.2,0.0,-0.1,-0.124,-10.5,-0.9,-11.4,-0.1
113,Travis Diener,PG,27,TOT,9,51,100.0,0.0,0.0,0.0,0.0,0,0.2,1.1,0.2,0.1,0.8,0.14300000000000002,0.1,0.3,0.33299999999999996,0.25,0.1,0.4,0.25,0.0,0.3,0.3,0.9,0.4,0.0,0.0,0.2,0.7,7.6,0.255,0.7,0.4,0.0,6.8,3.4,4.0,0.0,0.0,10.5,0.0,0.1,0.0,0.019,-4.6,2.1,-2.5,0.0
114,DeSagana Diop,C,28,CHA,27,262,0.0,0.0,0.0,1.0,100.0,0,0.6,1.1,0.517,0.0,0.0,0.0,0.6,1.1,0.517,0.517,0.1,0.3,0.222,0.9,1.5,2.4,0.2,0.2,0.5,0.4,1.1,1.2,7.8,0.485,0.0,0.31,11.2,18.5,15.0,1.0,4.4,26.7,8.0,-0.1,0.5,0.4,0.07200000000000001,-3.6,1.5,-2.1,0.0
115,Keyon Dooling,PG,29,NJN,53,971,74.0,25.0,1.0,0.0,0.0,8,2.4,6.1,0.39799999999999996,1.1,3.0,0.376,1.3,3.2,0.419,0.489,0.9,1.2,0.77,0.2,0.9,1.0,2.5,0.6,0.0,1.1,1.5,6.9,11.6,0.519,0.485,0.188,0.9,5.7,3.2,1.8,0.0,14.4,19.4,0.4,0.3,0.7,0.035,-1.2,-1.6,-2.8,-0.2
116,Joey Dorsey,PF,26,TOT,15,106,0.0,0.0,0.0,89.0,12.0,0,0.6,1.3,0.45,0.0,0.0,0.0,0.6,1.3,0.45,0.45,0.3,0.8,0.41700000000000004,1.1,1.8,2.9,0.1,0.2,0.1,0.4,1.4,1.5,9.8,0.455,0.0,0.6,16.8,29.9,23.2,1.4,1.4,19.2,13.1,0.0,0.1,0.1,0.062,-5.1,-0.1,-5.2,-0.1
117,Toney Douglas,PG,23,NYK,56,1087,56.0,44.0,1.0,0.0,0.0,12,3.2,7.0,0.45799999999999996,1.2,3.1,0.389,2.0,3.9,0.514,0.545,1.0,1.2,0.809,0.7,1.2,1.9,2.0,0.8,0.1,1.0,2.1,8.6,14.9,0.5710000000000001,0.44799999999999995,0.174,4.1,7.2,5.6,2.0,0.2,11.6,19.8,1.8,0.4,2.2,0.09699999999999999,0.5,-0.8,-0.4,0.5
118,Chris Douglas-Roberts,SF,23,NJN,67,1730,2.0,28.0,64.0,6.0,0.0,38,3.8,8.6,0.445,0.2,0.8,0.259,3.6,7.7,0.46399999999999997,0.457,2.0,2.3,0.847,0.7,2.3,3.0,1.4,0.8,0.3,1.4,1.5,9.8,11.5,0.512,0.094,0.27399999999999997,2.9,10.7,6.6,1.7,0.8,13.1,19.6,-0.2,0.9,0.7,0.02,-2.2,-0.9,-3.2,-0.5
119,Goran Dragic,PG,23,PHO,80,1442,100.0,0.0,0.0,0.0,0.0,2,2.8,6.1,0.452,0.9,2.4,0.39399999999999996,1.9,3.8,0.488,0.527,1.5,2.0,0.736,0.5,1.7,2.1,3.0,0.6,0.1,1.6,1.6,7.9,14.8,0.5660000000000001,0.38299999999999995,0.324,3.2,9.8,6.7,1.7,0.4,18.3,21.1,2.0,0.8,2.8,0.094,0.8,-0.7,0.1,0.8
120,Jared Dudley,SF,24,PHO,82,1991,1.0,26.0,71.0,2.0,0.0,1,2.7,6.0,0.45899999999999996,1.5,3.2,0.45799999999999996,1.3,2.8,0.461,0.5820000000000001,1.3,1.7,0.754,1.2,2.2,3.4,1.4,1.0,0.2,0.8,2.0,8.2,13.6,0.612,0.535,0.282,5.9,9.8,8.0,2.0,0.6,11.0,13.7,4.0,1.3,5.3,0.129,1.4,0.7,2.1,2.1
121,Chris Duhon,PG,27,NYK,67,2072,88.0,12.0,0.0,0.0,0.0,59,2.5,6.7,0.373,1.3,3.9,0.349,1.2,2.9,0.40399999999999997,0.47200000000000003,1.0,1.4,0.716,0.4,2.2,2.7,5.6,0.9,0.0,1.6,1.2,7.4,10.7,0.501,0.5720000000000001,0.21100000000000002,1.5,8.4,4.9,1.5,0.1,18.2,13.1,1.5,0.5,1.9,0.045,-1.2,-1.3,-2.5,-0.3
122,Tim Duncan*,C,33,SAS,78,2438,0.0,0.0,0.0,0.0,100.0,77,7.2,13.9,0.518,0.0,0.1,0.182,7.2,13.7,0.522,0.519,3.5,4.8,0.725,2.8,7.3,10.1,3.2,0.6,1.5,1.8,1.9,17.9,24.7,0.56,0.01,0.34600000000000003,10.8,26.8,18.9,1.0,3.5,10.1,26.0,6.4,4.5,10.9,0.215,4.4,1.8,6.1,5.0
